stim_amp stim_dur min_dist x0 y0 z0 x1 y1 z1 x2 y2 z2 x3 y3 z3 x4 y4 z4 x5 y5 z5 x6 y6 z6 x7 y7 z7 x8 y8 z8 x9 y9 z9 x10 y10 z10 x11 y11 z11 x12 y12 z12 x13 y13 z13 x14 y14 z14 x15 y15 z15 x16 y16 z16 x17 y17 z17 x18 y18 z18 x19 y19 z19 x20 y20 z20 x21 y21 z21 x22 y22 z22 x23 y23 z23 x24 y24 z24 x25 y25 z25 x26 y26 z26 x27 y27 z27 x28 y28 z28 x29 y29 z29 x30 y30 z30 x31 y31 z31 x32 y32 z32 x33 y33 z33 x34 y34 z34 x35 y35 z35 x36 y36 z36 x37 y37 z37 x38 y38 z38 x39 y39 z39 x40 y40 z40 x41 y41 z41 x42 y42 z42 x43 y43 z43 x44 y44 z44 x45 y45 z45 x46 y46 z46 x47 y47 z47 x48 y48 z48 x49 y49 z49 x50 y50 z50 x51 y51 z51 x52 y52 z52 x53 y53 z53 x54 y54 z54 x55 y55 z55 x56 y56 z56 x57 y57 z57 x58 y58 z58 x59 y59 z59 spike 
-10455.966 1.943 2046.510 -1624.845 274.755 1261.157 -1612.325 233.491 1274.024 -1599.804 192.228 1286.891 -1587.284 150.964 1299.758 -1574.764 109.701 1312.625 -1562.244 68.437 1325.493 -1549.723 27.174 1338.360 -1537.203 -14.090 1351.227 -1524.683 -55.353 1364.094 -1512.163 -96.617 1376.962 -1499.642 -137.880 1389.829 -1487.122 -179.144 1402.696 -1474.602 -220.407 1415.563 -1462.082 -261.671 1428.431 -1449.561 -302.934 1441.298 -1437.041 -344.198 1454.165 -1424.521 -385.462 1467.032 -1412.001 -426.725 1479.899 -1399.480 -467.989 1492.767 -1386.960 -509.252 1505.634 -1374.440 -550.516 1518.501 -1361.920 -591.779 1531.368 -1349.399 -633.043 1544.236 -1336.879 -674.306 1557.103 -1324.359 -715.570 1569.970 -1311.839 -756.833 1582.837 -1299.318 -798.097 1595.704 -1286.798 -839.360 1608.572 -1274.278 -880.624 1621.439 -1261.758 -921.887 1634.306 -1249.237 -963.151 1647.173 -1236.717 -1004.414 1660.041 -1224.197 -1045.678 1672.908 -1211.677 -1086.941 1685.775 -1199.156 -1128.205 1698.642 -1186.636 -1169.468 1711.509 -1174.116 -1210.732 1724.377 -1161.596 -1251.995 1737.244 -1149.075 -1293.259 1750.111 -1136.555 -1334.522 1762.978 -1124.035 -1375.786 1775.846 -1111.515 -1417.049 1788.713 -1098.994 -1458.313 1801.580 -1086.474 -1499.576 1814.447 -1073.954 -1540.840 1827.314 -1061.434 -1582.104 1840.182 -1048.913 -1623.367 1853.049 -1036.393 -1664.631 1865.916 -1023.873 -1705.894 1878.783 -1011.353 -1747.158 1891.651 -998.832 -1788.421 1904.518 -986.312 -1829.685 1917.385 -973.792 -1870.948 1930.252 -961.272 -1912.212 1943.119 -948.751 -1953.475 1955.987 -936.231 -1994.739 1968.854 -923.711 -2036.002 1981.721 -911.191 -2077.266 1994.588 -898.670 -2118.529 2007.456 -794.335 -2462.392 2114.682 0 
-28088.033 1.408 1177.899 -311.827 -80.751 1754.097 -284.270 -59.422 1725.624 -256.713 -38.093 1697.152 -229.156 -16.765 1668.679 -201.599 4.564 1640.206 -174.042 25.892 1611.733 -146.485 47.221 1583.260 -118.928 68.549 1554.788 -91.371 89.878 1526.315 -63.814 111.207 1497.842 -36.257 132.535 1469.369 -8.700 153.864 1440.896 18.857 175.192 1412.423 46.415 196.521 1383.951 73.972 217.849 1355.478 101.529 239.178 1327.005 129.086 260.506 1298.532 156.643 281.835 1270.059 184.200 303.164 1241.587 211.757 324.492 1213.114 239.314 345.821 1184.641 266.871 367.149 1156.168 294.428 388.478 1127.695 321.985 409.806 1099.223 349.542 431.135 1070.750 377.099 452.464 1042.277 404.656 473.792 1013.804 432.213 495.121 985.331 459.770 516.449 956.858 487.327 537.778 928.386 514.884 559.106 899.913 542.442 580.435 871.440 569.999 601.763 842.967 597.556 623.092 814.494 625.113 644.421 786.022 652.670 665.749 757.549 680.227 687.078 729.076 707.784 708.406 700.603 735.341 729.735 672.130 762.898 751.063 643.658 790.455 772.392 615.185 818.012 793.721 586.712 845.569 815.049 558.239 873.126 836.378 529.766 900.683 857.706 501.293 928.240 879.035 472.821 955.797 900.363 444.348 983.354 921.692 415.875 1010.912 943.020 387.402 1038.469 964.349 358.929 1066.026 985.678 330.457 1093.583 1007.006 301.984 1121.140 1028.335 273.511 1148.697 1049.663 245.038 1176.254 1070.992 216.565 1203.811 1092.320 188.093 1231.368 1113.649 159.620 1258.925 1134.978 131.147 1286.482 1156.306 102.674 1516.124 1334.044 -134.599 0 
-1741875.290 0.783 437.659 437.526 -9.821 4.546 468.685 18.639 -11.078 499.845 47.100 -26.701 531.004 75.560 -42.325 562.164 104.020 -57.948 593.324 132.480 -73.572 624.483 160.940 -89.196 655.643 189.401 -104.819 686.802 217.861 -120.443 717.962 246.321 -136.066 749.122 274.781 -151.690 780.281 303.242 -167.313 811.441 331.702 -182.937 842.600 360.162 -198.560 873.760 388.622 -214.184 904.920 417.083 -229.807 936.079 445.543 -245.431 967.239 474.003 -261.054 998.398 502.463 -276.678 1029.558 530.924 -292.301 1060.718 559.384 -307.925 1091.877 587.844 -323.548 1123.037 616.304 -339.172 1154.196 644.764 -354.795 1185.356 673.225 -370.419 1216.516 701.685 -386.042 1247.675 730.145 -401.666 1278.835 758.605 -417.290 1309.994 787.066 -432.913 1341.154 815.526 -448.537 1372.314 843.986 -464.160 1403.473 872.446 -479.784 1434.633 900.907 -495.407 1465.792 929.367 -511.031 1496.952 957.827 -526.654 1528.111 986.287 -542.278 1559.271 1014.748 -557.901 1590.431 1043.208 -573.525 1621.590 1071.668 -589.148 1652.750 1100.128 -604.772 1683.909 1128.588 -620.395 1715.069 1157.049 -636.019 1746.229 1185.509 -651.642 1777.388 1213.969 -667.266 1808.548 1242.429 -682.889 1839.707 1270.890 -698.513 1870.867 1299.350 -714.137 1902.027 1327.810 -729.760 1933.186 1356.270 -745.384 1964.346 1384.731 -761.007 1995.505 1413.191 -776.631 2026.665 1441.651 -792.254 2057.825 1470.111 -807.878 2088.984 1498.572 -823.501 2120.144 1527.032 -839.125 2151.303 1555.492 -854.748 2182.463 1583.952 -870.372 2213.623 1612.413 -885.995 2244.782 1640.873 -901.619 2504.445 1878.041 -1031.815 1 
-4455552.949 0.909 2713.017 2712.939 -19.485 6.841 2752.075 -41.121 1.819 2791.211 -62.758 -3.202 2830.348 -84.394 -8.223 2869.484 -106.030 -13.244 2908.621 -127.667 -18.266 2947.757 -149.303 -23.287 2986.893 -170.940 -28.308 3026.030 -192.576 -33.329 3065.166 -214.212 -38.351 3104.302 -235.849 -43.372 3143.439 -257.485 -48.393 3182.575 -279.122 -53.414 3221.711 -300.758 -58.436 3260.848 -322.394 -63.457 3299.984 -344.031 -68.478 3339.120 -365.667 -73.500 3378.257 -387.304 -78.521 3417.393 -408.940 -83.542 3456.529 -430.576 -88.563 3495.666 -452.213 -93.585 3534.802 -473.849 -98.606 3573.938 -495.485 -103.627 3613.075 -517.122 -108.648 3652.211 -538.758 -113.670 3691.347 -560.395 -118.691 3730.484 -582.031 -123.712 3769.620 -603.667 -128.733 3808.756 -625.304 -133.755 3847.893 -646.940 -138.776 3887.029 -668.577 -143.797 3926.165 -690.213 -148.818 3965.302 -711.849 -153.840 4004.438 -733.486 -158.861 4043.574 -755.122 -163.882 4082.711 -776.759 -168.904 4121.847 -798.395 -173.925 4160.983 -820.031 -178.946 4200.120 -841.668 -183.967 4239.256 -863.304 -188.989 4278.393 -884.941 -194.010 4317.529 -906.577 -199.031 4356.665 -928.213 -204.052 4395.802 -949.850 -209.074 4434.938 -971.486 -214.095 4474.074 -993.123 -219.116 4513.211 -1014.759 -224.137 4552.347 -1036.395 -229.159 4591.483 -1058.032 -234.180 4630.620 -1079.668 -239.201 4669.756 -1101.305 -244.223 4708.892 -1122.941 -249.244 4748.029 -1144.577 -254.265 4787.165 -1166.214 -259.286 4826.301 -1187.850 -264.308 4865.438 -1209.487 -269.329 4904.574 -1231.123 -274.350 4943.710 -1252.759 -279.371 4982.847 -1274.396 -284.393 5308.983 -1454.699 -326.237 1 
-192180.738 0.651 1351.102 2004.442 509.016 98.008 1964.745 523.707 113.283 1925.048 538.398 128.558 1885.351 553.090 143.833 1845.654 567.781 159.108 1805.957 582.472 174.383 1766.261 597.164 189.658 1726.564 611.855 204.933 1686.867 626.547 220.208 1647.170 641.238 235.483 1607.473 655.929 250.758 1567.776 670.621 266.032 1528.079 685.312 281.307 1488.383 700.003 296.582 1448.686 714.695 311.857 1408.989 729.386 327.132 1369.292 744.077 342.407 1329.595 758.769 357.682 1289.898 773.460 372.957 1250.201 788.151 388.232 1210.505 802.843 403.507 1170.808 817.534 418.782 1131.111 832.226 434.057 1091.414 846.917 449.332 1051.717 861.608 464.607 1012.020 876.300 479.882 972.323 890.991 495.156 932.627 905.682 510.431 892.930 920.374 525.706 853.233 935.065 540.981 813.536 949.756 556.256 773.839 964.448 571.531 734.142 979.139 586.806 694.445 993.830 602.081 654.749 1008.522 617.356 615.052 1023.213 632.631 575.355 1037.905 647.906 535.658 1052.596 663.181 495.961 1067.287 678.456 456.264 1081.979 693.731 416.567 1096.670 709.005 376.871 1111.361 724.280 337.174 1126.053 739.555 297.477 1140.744 754.830 257.780 1155.435 770.105 218.083 1170.127 785.380 178.386 1184.818 800.655 138.689 1199.509 815.930 98.993 1214.201 831.205 59.296 1228.892 846.480 19.599 1243.584 861.755 -20.098 1258.275 877.030 -59.795 1272.966 892.305 -99.492 1287.658 907.580 -139.189 1302.349 922.854 -178.885 1317.040 938.129 -218.582 1331.732 953.404 -258.279 1346.423 968.679 -297.976 1361.114 983.954 -628.783 1483.542 1111.245 0 
-114588.550 1.034 120.349 -108.463 51.940 4.686 -151.964 49.374 15.914 -195.465 46.808 27.142 -238.966 44.242 38.370 -282.467 41.676 49.599 -325.968 39.110 60.827 -369.469 36.544 72.055 -412.970 33.978 83.283 -456.471 31.412 94.511 -499.972 28.846 105.740 -543.473 26.280 116.968 -586.974 23.714 128.196 -630.476 21.148 139.424 -673.977 18.582 150.652 -717.478 16.016 161.881 -760.979 13.450 173.109 -804.480 10.884 184.337 -847.981 8.318 195.565 -891.482 5.752 206.793 -934.983 3.186 218.022 -978.484 0.620 229.250 -1021.985 -1.947 240.478 -1065.486 -4.513 251.706 -1108.987 -7.079 262.934 -1152.488 -9.645 274.162 -1195.989 -12.211 285.391 -1239.491 -14.777 296.619 -1282.992 -17.343 307.847 -1326.493 -19.909 319.075 -1369.994 -22.475 330.303 -1413.495 -25.041 341.532 -1456.996 -27.607 352.760 -1500.497 -30.173 363.988 -1543.998 -32.739 375.216 -1587.499 -35.305 386.444 -1631.000 -37.871 397.673 -1674.501 -40.437 408.901 -1718.002 -43.003 420.129 -1761.503 -45.569 431.357 -1805.004 -48.135 442.585 -1848.505 -50.701 453.814 -1892.007 -53.267 465.042 -1935.508 -55.833 476.270 -1979.009 -58.399 487.498 -2022.510 -60.966 498.726 -2066.011 -63.532 509.954 -2109.512 -66.098 521.183 -2153.013 -68.664 532.411 -2196.514 -71.230 543.639 -2240.015 -73.796 554.867 -2283.516 -76.362 566.095 -2327.017 -78.928 577.324 -2370.518 -81.494 588.552 -2414.019 -84.060 599.780 -2457.520 -86.626 611.008 -2501.022 -89.192 622.236 -2544.523 -91.758 633.465 -2588.024 -94.324 644.693 -2631.525 -96.890 655.921 -2994.034 -118.274 749.489 1 
-14602.423 1.611 1081.951 -972.547 -7.431 -474.043 -965.965 -26.867 -514.092 -959.384 -46.304 -554.141 -952.803 -65.740 -594.190 -946.222 -85.176 -634.239 -939.641 -104.613 -674.288 -933.059 -124.049 -714.337 -926.478 -143.485 -754.386 -919.897 -162.922 -794.434 -913.316 -182.358 -834.483 -906.735 -201.795 -874.532 -900.153 -221.231 -914.581 -893.572 -240.667 -954.630 -886.991 -260.104 -994.679 -880.410 -279.540 -1034.728 -873.829 -298.976 -1074.777 -867.247 -318.413 -1114.826 -860.666 -337.849 -1154.875 -854.085 -357.285 -1194.924 -847.504 -376.722 -1234.973 -840.923 -396.158 -1275.021 -834.341 -415.594 -1315.070 -827.760 -435.031 -1355.119 -821.179 -454.467 -1395.168 -814.598 -473.903 -1435.217 -808.017 -493.340 -1475.266 -801.435 -512.776 -1515.315 -794.854 -532.213 -1555.364 -788.273 -551.649 -1595.413 -781.692 -571.085 -1635.462 -775.110 -590.522 -1675.511 -768.529 -609.958 -1715.560 -761.948 -629.394 -1755.609 -755.367 -648.831 -1795.657 -748.786 -668.267 -1835.706 -742.204 -687.703 -1875.755 -735.623 -707.140 -1915.804 -729.042 -726.576 -1955.853 -722.461 -746.012 -1995.902 -715.880 -765.449 -2035.951 -709.298 -784.885 -2076.000 -702.717 -804.321 -2116.049 -696.136 -823.758 -2156.098 -689.555 -843.194 -2196.147 -682.974 -862.630 -2236.196 -676.392 -882.067 -2276.244 -669.811 -901.503 -2316.293 -663.230 -920.940 -2356.342 -656.649 -940.376 -2396.391 -650.068 -959.812 -2436.440 -643.486 -979.249 -2476.489 -636.905 -998.685 -2516.538 -630.324 -1018.121 -2556.587 -623.743 -1037.558 -2596.636 -617.162 -1056.994 -2636.685 -610.580 -1076.430 -2676.734 -603.999 -1095.867 -2716.783 -597.418 -1115.303 -2756.832 -590.837 -1134.739 -2796.880 -535.993 -1296.709 -3130.621 0 
-32997.955 1.266 979.924 961.511 -188.957 -6.594 984.894 -154.431 -23.511 1008.277 -119.905 -40.428 1031.660 -85.379 -57.345 1055.043 -50.853 -74.262 1078.426 -16.327 -91.179 1101.809 18.199 -108.096 1125.192 52.725 -125.013 1148.576 87.251 -141.930 1171.959 121.777 -158.847 1195.342 156.303 -175.764 1218.725 190.829 -192.681 1242.108 225.355 -209.598 1265.491 259.881 -226.515 1288.874 294.407 -243.432 1312.257 328.933 -260.349 1335.640 363.459 -277.266 1359.023 397.985 -294.183 1382.407 432.511 -311.100 1405.790 467.037 -328.017 1429.173 501.563 -344.935 1452.556 536.089 -361.852 1475.939 570.615 -378.769 1499.322 605.141 -395.686 1522.705 639.667 -412.603 1546.088 674.193 -429.520 1569.471 708.719 -446.437 1592.854 743.245 -463.354 1616.238 777.771 -480.271 1639.621 812.297 -497.188 1663.004 846.823 -514.105 1686.387 881.349 -531.022 1709.770 915.875 -547.939 1733.153 950.401 -564.856 1756.536 984.927 -581.773 1779.919 1019.453 -598.690 1803.302 1053.979 -615.607 1826.685 1088.505 -632.524 1850.069 1123.031 -649.441 1873.452 1157.557 -666.358 1896.835 1192.083 -683.275 1920.218 1226.609 -700.192 1943.601 1261.135 -717.109 1966.984 1295.661 -734.026 1990.367 1330.187 -750.943 2013.750 1364.713 -767.860 2037.133 1399.239 -784.777 2060.516 1433.765 -801.694 2083.900 1468.291 -818.611 2107.283 1502.817 -835.528 2130.666 1537.343 -852.445 2154.049 1571.869 -869.362 2177.432 1606.395 -886.279 2200.815 1640.921 -903.196 2224.198 1675.447 -920.113 2247.581 1709.973 -937.030 2270.964 1744.499 -953.947 2294.347 1779.025 -970.864 2317.731 1813.551 -987.781 2512.590 2101.268 -1128.756 0 
-1594974.224 1.346 465.791 -30.200 -3.895 464.794 -9.255 -42.537 474.443 11.690 -81.179 484.091 32.635 -119.821 493.740 53.581 -158.463 503.388 74.526 -197.106 513.037 95.471 -235.748 522.685 116.416 -274.390 532.334 137.361 -313.032 541.982 158.306 -351.674 551.631 179.251 -390.316 561.279 200.197 -428.958 570.928 221.142 -467.600 580.576 242.087 -506.242 590.225 263.032 -544.884 599.873 283.977 -583.526 609.522 304.922 -622.168 619.170 325.867 -660.810 628.819 346.812 -699.452 638.467 367.758 -738.094 648.116 388.703 -776.736 657.764 409.648 -815.378 667.413 430.593 -854.020 677.061 451.538 -892.662 686.710 472.483 -931.305 696.358 493.428 -969.947 706.007 514.373 -1008.589 715.655 535.319 -1047.231 725.304 556.264 -1085.873 734.952 577.209 -1124.515 744.601 598.154 -1163.157 754.249 619.099 -1201.799 763.897 640.044 -1240.441 773.546 660.989 -1279.083 783.194 681.935 -1317.725 792.843 702.880 -1356.367 802.491 723.825 -1395.009 812.140 744.770 -1433.651 821.788 765.715 -1472.293 831.437 786.660 -1510.935 841.085 807.605 -1549.577 850.734 828.550 -1588.219 860.382 849.496 -1626.861 870.031 870.441 -1665.503 879.679 891.386 -1704.146 889.328 912.331 -1742.788 898.976 933.276 -1781.430 908.625 954.221 -1820.072 918.273 975.166 -1858.714 927.922 996.112 -1897.356 937.570 1017.057 -1935.998 947.219 1038.002 -1974.640 956.867 1058.947 -2013.282 966.516 1079.892 -2051.924 976.164 1100.837 -2090.566 985.813 1121.782 -2129.208 995.461 1142.727 -2167.850 1005.110 1163.673 -2206.492 1014.758 1184.618 -2245.134 1024.407 1359.160 -2567.151 1104.811 1 
-26154.521 1.437 185.657 -40.622 180.572 14.562 -66.834 216.154 6.087 -93.047 251.736 -2.387 -119.259 287.318 -10.862 -145.471 322.900 -19.337 -171.684 358.482 -27.811 -197.896 394.065 -36.286 -224.109 429.647 -44.761 -250.321 465.229 -53.236 -276.534 500.811 -61.710 -302.746 536.393 -70.185 -328.959 571.975 -78.660 -355.171 607.557 -87.135 -381.384 643.139 -95.609 -407.596 678.721 -104.084 -433.809 714.303 -112.559 -460.021 749.886 -121.033 -486.233 785.468 -129.508 -512.446 821.050 -137.983 -538.658 856.632 -146.458 -564.871 892.214 -154.932 -591.083 927.796 -163.407 -617.296 963.378 -171.882 -643.508 998.960 -180.356 -669.721 1034.542 -188.831 -695.933 1070.124 -197.306 -722.146 1105.707 -205.781 -748.358 1141.289 -214.255 -774.571 1176.871 -222.730 -800.783 1212.453 -231.205 -826.996 1248.035 -239.680 -853.208 1283.617 -248.154 -879.420 1319.199 -256.629 -905.633 1354.781 -265.104 -931.845 1390.363 -273.578 -958.058 1425.945 -282.053 -984.270 1461.528 -290.528 -1010.483 1497.110 -299.003 -1036.695 1532.692 -307.477 -1062.908 1568.274 -315.952 -1089.120 1603.856 -324.427 -1115.333 1639.438 -332.902 -1141.545 1675.020 -341.376 -1167.758 1710.602 -349.851 -1193.970 1746.184 -358.326 -1220.182 1781.766 -366.800 -1246.395 1817.349 -375.275 -1272.607 1852.931 -383.750 -1298.820 1888.513 -392.225 -1325.032 1924.095 -400.699 -1351.245 1959.677 -409.174 -1377.457 1995.259 -417.649 -1403.670 2030.841 -426.123 -1429.882 2066.423 -434.598 -1456.095 2102.005 -443.073 -1482.307 2137.587 -451.548 -1508.520 2173.170 -460.022 -1534.732 2208.752 -468.497 -1560.944 2244.334 -476.972 -1779.382 2540.851 -547.594 1 
-10509.423 1.322 1832.305 -814.546 -847.570 1416.209 -798.792 -813.053 1440.405 -783.038 -778.537 1464.601 -767.285 -744.021 1488.797 -751.531 -709.504 1512.993 -735.777 -674.988 1537.189 -720.024 -640.472 1561.385 -704.270 -605.955 1585.581 -688.516 -571.439 1609.777 -672.763 -536.923 1633.973 -657.009 -502.406 1658.168 -641.255 -467.890 1682.364 -625.502 -433.374 1706.560 -609.748 -398.857 1730.756 -593.994 -364.341 1754.952 -578.241 -329.825 1779.148 -562.487 -295.309 1803.344 -546.733 -260.792 1827.540 -530.980 -226.276 1851.736 -515.226 -191.760 1875.932 -499.472 -157.243 1900.128 -483.719 -122.727 1924.324 -467.965 -88.211 1948.520 -452.211 -53.694 1972.716 -436.458 -19.178 1996.912 -420.704 15.338 2021.108 -404.950 49.855 2045.304 -389.197 84.371 2069.500 -373.443 118.887 2093.696 -357.689 153.404 2117.892 -341.936 187.920 2142.088 -326.182 222.436 2166.284 -310.428 256.953 2190.480 -294.675 291.469 2214.676 -278.921 325.985 2238.872 -263.167 360.502 2263.068 -247.414 395.018 2287.264 -231.660 429.534 2311.460 -215.907 464.051 2335.656 -200.153 498.567 2359.852 -184.399 533.083 2384.048 -168.646 567.600 2408.244 -152.892 602.116 2432.440 -137.138 636.632 2456.636 -121.385 671.149 2480.832 -105.631 705.665 2505.028 -89.877 740.181 2529.224 -74.124 774.698 2553.420 -58.370 809.214 2577.616 -42.616 843.730 2601.812 -26.863 878.247 2626.008 -11.109 912.763 2650.204 4.645 947.279 2674.400 20.398 981.796 2698.596 36.152 1016.312 2722.792 51.906 1050.828 2746.987 67.659 1085.345 2771.183 83.413 1119.861 2795.379 99.167 1154.377 2819.575 230.447 1442.013 3021.209 0 
-684988.507 1.171 234.557 -49.464 63.072 -424.152 -21.710 64.346 -388.753 6.044 65.620 -353.354 33.798 66.894 -317.955 61.552 68.168 -282.556 89.306 69.442 -247.157 117.060 70.716 -211.758 144.814 71.990 -176.359 172.568 73.264 -140.960 200.322 74.538 -105.561 228.076 75.812 -70.162 255.830 77.086 -34.763 283.584 78.359 0.636 311.338 79.633 36.035 339.092 80.907 71.434 366.846 82.181 106.833 394.600 83.455 142.232 422.354 84.729 177.631 450.108 86.003 213.030 477.862 87.277 248.429 505.616 88.551 283.828 533.371 89.825 319.227 561.125 91.099 354.626 588.879 92.373 390.025 616.633 93.647 425.424 644.387 94.921 460.824 672.141 96.195 496.223 699.895 97.469 531.622 727.649 98.743 567.021 755.403 100.017 602.420 783.157 101.291 637.819 810.911 102.565 673.218 838.665 103.838 708.617 866.419 105.112 744.016 894.173 106.386 779.415 921.927 107.660 814.814 949.681 108.934 850.213 977.435 110.208 885.612 1005.189 111.482 921.011 1032.943 112.756 956.410 1060.697 114.030 991.809 1088.451 115.304 1027.208 1116.205 116.578 1062.607 1143.959 117.852 1098.006 1171.713 119.126 1133.405 1199.467 120.400 1168.804 1227.221 121.674 1204.203 1254.975 122.948 1239.602 1282.729 124.222 1275.001 1310.483 125.496 1310.400 1338.237 126.770 1345.799 1365.991 128.043 1381.198 1393.745 129.317 1416.597 1421.499 130.591 1451.996 1449.253 131.865 1487.395 1477.007 133.139 1522.794 1504.761 134.413 1558.193 1532.515 135.687 1593.592 1560.270 136.961 1628.991 1791.553 147.577 1923.983 1 
-82299.726 0.734 2606.839 4.629 2599.837 190.869 22.403 2640.644 197.495 40.177 2681.450 204.120 57.952 2722.257 210.746 75.726 2763.064 217.371 93.501 2803.870 223.997 111.275 2844.677 230.623 129.049 2885.483 237.248 146.824 2926.290 243.874 164.598 2967.096 250.499 182.372 3007.903 257.125 200.147 3048.709 263.750 217.921 3089.516 270.376 235.696 3130.322 277.001 253.470 3171.129 283.627 271.244 3211.935 290.253 289.019 3252.742 296.878 306.793 3293.548 303.504 324.568 3334.355 310.129 342.342 3375.162 316.755 360.116 3415.968 323.380 377.891 3456.775 330.006 395.665 3497.581 336.631 413.440 3538.388 343.257 431.214 3579.194 349.883 448.988 3620.001 356.508 466.763 3660.807 363.134 484.537 3701.614 369.759 502.311 3742.420 376.385 520.086 3783.227 383.010 537.860 3824.033 389.636 555.635 3864.840 396.261 573.409 3905.646 402.887 591.183 3946.453 409.513 608.958 3987.260 416.138 626.732 4028.066 422.764 644.507 4068.873 429.389 662.281 4109.679 436.015 680.055 4150.486 442.640 697.830 4191.292 449.266 715.604 4232.099 455.891 733.378 4272.905 462.517 751.153 4313.712 469.143 768.927 4354.518 475.768 786.702 4395.325 482.394 804.476 4436.131 489.019 822.250 4476.938 495.645 840.025 4517.744 502.270 857.799 4558.551 508.896 875.574 4599.358 515.522 893.348 4640.164 522.147 911.122 4680.971 528.773 928.897 4721.777 535.398 946.671 4762.584 542.024 964.446 4803.390 548.649 982.220 4844.197 555.275 999.994 4885.003 561.900 1017.769 4925.810 568.526 1035.543 4966.616 575.152 1183.663 5306.671 630.364 0 
-13777.545 1.388 900.628 8.967 900.566 5.546 -10.353 939.041 18.638 -29.673 977.516 31.729 -48.993 1015.992 44.821 -68.313 1054.467 57.912 -87.634 1092.942 71.003 -106.954 1131.417 84.095 -126.274 1169.893 97.186 -145.594 1208.368 110.278 -164.914 1246.843 123.369 -184.234 1285.318 136.461 -203.555 1323.794 149.552 -222.875 1362.269 162.644 -242.195 1400.744 175.735 -261.515 1439.219 188.826 -280.835 1477.695 201.918 -300.155 1516.170 215.009 -319.476 1554.645 228.101 -338.796 1593.120 241.192 -358.116 1631.596 254.284 -377.436 1670.071 267.375 -396.756 1708.546 280.467 -416.076 1747.021 293.558 -435.397 1785.497 306.650 -454.717 1823.972 319.741 -474.037 1862.447 332.832 -493.357 1900.922 345.924 -512.677 1939.398 359.015 -531.997 1977.873 372.107 -551.318 2016.348 385.198 -570.638 2054.823 398.290 -589.958 2093.299 411.381 -609.278 2131.774 424.473 -628.598 2170.249 437.564 -647.918 2208.724 450.655 -667.239 2247.200 463.747 -686.559 2285.675 476.838 -705.879 2324.150 489.930 -725.199 2362.625 503.021 -744.519 2401.101 516.113 -763.839 2439.576 529.204 -783.160 2478.051 542.296 -802.480 2516.526 555.387 -821.800 2555.002 568.479 -841.120 2593.477 581.570 -860.440 2631.952 594.661 -879.760 2670.428 607.753 -899.081 2708.903 620.844 -918.401 2747.378 633.936 -937.721 2785.853 647.027 -957.041 2824.329 660.119 -976.361 2862.804 673.210 -995.681 2901.279 686.302 -1015.002 2939.754 699.393 -1034.322 2978.230 712.484 -1053.642 3016.705 725.576 -1072.962 3055.180 738.667 -1092.282 3093.655 751.759 -1111.602 3132.131 764.850 -1272.604 3452.758 873.946 0 
-61265.767 0.824 901.551 -193.102 -711.627 -518.741 -153.942 -728.271 -533.388 -114.783 -744.915 -548.035 -75.624 -761.559 -562.682 -36.465 -778.204 -577.329 2.694 -794.848 -591.976 41.854 -811.492 -606.623 81.013 -828.136 -621.269 120.172 -844.780 -635.916 159.331 -861.424 -650.563 198.490 -878.068 -665.210 237.650 -894.712 -679.857 276.809 -911.356 -694.504 315.968 -928.000 -709.151 355.127 -944.644 -723.798 394.286 -961.289 -738.445 433.446 -977.933 -753.091 472.605 -994.577 -767.738 511.764 -1011.221 -782.385 550.923 -1027.865 -797.032 590.082 -1044.509 -811.679 629.242 -1061.153 -826.326 668.401 -1077.797 -840.973 707.560 -1094.441 -855.620 746.719 -1111.085 -870.267 785.878 -1127.729 -884.914 825.038 -1144.374 -899.560 864.197 -1161.018 -914.207 903.356 -1177.662 -928.854 942.515 -1194.306 -943.501 981.674 -1210.950 -958.148 1020.834 -1227.594 -972.795 1059.993 -1244.238 -987.442 1099.152 -1260.882 -1002.089 1138.311 -1277.526 -1016.736 1177.470 -1294.170 -1031.382 1216.630 -1310.814 -1046.029 1255.789 -1327.459 -1060.676 1294.948 -1344.103 -1075.323 1334.107 -1360.747 -1089.970 1373.266 -1377.391 -1104.617 1412.426 -1394.035 -1119.264 1451.585 -1410.679 -1133.911 1490.744 -1427.323 -1148.558 1529.903 -1443.967 -1163.204 1569.062 -1460.611 -1177.851 1608.222 -1477.255 -1192.498 1647.381 -1493.899 -1207.145 1686.540 -1510.544 -1221.792 1725.699 -1527.188 -1236.439 1764.858 -1543.832 -1251.086 1804.018 -1560.476 -1265.733 1843.177 -1577.120 -1280.380 1882.336 -1593.764 -1295.026 1921.495 -1610.408 -1309.673 1960.654 -1627.052 -1324.320 1999.814 -1643.696 -1338.967 2038.973 -1660.340 -1353.614 2078.132 -1676.984 -1368.261 2404.459 -1815.685 -1490.318 0 
