stim_amp stim_dur min_dist x0 y0 z0 x1 y1 z1 x2 y2 z2 x3 y3 z3 x4 y4 z4 x5 y5 z5 x6 y6 z6 x7 y7 z7 x8 y8 z8 x9 y9 z9 x10 y10 z10 x11 y11 z11 x12 y12 z12 x13 y13 z13 x14 y14 z14 x15 y15 z15 x16 y16 z16 x17 y17 z17 x18 y18 z18 x19 y19 z19 x20 y20 z20 x21 y21 z21 x22 y22 z22 x23 y23 z23 x24 y24 z24 x25 y25 z25 x26 y26 z26 x27 y27 z27 x28 y28 z28 x29 y29 z29 x30 y30 z30 x31 y31 z31 x32 y32 z32 x33 y33 z33 x34 y34 z34 x35 y35 z35 x36 y36 z36 x37 y37 z37 x38 y38 z38 x39 y39 z39 spike 
-7590318.843 1.295 562.111 217.520 -518.177 12.118 346.817 -679.050 -149.360 474.746 -837.789 -314.005 600.883 -993.619 -482.755 724.588 -1145.343 -656.950 844.661 -1290.710 -838.906 958.667 -1425.142 -1032.693 1059.382 -1535.321 -1247.474 1111.609 -1561.288 -1496.115 1038.013 -1395.861 -1670.881 919.437 -1173.199 -1739.364 796.497 -944.142 -1771.766 674.787 -712.802 -1790.056 556.080 -479.535 -1802.985 441.543 -244.174 -1815.536 332.332 -6.498 -1831.377 229.968 233.657 -1853.919 136.550 476.214 -1886.896 55.048 720.539 -1934.716 -9.988 964.812 -2003.132 -52.201 1204.712 -2098.929 -68.607 1433.944 -2224.246 -61.634 1647.101 -2376.092 -35.377 1840.086 -2551.068 5.846 2008.348 -2747.365 56.729 2144.059 -2965.250 107.385 2227.345 -3207.334 121.585 2187.954 -3457.812 40.268 1979.677 -3576.546 -80.474 1748.220 -3572.741 -210.588 1526.746 -3521.902 -344.721 1314.318 -3447.621 -481.230 1108.963 -3359.017 -619.396 909.266 -3260.550 -758.818 714.202 -3154.818 -899.252 523.028 -3043.457 -1040.537 335.223 -2927.531 -1182.546 150.318 -2807.882 -1325.193 -31.998 -2685.062 -1583.341 -354.542 -2457.422 1 
-4485738.978 1.704 394.662 607.443 20.074 -243.323 413.882 -142.575 -174.386 221.851 -308.044 -107.931 31.945 -477.188 -44.716 -154.897 -651.236 14.141 -336.873 -832.311 66.613 -510.191 -1024.152 108.813 -663.301 -1235.129 130.252 -738.625 -1476.036 91.336 -607.490 -1641.510 -45.587 -398.104 -1704.837 -188.681 -175.328 -1734.859 -323.219 52.365 -1752.857 -451.662 282.875 -1767.398 -575.459 515.361 -1783.483 -695.305 749.289 -1804.919 -811.432 984.109 -1835.402 -923.644 1218.949 -1879.074 -1031.307 1452.228 -1940.904 -1133.199 1680.889 -2027.420 -1227.055 1899.156 -2146.257 -1309.203 2100.336 -2299.219 -1377.394 2279.793 -2481.662 -1432.636 2434.312 -2688.230 -1477.392 2559.935 -2914.850 -1514.888 2649.128 -3158.365 -1549.892 2682.253 -3413.804 -1591.853 2594.782 -3640.249 -1666.447 2370.575 -3679.619 -1777.219 2148.704 -3588.441 -1880.301 1946.038 -3452.852 -1975.729 1756.909 -3296.146 -2066.880 1577.565 -3126.864 -2155.398 1405.732 -2949.067 -2242.151 1239.889 -2765.074 -2327.654 1078.983 -2576.327 -2412.234 922.292 -2383.753 -2496.104 769.189 -2188.077 -2579.426 619.259 -1989.774 -2662.308 356.218 -1627.421 -2810.647 1 
-50326.144 1.268 1119.371 794.213 6.680 788.779 970.626 112.146 951.346 1148.963 219.226 1110.726 1329.726 328.448 1265.858 1513.598 440.582 1415.135 1701.700 556.972 1555.591 1895.779 680.028 1681.342 2098.759 815.258 1775.818 2301.243 970.768 1769.410 2383.107 1082.610 1559.373 2361.818 1132.282 1303.623 2308.941 1162.905 1048.873 2242.994 1188.110 796.521 2170.846 1213.577 545.886 2096.180 1242.817 296.404 2021.573 1278.675 47.776 1949.321 1324.106 -199.967 1881.939 1382.539 -446.327 1822.533 1458.136 -690.008 1775.458 1556.374 -928.152 1746.655 1683.455 -1155.159 1740.177 1839.822 -1364.988 1756.934 2019.727 -1554.448 1797.319 2216.586 -1722.273 1863.318 2424.273 -1867.372 1960.528 2635.555 -1987.334 2103.741 2835.666 -2074.237 2325.053 2958.479 -2094.999 2548.884 2867.457 -2019.475 2694.644 2673.671 -1922.695 2799.438 2453.117 -1828.147 2881.607 2221.528 -1737.321 2949.162 1983.948 -1649.866 3006.269 1742.584 -1565.330 3055.456 1498.613 -1483.310 3098.370 1252.733 -1403.489 3136.098 1005.376 -1325.628 3169.529 756.864 -1249.497 3199.248 507.403 -1174.942 3244.940 56.488 -1044.241 0 
-8675020.989 1.190 1466.435 -1442.651 101.063 -242.851 -1525.749 123.669 4.650 -1612.105 148.303 250.837 -1702.751 175.540 495.196 -1799.203 206.198 736.907 -1904.144 241.716 974.357 -2022.523 284.698 1204.057 -2166.543 341.520 1414.872 -2367.604 429.093 1545.752 -2572.778 525.094 1436.147 -2709.509 588.191 1222.484 -2819.368 635.160 989.340 -2919.453 673.490 750.217 -3017.116 706.148 509.246 -3116.777 734.583 268.558 -3221.830 759.588 29.798 -3335.539 781.552 -205.252 -3461.468 800.620 -434.221 -3603.683 816.730 -653.628 -3767.170 829.551 -857.803 -3956.961 838.538 -1037.829 -4172.353 844.215 -1186.473 -4407.420 848.727 -1301.646 -4656.110 854.984 -1383.276 -4913.344 866.999 -1430.501 -5173.712 891.604 -1439.640 -5426.069 944.167 -1398.898 -5610.568 1067.748 -1275.688 -5573.541 1255.584 -1110.049 -5414.680 1422.320 -987.055 -5220.578 1570.541 -892.610 -5011.225 1707.770 -815.314 -4793.385 1837.751 -749.690 -4570.104 1962.518 -692.740 -4343.048 2083.334 -642.570 -4113.214 2201.028 -597.912 -3881.227 2316.152 -557.909 -3647.559 2429.156 -521.840 -3412.511 2540.338 -489.227 -2986.695 2736.662 -437.920 1 
-2233215.748 1.777 172.886 -3.442 -67.879 -327.828 88.533 74.873 -128.240 182.404 220.045 68.700 278.679 368.388 262.080 378.065 520.990 450.499 481.765 679.737 631.337 591.817 847.972 799.292 712.554 1033.259 938.951 847.352 1246.165 980.484 929.252 1396.208 795.808 947.101 1458.061 542.461 942.168 1491.606 282.690 926.559 1515.589 22.215 904.809 1537.651 -238.001 879.234 1562.347 -497.630 851.305 1593.220 -756.347 822.127 1633.797 -1013.569 792.748 1688.083 -1268.202 764.341 1760.897 -1518.233 738.457 1858.568 -1759.832 717.274 1988.387 -1986.127 703.081 2151.572 -2190.308 697.976 2342.732 -2369.120 704.267 2555.685 -2521.306 725.607 2785.219 -2645.413 769.057 3026.135 -2737.890 851.484 3268.667 -2787.797 1017.602 3458.151 -2756.273 1237.644 3438.825 -2632.592 1416.149 3295.488 -2507.069 1566.548 3113.801 -2393.337 1700.690 2914.677 -2288.501 1824.152 2705.444 -2190.344 1939.917 2489.497 -2097.449 2049.827 2268.734 -2008.839 2155.088 2044.320 -1923.819 2256.503 1816.995 -1841.906 2354.730 1587.332 -1762.670 2450.203 1355.703 -1685.824 2616.271 934.757 -1552.706 1 
-6371818.348 0.517 1440.457 -1284.438 71.054 648.140 -1475.960 -91.042 723.752 -1665.697 -256.151 797.310 -1852.981 -425.178 868.197 -2036.761 -599.427 935.496 -2215.034 -781.156 997.544 -2383.642 -974.346 1051.131 -2530.108 -1187.982 1087.477 -2594.138 -1434.724 1071.886 -2448.827 -1608.645 962.516 -2228.755 -1678.488 839.963 -1997.062 -1713.738 722.887 -1761.278 -1736.161 610.776 -1523.100 -1754.515 503.043 -1283.143 -1773.876 399.520 -1041.787 -1798.076 300.377 -799.462 -1830.784 206.197 -556.928 -1876.080 118.029 -315.658 -1938.829 37.559 -78.609 -2025.391 -32.403 148.502 -2143.186 -87.683 358.925 -2294.039 -126.236 547.931 -2473.652 -149.855 712.276 -2677.116 -161.783 848.067 -2900.919 -165.910 947.974 -3142.778 -167.762 992.824 -3399.647 -178.418 918.391 -3636.520 -231.745 703.116 -3697.528 -350.168 484.996 -3627.963 -475.666 283.953 -3512.630 -597.506 95.386 -3375.276 -716.717 -84.038 -3224.724 -834.178 -256.389 -3065.201 -950.419 -423.065 -2899.130 -1065.777 -585.046 -2728.025 -1180.474 -743.006 -2552.860 -1294.656 -897.532 -2374.402 -1408.438 -1049.016 -2193.151 -1521.897 -1315.118 -1861.143 -1725.501 1 
-1199485.866 0.807 744.207 16.654 766.788 -379.751 60.493 550.563 -521.165 101.852 335.760 -665.460 139.988 122.938 -813.523 173.807 -87.012 -966.638 201.341 -292.360 -1127.046 218.864 -489.426 -1298.747 216.515 -666.772 -1490.987 159.316 -765.045 -1719.668 26.123 -641.564 -1893.845 -101.391 -428.524 -1975.596 -217.582 -199.245 -2026.207 -326.686 35.707 -2065.704 -430.752 273.413 -2102.285 -530.793 512.538 -2140.785 -627.277 752.144 -2184.912 -720.238 991.251 -2238.275 -809.328 1228.466 -2304.908 -893.713 1461.554 -2389.603 -971.729 1686.541 -2498.571 -1040.597 1896.514 -2638.855 -1098.749 2084.441 -2811.548 -1147.352 2246.353 -3011.458 -1188.869 2379.902 -3232.795 -1226.647 2481.928 -3470.928 -1265.922 2545.769 -3721.652 -1317.539 2553.422 -3977.355 -1410.565 2448.026 -4188.851 -1542.047 2231.852 -4197.242 -1659.176 2032.082 -4076.667 -1764.826 1855.646 -3914.577 -1864.004 1694.607 -3733.290 -1959.094 1544.434 -3540.775 -2051.357 1402.495 -3340.762 -2141.552 1267.070 -3135.352 -2230.167 1136.985 -2925.840 -2317.523 1011.439 -2713.053 -2403.870 889.744 -2497.631 -2489.374 771.446 -2279.991 -2641.582 565.805 -1883.710 1 
-649180.765 0.785 256.019 -92.886 -55.952 231.921 -181.780 -299.685 268.866 -274.259 -541.901 306.955 -371.444 -782.034 346.469 -474.974 -1019.185 387.793 -587.749 -1251.611 431.573 -715.100 -1475.588 478.892 -870.133 -1679.434 532.046 -1086.289 -1800.891 593.275 -1305.311 -1682.851 630.979 -1449.418 -1464.852 637.195 -1563.717 -1229.217 630.679 -1666.627 -988.618 616.981 -1765.997 -746.878 598.027 -1866.474 -505.990 574.605 -1971.561 -267.530 547.013 -2084.555 -33.262 515.195 -2209.001 194.426 478.879 -2348.913 412.021 437.630 -2509.173 613.783 390.847 -2694.706 790.728 338.129 -2905.014 935.760 281.058 -3134.753 1047.169 223.179 -3378.585 1125.342 168.550 -3632.357 1170.013 122.205 -3892.197 1178.483 92.339 -4150.436 1141.187 97.643 -4357.559 1032.188 196.194 -4361.236 892.534 407.316 -4240.829 794.218 617.081 -4081.829 722.347 812.321 -3905.469 666.292 997.766 -3719.192 621.006 1176.389 -3526.431 583.731 1349.934 -3329.092 552.728 1519.535 -3128.337 526.830 1685.958 -2924.900 505.250 1849.723 -2719.339 487.324 2011.264 -2512.019 472.611 2170.871 -2135.312 453.015 2454.071 1 
-960323.624 1.377 485.754 -6.202 76.899 -479.588 2.659 -31.039 -718.217 15.076 -137.138 -957.510 32.199 -240.832 -1197.561 55.740 -341.276 -1438.442 88.771 -436.916 -1680.141 137.111 -524.687 -1922.180 215.826 -595.907 -2161.230 373.046 -612.872 -2361.775 603.739 -512.409 -2365.513 797.971 -381.462 -2249.515 971.637 -251.191 -2102.885 1137.426 -124.094 -1944.688 1301.269 -0.695 -1781.592 1466.822 118.561 -1617.150 1636.884 233.052 -1453.936 1814.076 341.756 -1294.414 2001.129 443.124 -1141.496 2200.932 534.829 -999.043 2416.613 613.151 -872.840 2650.405 672.679 -771.307 2899.563 710.655 -700.606 3157.877 728.964 -662.124 3419.613 731.106 -655.903 3679.777 721.020 -683.413 3932.324 703.859 -749.792 4163.622 689.430 -869.791 4308.221 710.129 -1077.530 4230.381 803.776 -1299.476 4047.614 918.702 -1446.290 3838.818 1036.423 -1551.697 3620.054 1154.963 -1633.707 3396.323 1273.952 -1700.356 3169.737 1393.284 -1755.880 2941.378 1512.912 -1802.884 2711.860 1632.813 -1843.074 2481.551 1752.970 -1877.589 2250.705 1873.367 -1907.365 2019.483 1993.993 -1933.021 1602.693 2211.656 -1970.485 1 
-27390.033 0.871 182.171 31.509 -120.350 133.077 -104.599 -343.268 154.400 -241.768 -565.139 179.496 -380.339 -785.518 209.525 -520.797 -1003.680 246.183 -663.962 -1218.192 292.495 -811.195 -1425.920 354.096 -965.032 -1616.777 445.318 -1120.912 -1735.044 609.448 -1195.306 -1633.313 827.261 -1198.376 -1435.265 997.836 -1182.255 -1218.046 1143.394 -1160.972 -993.919 1277.484 -1140.127 -766.521 1406.044 -1123.150 -537.601 1532.451 -1112.838 -308.395 1659.045 -1112.147 -80.149 1787.748 -1124.592 145.476 1920.362 -1154.559 365.953 2058.623 -1208.029 576.972 2204.196 -1292.216 771.306 2358.007 -1408.709 941.973 2518.703 -1552.435 1085.333 2684.028 -1717.149 1199.323 2852.625 -1897.057 1280.930 3024.430 -2085.580 1323.508 3200.859 -2269.888 1309.024 3385.052 -2391.421 1182.701 3568.805 -2319.692 958.715 3662.478 -2149.076 761.476 3674.827 -1950.917 591.243 3656.981 -1740.792 438.155 3624.633 -1523.885 296.967 3583.726 -1302.530 164.704 3537.113 -1078.007 39.453 3486.420 -851.091 -80.082 3432.655 -622.271 -194.779 3376.465 -391.922 -305.385 3318.345 -160.288 -412.394 3258.623 259.284 -597.308 3147.896 0 
-66245.451 0.671 690.867 -611.721 -12.733 -1627.931 -474.188 -226.361 -1692.125 -334.435 -439.530 -1752.953 -191.857 -652.056 -1809.295 -45.610 -863.625 -1859.469 105.727 -1073.572 -1900.409 264.541 -1280.301 -1926.178 435.714 -1477.999 -1920.782 619.967 -1627.074 -1825.643 721.625 -1593.024 -1597.976 735.275 -1464.898 -1370.542 719.653 -1317.445 -1154.568 691.365 -1165.108 -943.241 656.690 -1012.956 -732.720 618.980 -863.931 -520.492 580.527 -720.447 -304.618 543.282 -585.155 -83.326 509.294 -461.405 145.100 480.993 -353.703 382.215 461.664 -268.758 629.178 455.649 -215.842 885.449 465.953 -199.831 1146.520 493.556 -218.568 1406.191 539.315 -267.962 1659.204 605.632 -344.437 1900.653 698.366 -445.058 2123.714 832.322 -566.327 2312.013 1040.608 -685.008 2395.825 1258.091 -703.846 2267.626 1405.956 -644.819 2060.702 1516.613 -556.938 1840.255 1606.729 -454.372 1616.661 1683.610 -342.567 1392.507 1751.058 -224.211 1168.661 1811.377 -100.894 945.452 1866.063 26.366 723.001 1916.107 156.898 501.352 1962.312 290.158 280.492 2005.209 425.788 60.409 2075.488 674.939 -333.900 0 
-9731260.639 1.855 154.878 -4.046 5.285 154.735 205.421 -57.100 299.319 413.951 -116.501 446.488 621.132 -171.998 597.042 826.290 -222.230 752.135 1028.087 -264.737 913.776 1223.583 -294.819 1085.529 1403.295 -299.913 1275.506 1514.666 -234.285 1495.765 1418.272 -64.135 1654.140 1230.506 104.704 1721.715 1024.184 261.606 1759.710 810.870 411.243 1787.497 593.960 556.064 1812.971 375.044 697.384 1840.817 155.206 835.925 1874.660 -64.497 971.964 1918.078 -282.659 1105.383 1975.114 -497.098 1235.537 2050.613 -704.022 1360.841 2150.919 -896.898 1478.233 2283.315 -1069.018 1585.150 2449.038 -1216.395 1681.513 2642.781 -1336.445 1768.705 2858.500 -1425.615 1848.975 3091.200 -1476.584 1925.901 3336.078 -1470.012 2006.330 3584.261 -1346.222 2103.998 3783.333 -1111.533 2198.617 3775.780 -898.266 2267.423 3641.806 -710.815 2324.135 3467.994 -540.034 2374.865 3275.913 -380.888 2422.102 3073.188 -230.492 2467.070 2863.371 -86.980 2510.470 2648.456 50.917 2552.732 2429.667 184.058 2594.132 2207.787 313.176 2634.876 1983.420 438.757 2675.100 1756.961 657.227 2746.518 1345.057 1 
-2940087.685 1.897 1141.466 3.994 -239.843 1782.526 -147.091 -264.363 1569.818 -299.209 -292.618 1358.313 -452.681 -325.752 1148.507 -607.964 -365.437 941.193 -765.814 -414.655 737.926 -927.444 -478.951 542.057 -1094.871 -572.391 364.149 -1260.289 -737.057 260.485 -1330.193 -951.523 372.036 -1321.885 -1117.551 573.765 -1292.845 -1258.392 792.743 -1258.053 -1387.682 1017.997 -1223.414 -1511.366 1246.415 -1192.505 -1632.811 1476.560 -1168.228 -1754.349 1707.443 -1153.640 -1877.889 1938.064 -1152.379 -2005.224 2167.045 -1169.012 -2138.086 2392.201 -1209.818 -2278.160 2609.673 -1282.491 -2426.437 2812.758 -1389.072 -2581.699 2994.568 -1524.720 -2741.842 3151.079 -1683.327 -2905.638 3279.781 -1859.316 -3073.166 3377.279 -2046.588 -3246.079 3436.532 -2233.598 -3428.092 3438.767 -2365.524 -3613.010 3325.215 -2310.180 -3712.634 3099.160 -2153.423 -3731.672 2891.240 -1967.011 -3720.283 2707.703 -1767.334 -3694.171 2540.126 -1559.988 -3659.325 2383.763 -1347.534 -3618.634 2235.872 -1131.399 -3573.748 2094.665 -912.456 -3525.695 1958.928 -691.257 -3475.134 1827.832 -468.235 -3422.573 1700.669 -243.668 -3368.345 1576.970 163.733 -3267.371 1361.743 1 
-87404.996 1.609 1237.684 1236.737 -41.538 24.869 1460.597 -64.294 -109.451 1685.564 -90.107 -241.342 1911.875 -119.978 -370.034 2139.810 -155.396 -494.364 2369.744 -199.032 -612.191 2601.942 -255.935 -719.283 2835.124 -339.101 -803.684 3041.743 -488.837 -814.248 3072.328 -692.665 -669.872 2985.675 -858.836 -487.642 2867.288 -1006.195 -306.257 2736.555 -1146.963 -128.045 2600.398 -1286.794 46.827 2462.513 -1429.225 218.212 2325.555 -1577.024 385.740 2192.008 -1732.877 548.637 2064.741 -1899.674 705.578 1947.481 -2080.585 854.391 1845.708 -2279.242 991.348 1767.248 -2498.662 1110.553 1717.697 -2736.525 1207.954 1698.261 -2986.312 1283.917 1709.040 -3241.683 1340.652 1751.650 -3496.869 1380.757 1831.419 -3744.684 1407.307 1963.280 -3969.193 1425.064 2180.787 -4098.349 1447.477 2407.033 -3994.284 1492.999 2554.746 -3786.009 1547.482 2660.123 -3553.250 1604.784 2741.787 -3311.445 1663.915 2807.972 -3065.261 1724.487 2862.998 -2816.626 1786.270 2909.506 -2566.512 1849.101 2949.224 -2315.458 1912.856 2983.300 -2063.787 1977.446 3012.677 -1811.716 2042.782 3037.978 -1559.380 2108.807 3074.910 -1104.808 2229.201 0 
-1790079.498 1.798 1078.977 1094.973 -14.616 28.048 1042.830 -25.732 284.622 991.623 -32.913 541.523 941.602 -34.898 798.748 893.128 -29.814 1056.218 846.849 -14.289 1313.656 804.012 18.072 1570.055 768.093 83.955 1820.621 754.179 238.366 2023.568 788.713 487.292 2010.551 835.578 704.721 1873.230 880.590 901.036 1705.703 922.188 1088.506 1527.404 959.760 1272.954 1345.088 992.696 1457.920 1162.402 1020.230 1646.031 982.058 1041.248 1839.637 806.741 1054.201 2041.071 639.695 1056.981 2252.649 485.257 1046.517 2476.624 349.958 1018.959 2714.034 243.243 973.771 2961.733 171.663 914.658 3214.275 136.019 846.429 3467.047 135.457 774.422 3716.316 170.436 706.184 3957.786 244.708 657.716 4181.408 370.210 684.091 4333.765 571.667 840.673 4291.193 765.983 1028.612 4150.287 879.957 1217.066 3983.518 952.331 1403.848 3806.508 1001.472 1589.034 3624.272 1035.415 1772.885 3438.971 1058.365 1955.638 3251.731 1072.896 2137.475 3063.200 1080.695 2318.534 2873.768 1082.881 2498.933 2683.710 1080.381 2678.754 2493.202 1073.803 3001.205 2149.544 1053.325 0 
-2275803.028 1.064 30.585 -5.900 27.423 12.191 -261.326 -9.270 57.843 -516.444 -49.724 102.005 -771.048 -95.136 144.252 -1024.763 -147.274 183.967 -1276.773 -209.294 220.042 -1525.062 -287.110 250.373 -1762.223 -395.782 269.312 -1938.170 -580.373 255.416 -1885.570 -816.643 186.603 -1715.163 -1000.951 113.658 -1518.298 -1160.174 46.402 -1312.225 -1309.561 -15.914 -1102.693 -1455.946 -73.705 -892.744 -1603.444 -126.969 -684.644 -1755.155 -175.400 -480.678 -1913.959 -218.301 -283.688 -2082.861 -254.565 -97.604 -2265.106 -282.558 71.465 -2464.354 -299.748 214.332 -2683.651 -302.749 324.026 -2921.022 -290.779 398.917 -3170.734 -266.763 439.149 -3427.460 -234.786 443.708 -3686.856 -199.617 408.262 -3944.226 -168.232 319.534 -4189.316 -155.402 145.001 -4365.883 -208.837 -52.564 -4332.151 -363.496 -186.211 -4185.275 -533.000 -282.888 -4006.553 -698.157 -358.264 -3814.435 -859.538 -419.476 -3615.065 -1018.160 -470.330 -3411.175 -1174.707 -513.187 -3204.233 -1329.648 -549.608 -2995.109 -1483.305 -580.637 -2784.340 -1635.899 -607.142 -2572.322 -1787.615 -629.697 -2359.310 -1938.577 -661.893 -1973.990 -2208.737 1 
-68453.244 1.726 723.525 -1292.915 4.737 -205.157 -1061.971 122.897 -242.255 -832.853 244.663 -278.998 -606.211 371.129 -315.191 -383.059 503.878 -350.516 -165.341 645.689 -384.356 42.878 801.584 -415.409 229.168 983.560 -439.794 330.364 1218.045 -439.867 198.873 1425.415 -384.790 -23.158 1542.807 -312.331 -259.343 1626.371 -235.750 -498.818 1696.412 -155.674 -738.442 1761.290 -71.752 -976.566 1825.818 16.590 -1211.827 1893.530 110.051 -1442.613 1967.669 209.562 -1666.673 2051.699 316.260 -1880.636 2149.571 431.434 -2078.949 2266.204 556.527 -2252.889 2406.925 692.371 -2395.683 2572.438 836.370 -2505.984 2759.047 983.180 -2584.593 2963.032 1127.262 -2631.869 3182.172 1262.490 -2646.284 3415.772 1379.553 -2621.034 3663.656 1457.161 -2537.646 3900.781 1420.956 -2433.356 3986.561 1206.819 -2364.488 3951.466 957.437 -2317.818 3872.886 712.056 -2284.485 3773.309 472.039 -2260.287 3661.176 236.461 -2242.923 3540.541 4.492 -2230.934 3413.728 -224.512 -2223.338 3282.188 -451.028 -2219.471 3146.854 -675.397 -2218.770 3008.458 -897.923 -2220.860 2867.475 -1118.812 -2230.625 2608.405 -1512.870 0 
-7568546.607 1.367 95.904 28.594 -10.645 -175.222 17.622 -135.819 54.743 10.687 -261.405 284.639 9.072 -387.425 514.393 14.680 -513.863 743.846 30.929 -640.596 972.606 64.297 -767.107 1199.553 131.648 -890.822 1419.944 288.337 -989.486 1595.836 539.151 -975.231 1581.175 756.938 -895.277 1460.740 952.688 -797.412 1316.740 1138.881 -691.238 1165.992 1321.389 -579.838 1014.490 1503.731 -464.611 865.677 1688.474 -346.362 722.308 1877.864 -225.649 587.323 2074.080 -103.059 464.362 2279.236 20.548 358.267 2495.310 143.641 276.169 2723.053 263.265 227.858 2959.469 375.251 218.504 3199.725 475.566 245.998 3439.928 560.502 306.314 3677.163 625.226 396.168 3908.379 661.057 513.369 4126.287 646.928 656.279 4286.695 518.322 805.352 4272.808 270.059 852.909 4163.807 36.391 811.878 4028.077 -174.528 736.674 3881.295 -370.707 643.918 3728.668 -556.673 540.101 3572.496 -735.020 428.447 3414.000 -907.423 310.868 3253.898 -1075.011 188.592 3092.629 -1238.549 62.423 2930.508 -1398.683 -66.983 2767.738 -1555.840 -199.196 2473.589 -1832.385 -443.109 1 
-81400.666 1.637 1087.324 -413.884 -76.009 -1002.595 -364.480 -329.931 -1044.492 -316.019 -583.358 -1090.304 -268.749 -836.021 -1141.265 -223.033 -1087.460 -1199.192 -179.517 -1336.701 -1267.324 -139.441 -1581.437 -1351.711 -106.239 -1813.514 -1467.692 -94.580 -1980.598 -1660.490 -129.109 -1916.432 -1901.355 -174.623 -1736.947 -2085.861 -217.950 -1532.251 -2243.511 -257.742 -1318.863 -2390.303 -293.464 -1102.205 -2533.325 -324.547 -885.127 -2676.790 -350.255 -669.751 -2823.828 -369.504 -458.236 -2977.294 -380.782 -253.291 -3140.140 -382.026 -58.711 -3315.528 -370.240 119.544 -3507.011 -341.673 272.405 -3717.555 -295.858 392.808 -3945.425 -236.506 478.891 -4185.444 -168.414 530.594 -4432.910 -96.922 546.755 -4684.250 -29.614 522.901 -4936.006 17.387 445.451 -5180.749 -11.224 279.822 -5371.120 -169.851 82.536 -5368.888 -358.920 -55.971 -5253.847 -548.045 -159.065 -5104.958 -735.245 -241.540 -4941.284 -920.683 -310.230 -4769.381 -1104.667 -368.804 -4592.228 -1287.461 -419.547 -4411.454 -1469.269 -463.977 -4228.036 -1650.236 -503.106 -4042.587 -1830.494 -537.784 -3855.567 -2010.130 -568.569 -3667.271 -2332.155 -615.696 -3325.842 0 
-249228.770 1.754 600.226 657.022 1402.276 58.823 554.106 1409.353 -182.074 449.937 1412.598 -422.512 344.098 1410.822 -662.231 235.978 1402.276 -900.776 124.519 1383.822 -1137.193 7.843 1349.561 -1369.219 -118.211 1284.234 -1588.892 -257.756 1138.647 -1745.594 -349.073 913.406 -1680.374 -383.003 722.515 -1505.051 -400.348 553.827 -1305.365 -413.416 395.631 -1096.872 -427.312 242.588 -884.607 -445.223 91.635 -671.150 -469.772 -59.336 -458.376 -503.734 -212.011 -248.143 -550.372 -367.894 -42.781 -613.686 -528.304 154.409 -699.000 -694.251 338.156 -812.424 -865.654 500.227 -954.508 -1040.362 633.682 -1119.676 -1215.892 735.910 -1301.434 -1390.857 805.914 -1493.613 -1565.042 841.560 -1688.768 -1739.326 837.080 -1871.654 -1915.261 776.201 -1976.331 -2080.500 614.239 -1874.457 -2151.418 393.600 -1677.436 -2147.391 222.334 -1456.620 -2117.116 84.899 -1226.224 -2074.650 -32.359 -990.709 -2025.174 -135.998 -751.997 -1971.129 -229.591 -511.100 -1913.887 -315.384 -268.615 -1854.284 -394.873 -24.908 -1792.852 -469.063 219.751 -1729.994 -538.797 465.188 -1665.971 -604.632 908.514 -1548.439 -714.827 0 
-852654.179 1.554 223.036 4.445 -230.653 4.880 65.897 -155.448 248.274 128.666 -76.694 490.203 193.080 6.727 730.125 259.588 96.455 967.174 328.941 195.405 1199.673 402.375 308.963 1424.028 482.384 450.507 1628.912 569.396 655.849 1753.360 615.980 876.164 1641.035 618.030 1028.594 1428.691 603.753 1153.077 1198.624 581.061 1266.986 963.728 552.778 1377.825 727.960 520.204 1490.075 493.418 484.029 1607.136 261.781 444.591 1732.220 34.933 402.077 1868.777 -184.595 356.631 2020.688 -393.119 308.460 2192.614 -584.693 258.212 2389.106 -750.153 207.929 2609.242 -882.564 160.830 2847.350 -980.688 120.493 3097.815 -1045.415 91.604 3356.099 -1077.012 82.199 3617.595 -1073.552 110.928 3872.805 -1027.193 233.418 4066.795 -918.303 453.671 4048.102 -794.900 659.616 3907.695 -717.194 846.109 3731.108 -666.182 1020.329 3538.668 -630.837 1186.192 3337.342 -606.077 1345.908 3130.294 -589.159 1500.883 2919.263 -578.364 1652.056 2705.293 -572.544 1800.059 2489.043 -570.926 1945.417 2271.008 -572.860 2088.479 2051.509 -577.916 2341.141 1653.505 -593.702 1 
