stim_amp stim_dur min_dist x0 y0 z0 x1 y1 z1 x2 y2 z2 x3 y3 z3 x4 y4 z4 spike 
-33103.125 0.573 54.308 -5.384 -135.100 -16.012 298.734 549.863 -44.957 602.851 1234.826 -73.903 906.969 1919.789 -102.848 1205.004 2591.053 -131.215 1 
-4921615.484 1.952 2838.841 2857.776 -589.834 25.720 2724.058 -409.859 -689.982 2590.340 -229.883 -1405.683 2456.622 -49.908 -2121.384 2325.579 126.468 -2822.772 0 
-452726.743 1.713 706.395 705.145 41.564 6.066 1454.418 25.391 34.849 2203.691 9.218 63.631 2952.964 -6.955 92.414 3687.251 -22.804 120.620 1 
-365056.921 1.870 92.305 80.652 -3.862 -61.958 148.262 -401.346 570.446 215.872 -798.830 1202.851 283.482 -1196.314 1835.255 349.740 -1585.848 2455.012 1 
-490156.214 0.779 729.541 -13.730 -709.879 -167.668 -396.918 -1308.622 71.443 -780.105 -1907.365 310.554 -1163.293 -2506.108 549.666 -1538.817 -3092.876 783.995 1 
-2207773.480 1.547 89.596 4.183 -23.914 -106.017 -507.097 -294.698 371.234 -1018.377 -565.482 848.486 -1529.657 -836.266 1325.737 -2030.711 -1101.634 1793.444 1 
-3522089.045 0.865 2043.164 -2001.832 -383.786 -141.062 -2061.296 -1123.199 -30.466 -2120.761 -1862.613 80.131 -2180.225 -2602.026 190.727 -2238.501 -3326.652 299.111 0 
-7772881.396 1.430 1037.304 1005.039 -47.151 252.337 1251.379 605.827 -22.319 1497.720 1258.805 -296.975 1744.060 1911.783 -571.631 1985.474 2551.702 -840.794 1 
-567730.785 0.722 967.747 -5.132 2382.734 6.232 161.050 1698.406 -251.799 327.232 1014.079 -509.829 493.415 329.752 -767.860 656.273 -340.889 -1020.730 0 
-174786.744 1.146 126.417 96.546 68.687 47.521 391.181 -613.336 150.154 685.816 -1295.360 252.787 980.451 -1977.384 355.420 1269.194 -2645.768 456.000 1 
-4683812.123 1.909 111.318 -3.520 -316.889 25.218 -258.289 386.242 -31.340 -513.059 1089.373 -87.899 -767.829 1792.505 -144.457 -1017.503 2481.573 -199.885 1 
-19248.214 0.910 1130.424 157.630 1568.275 -6.831 635.372 995.290 70.317 1113.113 422.306 147.465 1590.855 -150.679 224.614 2059.041 -712.204 300.219 0 
-128170.719 1.405 57.153 3.700 -11.170 -80.493 -427.502 390.164 383.722 -858.705 791.498 847.937 -1289.907 1192.832 1312.152 -1712.485 1586.140 1767.082 1 
-2099785.042 1.097 905.258 -17.358 53.602 -903.503 4.692 732.725 -1221.002 26.742 1411.848 -1538.501 48.791 2090.971 -1856.000 70.400 2756.512 -2167.148 1 
-106755.432 1.825 1241.168 745.847 161.125 -978.902 778.060 908.528 -925.516 810.272 1655.932 -872.131 842.485 2403.336 -818.746 874.054 3135.792 -766.428 0 
-3442515.652 0.757 1438.316 -1283.299 13.471 -649.396 -1857.256 79.913 -1127.579 -2431.212 146.355 -1605.763 -3005.169 212.797 -2083.946 -3567.646 277.911 -2552.566 1 
-10712.260 1.558 3285.482 -80.822 -2684.950 -1891.798 597.159 -3003.301 -1930.471 1275.139 -3321.652 -1969.144 1953.119 -3640.003 -2007.816 2617.540 -3951.987 -2045.716 0 
-16296.686 1.030 875.241 -8.909 1687.076 -3.345 277.866 1047.931 264.525 564.641 408.786 532.395 851.415 -230.359 800.265 1132.454 -856.721 1062.777 0 
-184095.592 1.443 1981.239 10.763 2210.679 4.954 -652.861 1880.903 120.496 -1316.486 1551.127 236.038 -1980.110 1221.350 351.581 -2630.462 898.169 464.812 0 
-113913.293 0.981 1470.059 -770.277 -199.664 -1236.075 -461.226 225.596 -1770.997 -152.174 650.855 -2305.918 156.877 1076.115 -2840.840 459.748 1492.870 -3365.063 0 
-192029.302 1.237 177.376 -663.456 -31.827 -111.902 82.625 -11.664 -185.773 828.706 8.498 -259.645 1574.786 28.661 -333.517 2305.946 48.420 -405.911 1 
-21251.061 1.992 274.917 198.483 178.745 -65.068 171.125 515.801 604.369 143.766 852.856 1273.805 116.407 1189.911 1943.242 89.596 1520.225 2599.290 0 
-989300.382 0.908 141.962 5.170 671.321 12.855 4.796 -58.588 -159.576 4.421 -788.498 -332.006 4.047 -1518.407 -504.437 3.680 -2233.718 -673.419 1 
-24962.910 1.881 173.127 -698.752 -272.647 5.248 43.399 -166.589 26.781 785.550 -60.531 48.314 1527.701 45.527 69.847 2255.009 149.464 90.949 1 
-42561.715 1.935 2844.679 2844.025 -18.344 58.175 2901.653 -152.304 793.861 2959.281 -286.264 1529.547 3016.909 -420.225 2265.233 3073.385 -551.506 2986.205 0 
-121987.918 1.880 1842.956 -732.901 2136.163 -770.440 -1008.678 1455.122 -920.876 -1284.454 774.082 -1071.312 -1560.230 93.041 -1221.747 -1830.491 -574.379 -1369.174 0 
-530694.302 0.753 450.680 -16.261 -227.152 388.909 66.896 -911.867 94.375 150.052 -1596.582 -200.159 233.208 -2281.297 -494.693 314.702 -2952.318 -783.336 1 
-27655.743 0.585 618.480 -200.618 683.217 -307.416 139.768 565.415 350.429 480.154 447.614 1008.274 820.541 329.813 1666.119 1154.119 214.367 2310.807 0 
-39440.173 0.827 421.973 3.294 -420.803 -31.234 -144.585 -1147.622 -142.436 -292.464 -1874.441 -253.637 -440.343 -2601.260 -364.838 -585.265 -3313.543 -473.816 0 
-1060256.452 1.376 286.939 -37.482 446.748 603.403 272.248 105.346 11.785 581.979 -236.056 -579.832 891.709 -577.458 -1171.450 1195.246 -912.032 -1751.236 1 
-1073913.506 1.420 2844.768 33.654 -2844.261 -41.874 84.739 -3527.098 -347.853 135.824 -4209.936 -653.832 186.909 -4892.773 -959.812 236.972 -5561.954 -1259.671 0 
-1650677.507 1.405 33.721 32.994 -3.428 -6.064 452.075 617.080 36.844 871.157 1237.587 79.752 1290.239 1858.095 122.660 1700.939 2466.192 164.710 1 
-239643.759 0.512 1127.418 -4.237 21.675 1701.528 -468.978 186.606 1136.450 -933.719 351.538 571.371 -1398.459 516.469 6.292 -1853.905 678.101 -547.485 0 
-3282012.865 0.638 1104.087 844.591 -9.764 -711.041 545.594 278.611 -1335.492 246.596 566.986 -1959.944 -52.401 855.362 -2584.396 -345.419 1137.970 -3196.359 1 
-6179282.305 0.923 620.673 -3.760 620.516 -13.429 -452.744 1167.396 235.240 -901.728 1714.275 483.909 -1350.711 2261.155 732.579 -1790.715 2797.097 976.275 1 
-767586.455 0.953 356.722 313.492 121.581 119.129 20.187 659.587 551.589 -273.118 1197.594 984.049 -566.423 1735.600 1416.509 -853.861 2262.846 1840.319 1 
-3471174.114 1.285 1235.184 -315.579 -1194.159 8.557 -564.536 -1901.607 2.412 -813.493 -2609.055 -3.733 -1062.451 -3316.503 -9.879 -1306.429 -4009.802 -15.901 1 
-12508.011 1.503 60.739 42.110 42.540 -10.311 367.459 657.631 269.529 692.809 1272.722 549.370 1018.158 1887.813 829.211 1337.001 2490.602 1103.455 1 
-175847.873 1.666 714.896 -1073.504 38.828 34.196 -516.360 -344.651 358.286 40.784 -728.131 682.376 597.928 -1111.610 1006.465 1143.929 -1487.420 1324.073 0 
-1040299.398 1.252 147.685 -3.857 -789.198 -7.168 81.219 -53.907 113.698 166.295 681.385 234.563 251.370 1416.676 355.429 334.745 2137.262 473.878 1 
-376446.727 1.113 65.099 74.284 16.595 100.489 -438.343 -396.921 -258.285 -950.969 -810.437 -617.059 -1463.596 -1223.952 -975.833 -1965.970 -1629.198 -1327.432 1 
-162828.429 1.771 729.422 -59.699 210.564 1091.704 457.791 166.051 550.666 975.281 121.537 9.627 1492.771 77.024 -531.411 1999.911 33.401 -1061.629 0 
-6103442.290 1.139 3664.152 -2954.372 -504.175 -2884.987 -3157.715 -513.140 -2163.134 -3361.057 -522.105 -1441.282 -3564.400 -531.069 -719.429 -3763.676 -539.855 -12.013 0 
-983425.317 1.087 994.842 85.704 1023.843 -3.741 571.239 793.232 -526.785 1056.773 562.621 -1049.829 1542.307 332.010 -1572.874 2018.131 106.011 -2085.457 0 
-3867967.627 0.652 1810.176 -4.091 1810.913 -1984.006 -508.075 1418.965 -1590.461 -1012.059 1027.017 -1196.917 -1516.043 635.069 -803.373 -2009.947 250.960 -417.700 0 
-998895.310 1.658 902.687 1066.311 -192.340 -477.507 382.764 -373.524 -727.378 -300.783 -554.708 -977.248 -984.331 -735.893 -1227.119 -1654.207 -913.453 -1471.992 0 
-69040.555 0.612 1061.079 457.633 -957.314 3.126 742.174 -1580.130 -302.876 1026.714 -2202.946 -608.878 1311.254 -2825.762 -914.881 1590.103 -3436.122 -1214.763 0 
-14436.771 0.993 3094.993 450.232 -2650.331 1533.630 1058.200 -3076.743 1638.734 1666.169 -3503.156 1743.837 2274.137 -3929.568 1848.941 2869.946 -4347.452 1951.942 0 
-4096861.262 0.719 437.149 -449.314 -3.485 158.735 -43.779 569.641 422.492 361.755 1142.768 686.248 767.290 1715.894 950.005 1164.714 2277.559 1208.487 1 
-2070793.187 1.206 2133.515 5.462 4.319 2405.246 213.541 -627.931 2059.612 421.619 -1260.182 1713.978 629.698 -1892.432 1368.345 833.615 -2512.037 1029.624 0 
-4436885.132 1.184 221.186 -305.665 -304.802 -10.954 374.264 -66.584 -219.395 1054.194 171.635 -427.836 1734.124 409.853 -636.277 2400.455 643.307 -840.549 1 
-21621.153 0.582 3130.647 2818.778 3.949 1362.140 2665.179 270.720 2046.055 2511.580 537.492 2729.970 2357.980 804.263 3413.886 2207.453 1065.699 4084.123 0 
-197758.314 1.512 323.792 93.309 310.025 -4.343 -362.355 804.847 327.352 -818.019 1299.669 659.047 -1273.684 1794.491 990.742 -1720.234 2279.416 1315.804 1 
-21925.248 1.578 339.996 339.683 13.166 6.235 413.779 -554.567 490.683 487.875 -1122.300 975.130 561.970 -1690.033 1459.577 634.584 -2246.411 1934.336 0 
-20900.484 1.746 800.658 24.520 19.319 800.049 -49.099 595.332 1274.695 -122.717 1171.346 1749.341 -196.336 1747.359 2223.987 -268.482 2311.852 2689.140 0 
-3159553.998 0.586 455.015 -120.359 -21.403 438.286 -854.665 -49.027 588.392 -1588.970 -76.651 738.498 -2323.276 -104.276 888.604 -3042.896 -131.348 1035.709 1 
-9111463.401 0.796 1926.678 1926.053 -3.830 48.930 2034.264 214.511 758.238 2142.475 432.852 1467.546 2250.685 651.193 2176.854 2356.732 865.167 2871.976 1 
-2590972.279 0.741 3816.318 -1905.805 -2931.356 -1529.491 -1719.623 -3653.440 -1609.692 -1533.442 -4375.523 -1689.893 -1347.260 -5097.606 -1770.093 -1164.803 -5805.248 -1848.690 0 
-173902.854 1.000 113.830 21.008 3.280 -114.968 -296.724 668.850 21.275 -614.456 1334.420 157.518 -932.188 1999.991 293.761 -1243.566 2652.250 427.280 1 
-474730.830 1.270 254.913 -727.408 23.945 -53.661 -27.258 238.236 108.724 672.892 452.528 271.108 1373.043 666.819 433.493 2059.190 876.825 592.629 1 
-10398.067 1.360 265.098 89.477 15.259 351.679 -563.128 67.499 -14.213 -1215.734 119.739 -380.105 -1868.339 171.978 -745.997 -2507.893 223.173 -1104.572 0 
-206336.800 1.525 28.679 3.597 9.584 26.789 608.600 -104.022 455.234 1213.603 -217.628 883.680 1818.606 -331.234 1312.125 2411.509 -442.568 1732.001 1 
-290182.780 0.652 584.993 162.998 -637.330 -3.849 351.759 -238.592 602.680 540.519 160.146 1209.209 729.279 558.884 1815.738 914.264 949.647 2410.137 0 
-974780.550 1.665 604.145 596.884 230.695 -153.858 215.404 -26.421 -746.196 -166.075 -283.537 -1338.534 -547.555 -540.653 -1930.873 -921.405 -792.627 -2511.364 1 
-58717.442 1.262 410.489 -365.245 -828.207 332.100 -191.743 -99.530 369.880 -18.242 629.147 407.661 155.260 1357.823 445.442 325.292 2071.927 482.467 0 
-37709.616 0.607 1849.249 5.289 1930.683 102.508 712.979 1716.198 -22.678 1420.669 1501.714 -147.864 2128.359 1287.230 -273.049 2821.895 1077.036 -395.732 0 
-1233177.136 1.010 1676.063 1299.843 -994.686 -360.826 1828.957 -463.451 -378.926 2358.071 67.784 -397.026 2887.185 599.019 -415.126 3405.717 1119.630 -432.864 0 
-6516984.915 0.943 623.346 -5.324 -629.714 -234.694 -643.475 -267.401 -389.591 -1281.626 94.912 -544.487 -1919.777 457.224 -699.384 -2545.165 812.291 -851.183 1 
-60720.167 1.598 1273.980 1148.609 917.723 20.536 1259.427 177.885 74.007 1370.245 -561.953 127.478 1481.063 -1301.791 180.949 1589.664 -2026.832 233.350 0 
-6055045.156 1.544 355.687 355.556 -9.149 -3.039 796.550 -605.808 106.608 1237.543 -1202.467 216.256 1678.537 -1799.127 325.903 2110.710 -2383.853 433.358 1 
-2742865.088 0.855 1802.124 -115.567 1684.949 628.683 511.601 2091.443 566.053 1138.770 2497.937 503.424 1765.938 2904.431 440.794 2380.563 3302.795 379.418 0 
-1911870.087 0.838 1151.186 38.117 -642.193 954.654 734.900 -661.427 1231.464 1431.682 -680.662 1508.275 2128.465 -699.896 1785.085 2811.312 -718.745 2056.359 1 
-49414.764 1.860 2737.711 -2708.558 -920.342 -16.159 -2522.064 -805.586 701.163 -2335.570 -690.830 1418.485 -2149.076 -576.074 2135.807 -1966.312 -463.613 2838.783 0 
-3939514.301 1.232 1434.192 -17.575 -17.444 1433.979 202.928 -676.847 1715.168 423.430 -1336.249 1996.357 643.933 -1995.651 2277.546 860.025 -2641.865 2553.111 1 
-30023.928 1.212 952.280 -139.510 856.967 391.130 -736.704 1293.988 269.177 -1333.897 1731.009 147.224 -1931.091 2168.030 25.271 -2516.340 2596.310 -94.243 0 
-282445.525 1.445 14.599 4.494 -7.880 11.438 -679.274 -0.327 319.502 -1363.043 7.226 627.566 -2046.811 14.780 935.631 -2716.904 22.182 1237.534 1 
-9939161.837 1.994 142.750 -74.037 -4.189 -254.960 -161.767 301.902 424.092 -249.496 607.993 1103.144 -337.226 914.084 1782.196 -423.201 1214.053 2447.667 1 
-129729.259 0.966 96.932 -21.318 77.730 53.846 130.420 706.779 433.020 282.158 1335.828 812.194 433.895 1964.877 1191.369 582.598 2581.345 1562.959 1 
-59102.662 0.675 35.141 11.731 56.886 -14.260 267.358 -542.485 357.101 522.984 -1141.857 728.462 778.610 -1741.229 1099.822 1029.124 -2328.613 1463.756 1 
-631839.094 1.983 618.273 -18.263 3.324 -617.994 -321.801 220.505 -1268.530 -625.339 437.686 -1919.066 -928.878 654.867 -2569.602 -1226.345 867.704 -3207.127 1 
-1413789.720 1.617 729.389 53.945 -121.856 1520.955 40.883 -426.234 835.620 27.821 -730.612 150.286 14.760 -1034.990 -535.049 1.959 -1333.280 -1206.677 1 
-24444.153 1.913 116.917 42.513 142.053 -5.342 451.063 -468.298 -157.191 859.613 -1078.650 -309.039 1268.163 -1689.001 -460.888 1668.542 -2287.146 -609.700 1 
-89352.124 0.933 1536.677 1536.663 4.732 -4.444 1794.400 128.986 -697.721 2052.137 253.241 -1390.997 2309.873 377.496 -2084.274 2562.455 499.266 -2763.685 0 
-4118495.661 1.917 562.079 -253.834 -409.488 289.519 -812.587 -147.820 715.928 -1371.340 113.848 1142.337 -1930.093 375.516 1568.747 -2477.671 631.951 1986.628 1 
-9531404.450 1.889 186.397 4.872 -41.887 181.564 -721.603 114.228 283.357 -1448.078 270.343 385.149 -2174.553 426.458 486.942 -2886.499 579.451 586.698 1 
-1032157.016 1.829 64.362 54.596 -38.177 -72.260 -16.914 -90.750 672.470 -88.425 -143.324 1417.200 -159.936 -195.897 2161.929 -230.016 -247.419 2891.765 1 
-1757392.541 1.290 105.425 -24.747 -94.017 -207.080 79.747 -134.410 534.506 184.240 -174.802 1276.091 288.734 -215.194 2017.677 391.138 -254.779 2744.431 1 
-50239.797 0.844 553.902 -53.281 -180.257 -521.034 341.219 -817.771 -499.940 735.720 -1455.285 -478.847 1130.221 -2092.800 -457.754 1516.831 -2717.564 -437.082 0 
-168279.690 1.375 413.890 4.279 -406.872 75.773 -631.534 -430.725 472.853 -1267.347 -454.577 869.934 -1903.159 -478.430 1267.015 -2526.256 -501.806 1656.154 1 
-3554270.129 1.763 290.750 128.138 258.731 -62.419 506.588 -193.264 -526.074 885.039 -645.259 -989.729 1263.489 -1097.254 -1453.384 1634.371 -1540.209 -1907.766 1 
-227487.969 1.059 1345.142 -84.442 -344.660 1493.352 -199.737 364.827 1279.261 -315.032 1074.314 1065.169 -430.327 1783.801 851.078 -543.316 2479.099 641.268 0 
-307959.904 1.631 1475.409 689.963 4.179 1304.134 1046.836 -652.815 1363.300 1403.710 -1309.808 1422.467 1760.584 -1966.801 1481.634 2110.320 -2610.655 1539.617 0 
-38168.875 0.783 665.506 75.484 720.880 25.537 -398.618 489.437 -507.531 -872.720 257.994 -1040.598 -1346.823 26.550 -1573.666 -1811.443 -200.264 -2096.072 0 
-25131.567 0.867 597.359 -70.776 407.319 431.184 -478.824 908.309 811.980 -886.872 1409.299 1192.777 -1294.920 1910.289 1573.573 -1694.806 2401.259 1946.754 0 
-543141.628 1.403 220.903 215.500 6.216 -48.158 501.572 -453.027 -567.541 787.645 -912.270 -1086.924 1073.717 -1371.513 -1606.306 1354.068 -1821.571 -2115.301 1 
-3817909.443 0.874 2870.284 -17.912 2871.850 54.905 -662.199 2831.492 436.698 -1306.485 2791.134 818.491 -1950.772 2750.776 1200.284 -2582.173 2711.225 1574.441 0 
-6491364.570 1.186 395.474 -142.432 43.123 -627.686 366.561 255.925 -119.610 875.555 468.726 388.466 1384.548 681.528 896.542 1883.362 890.074 1394.456 1 
-1667169.820 0.918 595.644 595.545 -5.034 -9.655 744.198 -739.747 14.825 892.851 -1474.460 39.306 1041.504 -2209.173 63.786 1187.184 -2929.191 87.777 1 
-79493.628 1.703 1789.058 -1216.212 1331.012 23.277 -939.274 1469.287 -659.867 -662.337 1607.563 -1343.010 -385.399 1745.839 -2026.154 -114.000 1881.350 -2695.635 0 
-416324.478 1.632 337.565 -22.082 -315.885 116.956 -687.748 -479.867 -187.179 -1353.415 -643.849 -491.314 -2019.081 -807.831 -795.449 -2671.434 -968.533 -1093.502 1 
-3789854.587 1.870 1500.803 -1400.292 525.003 126.355 -1351.305 877.757 -533.694 -1302.318 1230.512 -1193.743 -1253.331 1583.266 -1853.791 -1205.324 1928.966 -2500.639 1 
-388107.834 1.368 1093.858 -1426.488 -13.304 -8.084 -938.981 -415.548 -411.862 -451.473 -817.791 -815.640 36.034 -1220.035 -1219.417 513.792 -1614.233 -1615.120 0 
-402632.575 0.660 650.305 -343.986 89.480 560.077 -127.484 -624.992 631.884 89.019 -1339.464 703.690 305.522 -2053.936 775.496 517.694 -2754.119 845.867 0 
-2360707.458 1.173 2389.301 -2727.325 242.865 -744.665 -2201.495 727.505 -970.779 -1675.666 1212.145 -1196.892 -1149.837 1696.785 -1423.005 -634.524 2171.733 -1644.596 0 
-1513501.373 1.812 588.796 -27.961 -16.663 587.896 268.498 501.540 1041.854 564.957 1019.743 1495.812 861.416 1537.946 1949.769 1151.946 2045.785 2394.648 1 
-33178.022 0.830 552.764 586.149 -166.271 -43.813 461.364 572.905 -67.224 336.579 1312.081 -90.636 211.795 2051.256 -114.047 89.506 2775.649 -136.990 0 
-20611.225 0.658 1930.695 2606.336 -82.404 -38.973 2090.333 -565.109 212.495 1574.329 -1047.815 463.963 1058.326 -1530.520 715.432 552.643 -2003.571 961.871 0 
-69831.391 1.354 1959.066 -24.178 -1549.915 1197.965 460.420 -1896.526 1653.514 945.019 -2243.138 2109.063 1429.617 -2589.749 2564.612 1904.524 -2929.428 3011.050 0 
-2208404.297 1.620 693.015 -5.517 -11.702 -692.895 69.458 569.683 -1160.730 144.432 1151.069 -1628.565 219.407 1732.454 -2096.400 292.883 2302.212 -2554.879 1 
-4977204.835 1.167 1638.730 1491.280 344.877 585.303 1724.336 -292.366 904.842 1957.393 -929.610 1224.382 2190.449 -1566.853 1543.921 2418.844 -2191.352 1857.070 1 
-2493083.214 1.277 253.686 5.342 -65.011 286.027 -365.049 540.651 44.190 -735.440 1146.312 -197.646 -1105.831 1751.973 -439.482 -1468.814 2345.522 -676.482 1 
-5719811.387 1.288 749.031 667.320 -321.423 -111.444 1397.849 -333.999 -280.763 2128.378 -346.576 -450.082 2858.907 -359.152 -619.401 3574.826 -371.477 -785.333 1 
-414239.029 1.823 250.462 -16.836 244.579 51.275 -627.294 587.467 -217.554 -1237.752 930.356 -486.382 -1848.210 1273.244 -755.210 -2446.459 1609.275 -1018.661 1 
-119224.524 0.736 327.116 48.580 -169.460 -299.395 684.135 -172.425 98.803 1319.690 -175.390 497.000 1955.245 -178.355 895.197 2578.089 -181.261 1285.430 0 
-209084.028 1.737 234.815 78.164 3.474 -564.589 -310.818 -81.449 71.006 -699.800 -166.372 706.601 -1088.782 -251.295 1342.196 -1469.985 -334.519 1965.079 1 
-8594609.173 1.271 376.117 -243.576 -211.507 -338.453 436.345 -407.297 -89.708 1116.266 -603.087 159.038 1796.186 -798.876 407.783 2462.509 -990.750 651.554 1 
-2769619.345 1.609 825.166 -130.076 33.723 -1320.772 283.844 -278.675 -778.944 697.764 -591.073 -237.115 1111.684 -903.471 304.713 1517.326 -1209.621 835.704 1 
-3375425.461 0.880 1485.324 44.344 861.003 1209.502 -61.012 1050.116 1927.580 -166.368 1239.229 2645.658 -271.724 1428.343 3363.736 -374.972 1613.674 4067.453 1 
-376895.860 1.476 1662.672 717.755 615.867 1367.484 535.252 1332.125 1494.634 352.749 2048.383 1621.785 170.246 2764.641 1748.935 -8.608 3466.574 1873.543 0 
-8753641.696 1.980 1807.223 1797.289 -79.764 171.595 2524.619 47.184 39.779 3251.949 174.131 -92.038 3979.278 301.079 -223.854 4692.062 425.488 -353.034 1 
-26628.848 1.823 1193.647 61.490 13.281 -1191.988 487.271 422.553 -1654.272 913.052 831.826 -2116.557 1338.833 1241.098 -2578.841 1756.099 1642.184 -3031.879 0 
-17224.035 1.864 1250.578 -39.978 -1469.730 -1127.840 -425.982 -833.601 -1033.815 -811.986 -197.472 -939.791 -1197.990 438.657 -845.766 -1576.274 1062.064 -753.622 0 
-7375656.825 1.875 106.957 -72.200 -75.908 -21.558 -153.386 -461.545 616.558 -234.571 -847.182 1254.675 -315.756 -1232.820 1892.792 -395.317 -1610.744 2518.146 1 
-24531.292 0.755 182.807 6.609 181.934 -16.582 -396.792 504.626 527.143 -800.193 827.318 1070.869 -1203.594 1150.010 1614.595 -1598.926 1466.248 2147.446 0 
-5177647.161 1.438 957.665 18.649 839.371 -460.685 61.187 1429.500 0.226 103.724 2019.628 461.136 146.262 2609.757 922.047 187.949 3188.084 1373.739 1 
-7954842.449 1.866 618.328 599.671 -134.734 -67.614 894.058 -311.901 -734.283 1188.445 -489.068 -1400.953 1482.832 -666.234 -2067.622 1771.331 -839.858 -2720.958 1 
-1356213.336 1.550 614.885 7.327 618.986 -12.422 -622.952 546.484 387.567 -1253.232 473.983 787.556 -1883.512 401.482 1187.545 -2501.186 330.430 1579.534 1 
-189163.553 1.621 3039.839 -2131.644 -2717.777 75.342 -2016.795 -2337.170 711.304 -1901.947 -1956.563 1347.267 -1787.098 -1575.956 1983.229 -1674.547 -1202.961 2606.472 0 
-15529.615 1.378 21.599 3.757 18.621 -10.279 -163.913 749.478 5.048 -331.582 1480.335 20.376 -499.252 2211.192 35.703 -663.569 2927.432 50.724 1 
-14322.268 1.418 3432.961 59.821 -2413.289 -2452.253 168.698 -1848.291 -2933.318 277.575 -1283.294 -3414.383 386.452 -718.296 -3895.448 493.152 -164.599 -4366.892 0 
-56486.819 1.557 2238.016 409.602 2149.739 -469.778 269.675 2321.185 246.830 129.748 2492.630 963.437 -10.179 2664.076 1680.045 -147.307 2832.092 2382.321 0 
-33770.233 0.564 999.305 -1148.227 -20.826 -65.751 -774.958 593.306 -280.254 -401.688 1207.438 -494.757 -28.418 1821.570 -709.260 337.386 2423.420 -919.472 0 
-13623.267 1.428 93.494 85.088 7.912 -37.927 479.513 -498.502 349.983 873.938 -1004.916 737.893 1268.363 -1511.330 1125.802 1654.899 -2007.616 1505.954 1 
-10671.544 0.642 194.342 12.971 -4.298 193.862 -64.138 -615.356 621.837 -141.246 -1226.414 1049.812 -218.355 -1837.472 1477.787 -293.922 -2436.308 1897.202 0 
-78207.080 1.503 2315.625 2315.049 46.596 -22.287 2445.126 153.714 -753.112 2575.203 260.831 -1483.938 2705.280 367.948 -2214.763 2832.755 472.922 -2930.972 0 
-8175771.867 1.730 1300.795 354.105 -34.875 1251.184 205.975 616.601 1591.971 57.846 1268.078 1932.759 -90.283 1919.554 2273.546 -235.450 2558.001 2607.518 1 
-103026.891 1.851 1210.725 -1855.888 9.910 4.938 -1286.775 322.204 -370.672 -717.662 634.498 -746.281 -148.549 946.793 -1121.891 409.182 1252.841 -1489.988 0 
-22425.495 0.839 1830.444 -1059.076 6.197 1494.278 -1501.389 -492.808 1150.980 -1943.702 -991.812 807.682 -2386.015 -1490.817 464.384 -2819.482 -1979.841 127.951 0 
-7311808.633 1.996 343.308 -342.906 -16.178 3.809 -723.853 -611.283 -247.644 -1104.800 -1206.389 -499.098 -1485.746 -1801.494 -750.551 -1859.074 -2384.698 -996.976 1 
-4078801.324 1.112 1122.269 -1160.095 -649.330 10.884 -657.062 -733.917 -538.937 -154.029 -818.504 -1088.758 349.004 -903.091 -1638.579 841.977 -985.986 -2177.403 1 
-5717287.874 0.892 406.602 -322.712 214.306 -368.715 -171.437 -503.258 -211.494 -20.162 -1220.821 -54.272 131.113 -1938.384 102.949 279.363 -2641.596 257.026 1 
-68740.493 1.752 1214.426 -271.657 -3.326 1217.162 113.308 -640.579 1126.552 498.273 -1277.833 1035.942 883.239 -1915.086 945.332 1260.505 -2539.594 856.535 0 
-3721982.971 0.967 47.495 41.081 12.298 20.418 518.043 571.639 -128.394 995.005 1130.980 -277.205 1471.968 1690.321 -426.017 1939.391 2238.475 -571.853 1 
-2000949.783 1.220 1770.837 -980.854 32.215 -1474.026 -1405.358 319.609 -2021.475 -1829.861 607.003 -2568.925 -2254.365 894.398 -3116.375 -2670.379 1176.044 -3652.875 1 
-598853.763 1.243 30.099 27.146 8.862 9.512 596.494 -216.110 442.791 1165.841 -441.083 876.070 1735.189 -666.056 1309.349 2293.149 -886.529 1733.962 1 
-6923327.274 1.022 1660.338 1337.428 290.320 1176.226 1536.916 -158.455 609.387 1736.404 -607.229 42.549 1935.892 -1056.004 -524.289 2131.390 -1495.803 -1079.791 0 
-7072841.358 1.293 2155.066 -2154.596 -41.084 18.292 -2511.780 -697.819 78.454 -2868.963 -1354.554 138.616 -3226.146 -2011.289 198.777 -3576.185 -2654.889 257.736 1 
-10455.966 1.943 2046.510 -1624.845 274.755 1261.157 -1416.174 -412.971 1475.610 -1207.503 -1100.696 1690.064 -998.832 -1788.421 1904.518 -794.335 -2462.392 2114.682 0 
-28088.033 1.408 1177.899 -311.827 -80.751 1754.097 147.457 274.726 1279.550 606.741 630.202 805.003 1066.026 985.678 330.457 1516.124 1334.044 -134.599 0 
-1741875.290 0.783 437.659 437.526 -9.821 4.546 956.852 464.516 -255.846 1476.179 938.854 -516.239 1995.505 1413.191 -776.631 2504.445 1878.041 -1031.815 1 
-4455552.949 0.909 2713.017 2712.939 -19.485 6.841 3365.211 -380.091 -76.847 4017.484 -740.698 -160.535 4669.756 -1101.305 -244.223 5308.983 -1454.699 -326.237 1 
-192180.738 0.651 1351.102 2004.442 509.016 98.008 1342.827 753.872 352.590 681.213 998.728 607.173 19.599 1243.584 861.755 -628.783 1483.542 1111.245 0 
-114588.550 1.034 120.349 -108.463 51.940 4.686 -833.481 9.173 191.822 -1558.498 -33.594 378.959 -2283.516 -76.362 566.095 -2994.034 -118.274 749.489 1 
