stim_amp stim_dur min_dist x0 y0 z0 x1 y1 z1 x2 y2 z2 x3 y3 z3 x4 y4 z4 x5 y5 z5 x6 y6 z6 x7 y7 z7 x8 y8 z8 x9 y9 z9 spike 
-7724188.373 0.778 79.030 -32.792 90.574 -4.825 -151.396 -163.721 -178.511 -270.001 -418.017 -352.197 -388.605 -672.312 -525.883 -507.209 -926.608 -699.569 -625.814 -1180.903 -873.255 -744.418 -1435.198 -1046.941 -863.022 -1689.494 -1220.627 -981.627 -1943.789 -1394.313 -1105.622 -2209.643 -1575.894 1 
-173949.961 1.068 234.425 31.338 -232.255 5.530 -250.261 -399.063 47.683 -531.861 -565.871 89.837 -813.460 -732.679 131.990 -1095.059 -899.487 174.143 -1376.659 -1066.295 216.297 -1658.258 -1233.103 258.450 -1939.857 -1399.911 300.603 -2221.457 -1566.719 342.757 -2515.856 -1741.109 386.826 1 
-294898.689 1.226 100.287 100.139 -4.519 3.054 368.252 -2.415 195.436 636.365 -0.310 387.818 904.478 1.794 580.200 1172.591 3.899 772.582 1440.704 6.003 964.965 1708.817 8.108 1157.347 1976.931 10.212 1349.729 2245.044 12.317 1542.111 2525.344 14.517 1743.238 1 
-175048.204 1.586 1228.356 -10.152 -1572.900 1172.701 177.868 -1420.284 948.521 365.888 -1267.667 724.341 553.908 -1115.050 500.161 741.928 -962.434 275.981 929.948 -809.817 51.801 1117.968 -657.200 -172.378 1305.988 -504.584 -396.558 1494.008 -351.967 -620.738 1690.574 -192.413 -855.108 0 
-32259.338 0.936 136.835 39.422 31.471 148.712 256.243 -121.591 -47.401 473.065 -274.653 -243.514 689.887 -427.716 -439.628 906.708 -580.778 -635.741 1123.530 -733.840 -831.854 1340.352 -886.902 -1027.967 1557.174 -1039.964 -1224.080 1773.995 -1193.026 -1420.193 2000.673 -1353.046 -1625.220 1 
-1997568.977 1.006 16.028 -3.666 5.384 -14.646 -49.111 -178.569 -284.823 -94.557 -362.522 -555.001 -140.003 -546.475 -825.179 -185.448 -730.428 -1095.357 -230.894 -914.381 -1365.534 -276.340 -1098.334 -1635.712 -321.785 -1282.287 -1905.890 -367.231 -1466.240 -2176.068 -414.742 -1658.554 -2458.526 1 
-13613.136 0.726 155.501 -209.664 -14.192 96.784 -30.807 -181.037 -124.741 148.049 -347.882 -346.265 326.906 -514.727 -567.789 505.763 -681.572 -789.314 684.619 -848.417 -1010.838 863.476 -1015.262 -1232.363 1042.333 -1182.107 -1453.887 1221.189 -1348.952 -1675.411 1408.176 -1523.381 -1907.005 0 
-50403.783 1.763 860.559 -82.062 -2040.617 -1959.864 -173.108 -1808.405 -1743.790 -264.155 -1576.192 -1527.716 -355.201 -1343.980 -1311.642 -446.248 -1111.767 -1095.568 -537.294 -879.555 -879.494 -628.340 -647.342 -663.420 -719.387 -415.130 -447.346 -810.433 -182.918 -231.272 -905.618 59.850 -5.377 0 
-11334.548 1.075 40.952 -39.885 7.659 -5.253 -287.528 208.709 -89.819 -535.172 409.760 -174.385 -782.815 610.810 -258.952 -1030.458 811.860 -343.518 -1278.102 1012.911 -428.084 -1525.745 1213.961 -512.651 -1773.388 1415.012 -597.217 -2021.032 1616.062 -681.784 -2279.932 1826.251 -770.194 1 
-34423.406 1.681 1006.712 -434.514 9.801 -908.059 -250.055 168.371 -1131.062 -65.596 326.941 -1354.065 118.864 485.511 -1577.069 303.323 644.080 -1800.072 487.782 802.650 -2023.075 672.241 961.220 -2246.078 856.700 1119.790 -2469.081 1041.159 1278.360 -2692.085 1234.003 1444.137 -2925.224 0 
-1964123.886 0.998 138.791 -106.254 -79.337 115.925 88.419 -219.704 -110.569 283.091 -360.071 -337.064 477.763 -500.438 -563.558 672.436 -640.805 -790.053 867.108 -781.172 -1016.548 1061.780 -921.539 -1243.042 1256.453 -1061.906 -1469.537 1451.125 -1202.273 -1696.031 1654.646 -1349.020 -1932.821 1 
-87293.950 1.682 887.509 -138.622 -777.540 -404.829 -373.173 -1000.834 -341.382 -607.723 -1224.129 -277.935 -842.274 -1447.423 -214.487 -1076.825 -1670.718 -151.040 -1311.376 -1894.012 -87.593 -1545.926 -2117.306 -24.145 -1780.477 -2340.601 39.302 -2015.028 -2563.895 102.749 -2260.240 -2797.339 169.081 0 
-30342.062 1.835 3201.201 2976.699 -1177.677 -5.026 3204.069 -1411.828 43.725 3431.438 -1645.978 92.475 3658.808 -1880.129 141.225 3886.177 -2114.280 189.976 4113.547 -2348.430 238.726 4340.916 -2582.581 287.477 4568.286 -2816.732 336.227 4795.655 -3050.882 384.977 5033.359 -3295.676 435.944 0 
-231272.098 1.766 639.747 -518.690 -9.803 -374.353 -614.892 -193.224 -631.262 -711.093 -376.645 -888.171 -807.294 -560.065 -1145.079 -903.495 -743.486 -1401.988 -999.697 -926.907 -1658.897 -1095.898 -1110.328 -1915.806 -1192.099 -1293.749 -2172.714 -1288.300 -1477.170 -2429.623 -1388.875 -1668.928 -2698.210 1 
-16519.093 1.392 924.607 -50.400 605.514 -779.489 -31.530 290.903 -877.285 -12.660 -23.708 -975.081 6.209 -338.318 -1072.877 25.079 -652.929 -1170.673 43.948 -967.540 -1268.469 62.818 -1282.150 -1366.265 81.687 -1596.761 -1464.061 100.557 -1911.372 -1561.857 120.284 -2240.283 -1664.099 0 
-4955253.704 0.894 3496.786 -2663.176 5.565 -2266.048 -2785.300 293.883 -2161.842 -2907.423 582.201 -2057.637 -3029.547 870.518 -1953.431 -3151.670 1158.836 -1849.226 -3273.794 1447.154 -1745.020 -3395.917 1735.471 -1640.815 -3518.041 2023.789 -1536.609 -3640.164 2312.106 -1432.403 -3767.839 2613.529 -1323.461 0 
-5128458.209 1.760 1587.827 1293.562 492.538 778.008 1440.274 761.709 900.168 1586.986 1030.879 1022.327 1733.697 1300.050 1144.486 1880.409 1569.221 1266.645 2027.121 1838.391 1388.804 2173.832 2107.562 1510.963 2320.544 2376.733 1633.123 2467.255 2645.903 1755.282 2620.636 2927.309 1882.994 1 
-162057.196 1.849 37.014 4.931 12.720 -64.946 -167.112 61.371 212.424 -339.155 110.022 489.794 -511.198 158.674 767.164 -683.241 207.325 1044.535 -855.283 255.976 1321.905 -1027.326 304.628 1599.275 -1199.369 353.279 1876.646 -1371.412 401.930 2154.016 -1551.275 452.793 2443.994 1 
-256508.395 1.618 1527.898 1105.310 192.765 -2430.633 876.159 314.478 -2226.732 647.008 436.190 -2022.830 417.857 557.902 -1818.928 188.706 679.615 -1615.027 -40.445 801.327 -1411.125 -269.596 923.039 -1207.223 -498.747 1044.752 -1003.322 -727.899 1166.464 -799.420 -967.466 1293.709 -586.250 0 
-2569673.872 0.504 3000.525 806.744 2913.744 -10.826 943.240 2834.999 279.119 1079.736 2756.253 569.064 1216.232 2677.507 859.008 1352.728 2598.761 1148.953 1489.224 2520.016 1438.898 1625.720 2441.270 1728.843 1762.216 2362.524 2018.788 1898.712 2283.779 2308.732 2041.412 2201.454 2611.856 0 
-32437.895 0.731 414.100 -75.988 -406.252 -25.760 -39.093 -572.671 -308.327 -2.199 -739.089 -590.893 34.696 -905.508 -873.459 71.591 -1071.926 -1156.025 108.486 -1238.345 -1438.591 145.381 -1404.763 -1721.157 182.276 -1571.182 -2003.724 219.170 -1737.601 -2286.290 257.742 -1911.584 -2581.700 0 
-95737.675 1.035 502.806 -486.322 126.650 -16.269 -472.519 455.840 2.261 -458.717 785.031 20.790 -444.914 1114.221 39.320 -431.111 1443.411 57.849 -417.309 1772.601 76.378 -403.506 2101.791 94.908 -389.704 2430.981 113.437 -375.901 2760.171 131.967 -361.471 3104.325 151.338 0 
-13681.614 1.596 2673.677 25.453 -2673.546 -7.470 -206.901 -2732.805 -234.186 -439.255 -2792.064 -460.902 -671.609 -2851.324 -687.618 -903.963 -2910.583 -914.334 -1136.316 -2969.842 -1141.049 -1368.670 -3029.101 -1367.765 -1601.024 -3088.361 -1594.481 -1833.378 -3147.620 -1821.197 -2076.293 -3209.573 -2058.218 0 
-719034.411 1.255 1574.569 -157.457 8.750 -1566.652 -376.120 -230.705 -1627.871 -594.782 -470.161 -1689.089 -813.445 -709.616 -1750.308 -1032.108 -949.071 -1811.527 -1250.771 -1188.527 -1872.745 -1469.434 -1427.982 -1933.964 -1688.096 -1667.437 -1995.183 -1906.759 -1906.893 -2056.401 -2135.361 -2157.232 -2120.403 0 
-28990.712 1.732 153.541 -91.483 -84.639 91.816 194.407 -149.682 243.264 480.296 -214.726 394.713 766.185 -279.769 546.161 1052.075 -344.812 697.609 1337.964 -409.856 849.058 1623.854 -474.899 1000.506 1909.743 -539.942 1151.954 2195.633 -604.986 1303.403 2494.517 -672.986 1461.735 1 
-269243.410 0.571 2195.300 -540.597 -9.721 -2127.676 -381.191 -139.237 -2385.969 -221.785 -268.752 -2644.263 -62.380 -398.267 -2902.557 97.026 -527.782 -3160.851 256.432 -657.297 -3419.144 415.837 -786.813 -3677.438 575.243 -916.328 -3935.732 734.648 -1045.843 -4194.026 901.300 -1181.245 -4464.060 0 
-11875.834 1.624 1262.197 -1550.513 2360.962 1610.031 -1455.744 2052.999 1538.773 -1360.975 1745.036 1467.514 -1266.206 1437.073 1396.256 -1171.437 1129.111 1324.997 -1076.668 821.148 1253.739 -981.899 513.185 1182.480 -887.131 205.222 1111.222 -792.362 -102.741 1039.964 -693.285 -424.702 965.466 0 
-155493.588 1.802 908.392 905.398 39.430 -62.256 1014.515 231.191 183.144 1123.632 422.952 428.544 1232.749 614.713 673.944 1341.866 806.474 919.344 1450.983 998.235 1164.745 1560.100 1189.996 1410.145 1669.217 1381.756 1655.545 1778.334 1573.517 1900.945 1892.411 1773.995 2157.500 0 
-14867.229 1.275 744.727 -271.415 62.254 -690.707 -567.557 193.257 -754.255 -863.698 324.261 -817.803 -1159.839 455.264 -881.351 -1455.981 586.267 -944.899 -1752.122 717.271 -1008.447 -2048.264 848.274 -1071.995 -2344.405 979.277 -1135.543 -2640.547 1110.281 -1199.091 -2950.149 1247.239 -1265.527 0 
-22347.617 0.845 48.761 15.226 -10.914 -64.944 -106.010 247.081 101.310 -227.247 505.075 267.564 -348.484 763.070 433.818 -469.720 1021.065 600.072 -590.957 1279.059 766.326 -712.194 1537.054 932.580 -833.430 1795.049 1098.834 -954.667 2053.044 1265.088 -1081.415 2322.765 1438.899 1 
-195778.650 1.966 1068.772 898.448 578.837 -3.521 789.503 853.322 143.752 680.558 1127.806 291.025 571.614 1402.291 438.299 462.669 1676.775 585.572 353.725 1951.259 732.845 244.780 2225.744 880.119 135.835 2500.228 1027.392 26.891 2774.712 1174.665 -87.006 3061.673 1328.633 0 
-2440989.648 1.600 284.785 -326.597 -10.369 148.803 -204.479 221.150 -52.160 -82.360 452.669 -253.122 39.758 684.189 -454.084 161.877 915.708 -655.047 283.995 1147.227 -856.009 406.114 1378.747 -1056.971 528.232 1610.266 -1257.934 650.351 1841.785 -1458.896 778.020 2083.828 -1668.993 1 
-90142.456 0.697 227.476 -18.319 -454.888 -57.188 50.379 -153.890 -173.723 119.076 147.109 -290.258 187.774 448.108 -406.794 256.471 749.106 -523.329 325.169 1050.105 -639.864 393.866 1351.104 -756.399 462.564 1652.102 -872.935 531.261 1953.101 -989.470 603.082 2267.781 -1111.302 1 
-42015.078 0.521 22.725 9.495 -23.290 -11.551 -304.401 78.015 -21.884 -618.297 179.320 -32.217 -932.192 280.625 -42.550 -1246.088 381.931 -52.883 -1559.984 483.236 -63.216 -1873.879 584.541 -73.549 -2187.775 685.846 -83.882 -2501.670 787.152 -94.215 -2829.834 893.062 -105.018 1 
-68402.522 0.594 69.678 28.911 -63.139 5.713 -48.215 -106.467 323.635 -125.342 -149.794 641.556 -202.468 -193.122 959.478 -279.594 -236.450 1277.400 -356.720 -279.778 1595.322 -433.846 -323.106 1913.243 -510.973 -366.434 2231.165 -588.099 -409.762 2549.087 -668.731 -455.060 2881.459 1 
-31001.321 0.836 1200.629 -147.536 22.194 1191.323 58.428 202.468 1375.659 264.392 382.743 1559.996 470.357 563.017 1744.332 676.321 743.292 1928.668 882.285 923.567 2113.004 1088.249 1103.841 2297.340 1294.213 1284.116 2481.676 1500.177 1464.390 2666.013 1715.504 1652.859 2858.728 0 
-79906.865 1.817 88.996 -39.295 31.499 73.376 -268.007 -124.386 253.072 -496.719 -280.271 432.768 -725.431 -436.156 612.464 -954.143 -592.041 792.160 -1182.855 -747.926 971.856 -1411.568 -903.811 1151.552 -1640.280 -1059.696 1331.248 -1868.992 -1215.581 1510.943 -2108.100 -1378.552 1698.807 1 
-25228.094 0.978 43.195 -32.623 3.990 30.223 246.875 -8.807 205.202 526.372 -21.605 380.180 805.870 -34.402 555.158 1085.367 -47.200 730.137 1364.865 -59.997 905.115 1644.362 -72.795 1080.093 1923.859 -85.592 1255.071 2203.357 -98.389 1430.050 2495.559 -111.768 1612.982 1 
-489958.315 0.568 1314.394 34.850 -1917.874 110.776 -195.010 -1681.126 106.954 -424.870 -1444.377 103.132 -654.731 -1207.629 99.309 -884.591 -970.881 95.487 -1114.451 -734.133 91.665 -1344.311 -497.385 87.843 -1574.172 -260.637 84.021 -1804.032 -23.889 80.198 -2044.340 223.620 76.203 0 
-1946382.178 0.771 30.442 5.458 -21.618 20.727 71.558 118.213 312.237 137.658 258.043 603.748 203.758 397.873 895.258 269.857 537.703 1186.768 335.957 677.534 1478.279 402.057 817.364 1769.789 468.156 957.194 2061.300 534.256 1097.024 2352.810 603.360 1243.211 2657.571 1 
-48281.754 1.492 270.728 -224.528 204.684 -28.789 -129.324 124.801 276.915 -34.121 44.918 582.619 61.083 -34.965 888.323 156.286 -114.848 1194.027 251.490 -194.731 1499.731 346.693 -274.614 1805.435 441.897 -354.497 2111.139 537.100 -434.380 2416.844 636.631 -517.894 2736.443 0 
-47009.653 1.223 769.133 2125.200 -64.706 6.016 1814.541 -163.506 -45.264 1503.882 -262.305 -96.545 1193.223 -361.105 -147.826 882.564 -459.905 -199.107 571.905 -558.704 -250.388 261.247 -657.504 -301.668 -49.412 -756.303 -352.949 -360.071 -855.103 -404.230 -684.851 -958.394 -457.842 0 
-9232788.754 1.815 3057.165 784.547 2929.151 388.359 753.941 3027.434 74.825 723.335 3125.718 -238.709 692.729 3224.002 -552.243 662.123 3322.286 -865.777 631.516 3420.570 -1179.311 600.910 3518.853 -1492.845 570.304 3617.137 -1806.379 539.698 3715.421 -2119.913 507.701 3818.172 -2447.699 0 
-82035.854 0.941 2659.265 4.512 43.606 -2658.904 -235.795 -104.243 -2830.057 -476.102 -252.092 -3001.210 -716.408 -399.942 -3172.362 -956.715 -547.791 -3343.515 -1197.022 -695.640 -3514.668 -1437.328 -843.490 -3685.820 -1677.635 -991.339 -3856.973 -1917.942 -1139.188 -4028.126 -2169.171 -1293.758 -4207.058 0 
-1262396.406 0.533 727.805 -571.483 -32.428 509.136 -308.012 98.888 658.265 -44.541 230.204 807.394 218.929 361.519 956.524 482.400 492.835 1105.653 745.870 624.150 1254.782 1009.341 755.466 1403.911 1272.811 886.782 1553.040 1536.282 1018.097 1702.169 1811.728 1155.382 1858.076 0 
-100540.233 1.243 1073.304 94.901 -1069.061 -9.236 39.411 -1144.009 -325.785 -16.079 -1218.957 -642.335 -71.568 -1293.905 -958.884 -127.058 -1368.853 -1275.434 -182.548 -1443.801 -1591.984 -238.038 -1518.749 -1908.533 -293.528 -1593.697 -2225.083 -349.018 -1668.645 -2541.633 -407.030 -1746.999 -2872.571 0 
-292175.138 1.163 246.544 -3.357 -71.610 -345.359 7.837 -249.386 -67.564 19.032 -427.162 210.231 30.226 -604.938 488.027 41.420 -782.715 765.822 52.615 -960.491 1043.618 63.809 -1138.267 1321.413 75.004 -1316.043 1599.209 86.198 -1493.819 1877.004 97.902 -1679.676 2167.426 1 
-94203.911 1.264 2563.737 -810.852 2672.176 -4.291 -578.063 2606.474 220.193 -345.275 2540.773 444.676 -112.486 2475.072 669.160 120.302 2409.371 893.643 353.091 2343.669 1118.127 585.879 2277.968 1342.610 818.668 2212.267 1567.094 1051.456 2146.566 1791.577 1294.826 2077.878 2026.265 0 
-563362.434 1.040 366.576 6.692 366.360 10.636 220.891 416.030 -235.437 435.090 465.699 -481.509 649.289 515.369 -727.582 863.488 565.039 -973.654 1077.687 614.708 -1219.727 1291.886 664.378 -1465.800 1506.085 714.048 -1711.872 1720.284 763.717 -1957.945 1944.219 815.644 -2215.203 1 
-18400.758 1.328 819.313 -198.764 -1244.240 1219.101 -110.403 -1142.349 917.919 -22.041 -1040.459 616.737 66.320 -938.568 315.555 154.682 -836.678 14.373 243.044 -734.787 -286.809 331.405 -632.897 -587.991 419.767 -531.006 -889.173 508.128 -429.116 -1190.355 600.506 -322.594 -1505.227 0 
-5429104.261 1.151 1077.249 -16.912 1077.010 15.156 -32.730 1400.898 -46.050 -48.547 1724.786 -107.256 -64.365 2048.675 -168.462 -80.182 2372.563 -229.669 -95.999 2696.451 -290.875 -111.817 3020.339 -352.081 -127.634 3344.228 -413.288 -143.452 3668.116 -474.494 -159.988 4006.726 -538.482 1 
-2399084.709 1.867 2992.830 -439.790 -2960.309 -13.649 -360.776 -3157.978 -265.808 -281.762 -3355.646 -517.966 -202.748 -3553.315 -770.125 -123.734 -3750.984 -1022.283 -44.720 -3948.652 -1274.441 34.295 -4146.321 -1526.600 113.309 -4343.989 -1778.758 192.323 -4541.658 -2030.917 274.928 -4748.311 -2294.537 0 
-14666.039 1.700 761.671 9.742 697.538 305.757 337.224 708.574 266.598 664.707 719.610 227.440 992.189 730.646 188.281 1319.672 741.682 149.122 1647.154 752.718 109.964 1974.637 763.753 70.805 2302.119 774.789 31.646 2629.602 785.825 -7.512 2971.970 797.363 -48.451 0 
-1507427.549 0.508 2593.228 -2575.671 -254.067 161.873 -2794.259 -468.613 39.036 -3012.848 -683.159 -83.801 -3231.436 -897.706 -206.638 -3450.024 -1112.252 -329.475 -3668.613 -1326.799 -452.312 -3887.201 -1541.345 -575.149 -4105.789 -1755.892 -697.986 -4324.378 -1970.438 -820.824 -4552.902 -2194.737 -949.244 0 
-11514.275 0.689 9.264 3.118 7.777 -30.281 28.849 4.471 298.698 54.579 1.165 627.677 80.309 -2.141 956.656 106.040 -5.447 1285.634 131.770 -8.754 1614.613 157.500 -12.060 1943.592 183.231 -15.366 2272.571 208.961 -18.672 2601.549 235.861 -22.128 2945.482 1 
-14831.162 1.663 90.965 90.511 4.254 8.012 166.573 321.727 -40.209 242.635 639.200 -88.429 318.697 956.674 -136.649 394.759 1274.147 -184.870 470.821 1591.621 -233.090 546.883 1909.094 -281.311 622.945 2226.568 -329.531 699.007 2544.041 -377.751 778.526 2875.945 -428.164 1 
-74878.486 1.909 92.398 -92.670 -88.103 -14.116 209.161 -91.678 119.246 510.992 -95.253 252.608 812.823 -98.827 385.970 1114.653 -102.402 519.332 1416.484 -105.977 652.694 1718.315 -109.551 786.056 2020.145 -113.126 919.418 2321.976 -116.701 1052.780 2637.526 -120.438 1192.204 1 
-199304.788 1.174 1845.092 1835.376 -38.862 185.058 1904.450 82.957 483.871 1973.524 204.776 782.683 2042.598 326.595 1081.496 2111.672 448.413 1380.309 2180.746 570.232 1679.121 2249.820 692.051 1977.934 2318.893 813.870 2276.746 2387.967 935.688 2575.559 2460.181 1063.044 2887.954 0 
-97977.973 1.246 2076.427 6.070 247.503 -2061.614 265.682 182.141 -2254.564 525.294 116.779 -2447.513 784.906 51.418 -2640.462 1044.518 -13.944 -2833.412 1304.130 -79.306 -3026.361 1563.742 -144.668 -3219.311 1823.354 -210.029 -3412.260 2082.966 -275.391 -3605.209 2354.378 -343.724 -3806.929 0 
-17759.792 1.991 280.750 -24.831 285.691 -77.358 -17.514 100.158 -350.165 -10.197 -85.375 -622.973 -2.880 -270.909 -895.780 4.437 -456.442 -1168.587 11.754 -641.975 -1441.395 19.071 -827.508 -1714.202 26.388 -1013.042 -1987.009 33.705 -1198.575 -2259.817 41.355 -1392.542 -2545.024 0 
-75078.818 0.834 301.576 214.737 47.724 -206.297 270.718 -265.106 -295.200 326.698 -577.936 -384.102 382.679 -890.765 -473.005 438.660 -1203.595 -561.908 494.641 -1516.425 -650.811 550.621 -1829.255 -739.713 606.602 -2142.084 -828.616 662.583 -2454.914 -917.519 721.108 -2781.963 -1010.463 0 
-57870.304 1.657 569.599 7.013 -10.040 2104.767 84.343 -51.305 1786.621 161.674 -92.570 1468.474 239.004 -133.835 1150.328 316.334 -175.101 832.181 393.664 -216.366 514.035 470.994 -257.631 195.888 548.325 -298.897 -122.259 625.655 -340.162 -440.405 706.500 -383.303 -773.013 0 
-2687078.677 1.367 589.647 77.672 310.831 -495.010 362.413 459.060 -418.518 647.153 607.289 -342.026 931.893 755.518 -265.534 1216.634 903.747 -189.042 1501.374 1051.976 -112.550 1786.114 1200.205 -36.057 2070.855 1348.435 40.435 2355.595 1496.664 116.927 2653.278 1651.631 196.896 1 
-1939416.664 0.690 1942.118 7.262 12.067 -1942.067 71.397 161.404 -2229.270 135.531 310.740 -2516.472 199.666 460.077 -2803.675 263.800 609.413 -3090.878 327.935 758.750 -3378.080 392.069 908.086 -3665.283 456.204 1057.423 -3952.486 520.338 1206.759 -4239.688 587.388 1362.884 -4539.946 0 
-159484.384 1.135 1769.377 -1584.298 196.331 762.987 -1888.150 96.586 844.380 -2192.002 -3.158 925.774 -2495.854 -102.902 1007.167 -2799.707 -202.647 1088.561 -3103.559 -302.391 1169.954 -3407.411 -402.135 1251.348 -3711.263 -501.880 1332.741 -4015.115 -601.624 1414.135 -4332.779 -705.902 1499.228 0 
-96020.989 1.319 261.957 -111.054 169.210 166.302 -54.626 -40.385 414.870 1.803 -249.979 663.438 58.232 -459.574 912.005 114.661 -669.168 1160.573 171.090 -878.763 1409.141 227.519 -1088.357 1657.709 283.947 -1297.951 1906.277 340.376 -1507.546 2154.844 399.370 -1726.667 2414.711 1 
-2110910.215 1.690 527.504 526.370 13.472 -31.832 746.136 -35.654 209.394 965.901 -84.780 450.620 1185.666 -133.906 691.845 1405.432 -183.032 933.071 1625.197 -232.158 1174.297 1844.962 -281.284 1415.522 2064.728 -330.410 1656.748 2284.493 -379.536 1897.974 2514.248 -430.895 2150.164 1 
-58634.222 0.604 138.190 -33.225 -122.428 -54.807 92.225 -313.155 183.490 217.674 -503.882 421.787 343.124 -694.610 660.084 468.574 -885.337 898.382 594.024 -1076.064 1136.679 719.474 -1266.791 1374.976 844.924 -1457.518 1613.273 970.373 -1648.245 1851.570 1101.526 -1847.642 2100.699 1 
-238914.520 1.822 572.447 -582.071 82.709 -160.938 -561.616 20.488 162.496 -541.161 -41.733 485.931 -520.705 -103.955 809.366 -500.250 -166.176 1132.801 -479.795 -228.397 1456.236 -459.340 -290.619 1779.671 -438.884 -352.840 2103.105 -418.429 -415.061 2426.540 -397.044 -480.111 2764.677 0 
-28963.940 0.785 425.800 234.348 -297.232 -305.374 -95.237 -308.556 -293.299 -424.821 -319.879 -281.224 -754.406 -331.203 -269.148 -1083.990 -342.527 -257.073 -1413.575 -353.851 -244.998 -1743.159 -365.175 -232.923 -2072.744 -376.499 -220.848 -2402.328 -387.823 -208.773 -2746.894 -399.661 -196.149 0 
-9729415.825 1.380 298.429 266.744 -32.367 -979.667 268.471 -62.975 -651.094 270.199 -93.583 -322.521 271.926 -124.192 6.052 273.654 -154.800 334.624 275.381 -185.408 663.197 277.108 -216.016 991.770 278.836 -246.624 1320.343 280.563 -277.233 1648.916 282.369 -309.232 1992.424 1 
-6459942.962 1.852 2073.232 2136.105 25.460 -303.069 2085.114 -146.701 -26.192 2034.124 -318.862 250.685 1983.133 -491.022 527.561 1932.143 -663.183 804.438 1881.152 -835.343 1081.315 1830.162 -1007.504 1358.191 1779.171 -1179.664 1635.068 1728.181 -1351.825 1911.945 1674.873 -1531.811 2201.407 0 
-84101.020 0.782 1788.897 -4.913 114.634 -2684.846 -184.012 230.567 -2433.086 -363.111 346.501 -2181.327 -542.210 462.435 -1929.567 -721.309 578.369 -1677.808 -900.409 694.302 -1426.048 -1079.508 810.236 -1174.289 -1258.607 926.170 -922.529 -1437.706 1042.103 -670.770 -1624.946 1163.307 -407.566 0 
-167298.391 1.006 967.501 -4.612 -333.904 908.044 -180.816 -610.973 940.986 -357.020 -888.041 973.928 -533.224 -1165.110 1006.870 -709.428 -1442.178 1039.813 -885.632 -1719.247 1072.755 -1061.836 -1996.315 1105.697 -1238.040 -2273.384 1138.639 -1414.244 -2550.452 1171.581 -1598.457 -2840.115 1206.020 0 
-26774.768 1.583 978.157 12.749 60.694 1238.513 -173.316 -133.053 1046.831 -359.381 -326.800 855.149 -545.445 -520.547 663.466 -731.510 -714.294 471.784 -917.574 -908.040 280.102 -1103.639 -1101.787 88.420 -1289.704 -1295.534 -103.263 -1475.768 -1489.281 -294.945 -1670.290 -1691.835 -495.340 0 
-47575.474 1.798 207.857 -68.953 89.540 174.449 7.341 409.428 147.043 83.634 729.316 119.637 159.927 1049.204 92.231 236.221 1369.092 64.824 312.514 1688.979 37.418 388.807 2008.867 10.012 465.101 2328.755 -17.394 541.394 2648.643 -44.801 621.155 2983.071 -73.452 1 
-851404.565 1.473 1454.687 655.905 1481.875 553.332 774.388 1190.726 653.800 892.871 899.576 754.268 1011.354 608.427 854.735 1129.837 317.277 955.203 1248.319 26.128 1055.671 1366.802 -265.022 1156.139 1485.285 -556.171 1256.607 1603.768 -847.321 1357.074 1727.637 -1151.704 1462.109 0 
-43031.766 1.929 78.702 -78.380 -19.491 20.330 95.303 33.045 295.964 268.987 85.581 571.598 442.670 138.117 847.232 616.353 190.653 1122.866 790.036 243.189 1398.500 963.719 295.725 1674.134 1137.402 348.261 1949.768 1311.086 400.797 2225.402 1492.663 455.722 2513.565 1 
-608518.713 1.511 124.290 3.724 -206.728 17.232 -41.284 39.760 -197.518 -86.292 286.249 -412.268 -131.299 532.737 -627.019 -176.307 779.226 -841.769 -221.315 1025.714 -1056.519 -266.323 1272.203 -1271.270 -311.330 1518.691 -1486.020 -356.338 1765.180 -1700.770 -403.392 2022.872 -1925.282 1 
-44285.830 0.923 2967.960 -2790.208 -849.491 -549.450 -3112.386 -785.178 -518.392 -3434.565 -720.865 -487.334 -3756.744 -656.551 -456.276 -4078.923 -592.238 -425.218 -4401.102 -527.925 -394.160 -4723.281 -463.611 -363.102 -5045.459 -399.298 -332.044 -5367.638 -334.984 -300.986 -5704.461 -267.748 -268.516 0 
-112319.135 0.938 1664.112 -1553.234 725.496 -213.697 -1338.824 976.184 -204.531 -1124.415 1226.872 -195.365 -910.005 1477.560 -186.199 -695.596 1728.248 -177.033 -481.186 1978.936 -167.867 -266.777 2229.624 -158.701 -52.367 2480.312 -149.535 162.043 2731.000 -140.369 386.198 2993.083 -130.786 0 
-15579.872 0.971 18.124 13.584 -9.733 -7.017 130.724 -149.888 -281.853 247.864 -290.042 -556.690 365.004 -430.196 -831.526 482.144 -570.351 -1106.362 599.284 -710.505 -1381.198 716.424 -850.659 -1656.035 833.564 -990.814 -1930.871 950.704 -1130.968 -2205.707 1073.169 -1277.493 -2493.036 1 
-29094.449 1.125 2178.697 2025.743 -625.118 502.306 2149.566 -911.346 610.202 2273.389 -1197.574 718.097 2397.212 -1483.802 825.992 2521.035 -1770.030 933.888 2644.858 -2056.258 1041.783 2768.681 -2342.486 1149.679 2892.504 -2628.714 1257.574 3016.327 -2914.942 1365.469 3145.778 -3214.181 1478.269 0 
-1582298.922 1.212 1102.405 99.725 -1097.813 -12.645 200.609 -1198.965 -310.118 301.494 -1300.118 -607.591 402.378 -1401.271 -905.065 503.263 -1502.424 -1202.538 604.147 -1603.576 -1500.012 705.032 -1704.729 -1797.485 805.916 -1805.882 -2094.959 906.800 -1907.034 -2392.432 1012.270 -2012.785 -2703.427 1 
