stim_amp stim_dur min_dist x0 y0 z0 x1 y1 z1 spike 
-609193.232 1.711 521.301 474.646 -215.495 5.281 3426.011 31.279 777.972 1 
-71475.037 1.208 112.378 78.784 -96.615 3.919 1067.391 -1190.242 2686.295 1 
-143155.793 1.861 1144.480 -16.902 191.870 1214.620 2550.661 1274.971 -51.482 0 
-11813.700 1.260 2044.477 1837.226 896.916 -5.181 -40.063 3237.484 -610.185 0 
-1890901.176 1.982 82.163 47.065 58.519 33.333 789.289 -1859.975 2299.825 1 
-77945.564 1.557 178.358 410.543 7.856 697.104 2970.908 805.770 -778.147 1 
-4037418.335 1.295 1200.125 -880.611 821.032 4.693 -3098.865 110.510 -1981.008 1 
-3556828.413 1.278 1448.162 1436.532 -4.825 -183.104 1963.479 -970.333 2673.227 1 
-3557446.365 1.541 934.970 -17.422 1180.301 61.905 -2242.321 3206.886 -496.019 1 
-154833.774 1.145 334.707 300.155 -34.289 -151.388 -2068.470 -1178.230 -1716.482 1 
-2375608.033 1.607 519.513 -518.571 -7.376 30.388 -2526.752 -75.268 -2278.530 1 
-2496900.543 1.560 22.078 20.770 3.827 -6.435 755.762 1674.270 -2463.651 1 
-77127.586 1.246 1315.869 -1231.485 -43.672 -461.570 -4011.144 -935.079 458.971 0 
-278998.787 1.310 2741.427 492.413 2500.303 1010.661 -632.382 3589.681 -1619.281 0 
-3407376.192 1.277 74.851 15.959 8.652 -72.616 -75.877 2857.623 -1187.709 1 
-10323.233 1.192 1006.531 1004.925 -40.605 39.781 3445.119 342.704 -1767.711 0 
-1592719.218 1.213 439.008 -438.962 -3.370 -5.347 -1787.223 -274.793 2729.068 1 
-229153.966 1.098 269.810 -252.058 -91.815 -28.889 683.619 -2165.576 2018.676 1 
-28818.788 0.600 41.262 3.645 -12.394 45.568 -1140.090 -1699.896 -2237.568 1 
-1652884.106 1.626 465.065 -62.504 -109.695 464.058 1656.875 -86.913 2996.196 1 
-233196.985 0.821 1034.467 7.021 11.724 -1034.377 -1327.683 -33.317 -3788.472 0 
-7952769.233 1.804 1721.910 987.559 -1808.861 4.218 -1012.682 -152.123 -1615.276 1 
-1213941.410 1.217 2782.043 606.326 -2700.723 -279.696 2576.655 -3917.714 1721.613 0 
-19242.032 1.212 354.736 -183.036 -13.533 -303.566 -2415.834 -2095.908 -519.961 0 
-446626.672 1.881 686.387 2299.182 20.110 3.108 933.703 1624.425 -2217.284 0 
-6369716.054 1.526 1065.600 -129.982 -1077.285 -50.139 -1236.698 1445.124 1284.453 1 
-6722423.008 0.681 94.654 -17.355 -186.917 -50.934 -3033.729 -547.043 -425.495 1 
-458107.973 1.749 1020.228 -1230.801 -505.710 18.924 -2970.975 -650.096 2532.775 0 
-216979.853 1.555 2389.420 212.917 -35.858 -2446.738 1517.250 -834.023 -5098.181 0 
-392504.094 1.450 142.911 255.081 75.125 -292.129 -1328.855 2109.348 -1941.852 1 
-5714513.427 0.626 66.350 -65.338 -10.715 4.301 55.889 -2605.962 1622.480 1 
-2719400.743 1.319 483.998 3.158 476.429 -85.203 -2780.094 1165.212 986.053 1 
-1389996.442 0.590 142.276 60.267 -132.605 63.553 2483.442 602.502 -1655.849 1 
-359072.187 1.016 446.341 18.908 330.117 411.502 734.834 -781.340 -2349.044 1 
-171252.028 0.688 371.167 -341.831 -6.038 -144.500 1343.886 2542.247 37.451 0 
-222224.695 1.281 2633.240 -2499.691 14.393 -1132.081 -2083.085 2860.933 -87.022 0 
-485908.433 0.665 1433.910 -1422.309 120.087 136.800 -3493.798 -1569.258 -1354.356 0 
-2531063.401 0.602 235.885 83.372 -29.917 -218.623 -1641.332 -1509.819 1831.691 1 
-347027.405 1.679 720.039 700.917 116.911 -116.205 3698.531 -451.883 127.284 1 
-833085.276 1.729 2342.777 -5.039 2889.450 -2033.099 2252.074 4607.370 -883.015 0 
-15071.104 0.859 770.428 -763.836 -100.842 18.388 -1965.046 688.783 2720.626 0 
-254302.513 1.978 777.852 36.539 10.720 -843.288 -1467.735 1094.816 1591.953 0 
-3894278.898 0.990 1012.086 -941.676 7.353 -430.802 -3701.913 -1068.716 -1200.002 1 
-7733400.262 0.695 1614.880 1588.411 282.204 71.756 3839.010 574.285 2125.532 0 
-5249750.831 0.976 481.401 -463.569 -129.415 10.128 -1524.505 -2934.039 -603.877 1 
-8987547.966 1.767 173.685 -218.873 -168.644 246.217 -2005.980 2234.968 876.615 1 
-18091.775 1.050 3085.993 -2282.697 396.222 2038.544 -4337.379 1830.778 3796.051 0 
-758518.135 1.765 964.237 -18.788 -48.556 962.830 -213.450 2236.267 -1064.531 1 
-45511.251 1.298 392.940 -1555.803 12.290 8.947 52.976 1188.442 -2314.197 0 
-5599830.353 1.701 1337.054 -1175.893 -3.505 636.378 126.102 2224.621 2282.210 1 
-4564893.961 0.782 1895.781 -861.441 1688.755 3.445 622.054 3799.680 1650.183 1 
-481143.552 1.715 119.146 -132.648 79.555 6.392 -903.809 2501.008 1712.376 1 
-11496.343 0.889 2079.090 -86.028 2953.161 -92.574 946.142 3165.168 2781.131 0 
-166837.638 1.651 1112.773 6.070 -639.088 -910.930 -2712.763 -1977.964 -1339.723 0 
-824593.946 1.751 11.986 -3.775 -8.689 -7.343 -1433.732 2429.503 -1181.630 1 
-29117.489 1.394 733.797 698.954 -228.627 20.663 2414.138 -2388.964 1347.159 0 
-214595.363 1.162 227.041 29.027 5.374 225.114 1836.623 1512.414 -1731.906 1 
-158228.106 1.611 1994.586 1946.816 -535.122 147.213 2413.619 235.322 3072.450 0 
-25513.333 1.971 1923.556 2105.116 2889.097 12.018 1987.521 -158.583 269.547 0 
-1315771.108 1.861 352.955 264.067 233.491 18.108 -49.939 1995.515 -2464.869 1 
-7850510.358 1.386 474.502 479.316 -3.683 -3.869 -2574.816 -113.446 -173.380 1 
-812198.992 1.665 376.076 -28.653 -23.545 374.243 109.365 429.710 3398.150 1 
-1372958.919 1.639 80.140 14.458 11.302 -78.010 -1103.550 1787.800 -2305.703 1 
-12173.540 1.521 16.871 14.901 -6.390 -4.665 1249.968 1360.595 -2448.936 1 
-1497566.443 0.842 306.682 306.207 -5.301 16.221 -1897.808 1042.059 1863.883 1 
-273888.589 0.709 2362.058 12.340 -2975.101 -23.072 1967.956 -2883.386 2329.726 0 
-670415.185 1.224 90.728 12.967 -5.895 -126.855 1869.930 -1137.699 2027.027 1 
-243175.699 1.766 946.522 -8.026 2150.123 -3.471 1011.466 1184.001 -2722.984 0 
-77682.798 1.371 42.384 3.798 13.957 39.840 1258.627 2619.473 -962.755 1 
-2737216.189 0.985 820.407 33.814 -934.292 37.605 502.494 1887.057 1127.942 1 
-18745.981 0.807 1652.052 -307.379 -257.083 -1602.717 -2857.986 386.981 -38.081 0 
-385888.592 1.365 218.499 -3.725 380.545 119.129 510.405 126.135 -2887.439 1 
-366830.794 0.590 1148.980 1758.295 -1742.007 7.964 -853.835 -1731.045 1603.320 0 
-603178.513 0.619 395.319 162.692 360.245 -5.649 1483.581 -887.963 2457.221 1 
-33899.224 1.382 141.390 61.531 -105.840 95.686 -6.289 1997.885 -2126.530 1 
-54497.746 1.695 6.324 -4.146 -3.215 3.531 1029.688 -2451.981 1521.173 1 
-618760.203 1.672 871.379 -661.347 24.171 -566.867 -1953.471 -1238.810 -3037.453 1 
-78914.355 0.939 2097.191 1859.134 -259.061 -935.264 3295.230 -2620.249 -2250.909 0 
-11028.488 1.710 3749.183 -2282.653 -1487.116 2575.725 -2903.868 -3426.149 290.392 0 
-769318.722 1.770 575.403 -37.245 -596.280 43.517 466.974 -3459.662 -913.202 1 
-2612472.624 1.209 222.553 69.575 -12.625 -211.020 -1377.707 500.287 2436.771 1 
-575147.630 0.947 901.956 -226.132 686.867 -789.161 1692.177 -834.542 1047.658 0 
-17851.235 1.950 928.123 -6.726 -24.483 -927.776 1912.044 2327.074 -531.541 0 
-56217.642 1.061 580.354 -8.347 -552.494 -177.457 -2438.112 -45.320 -1968.412 0 
-34956.799 1.715 1137.018 1512.016 -70.980 31.732 3241.001 -2538.209 572.003 0 
-69619.317 0.852 151.008 -13.049 83.191 -131.318 -2231.816 -792.901 -2049.139 1 
-477515.095 1.797 363.240 -464.255 -54.807 -5.676 -211.425 -2453.047 -1890.623 1 
-9613497.288 1.935 1768.400 40.255 -40.370 -1769.746 -2029.456 469.672 -3966.257 1 
-11302.201 1.607 1164.364 -1736.883 41.026 -439.784 -2058.351 2876.522 667.071 0 
-1668691.217 1.521 1360.549 11.701 220.430 -1342.523 617.948 -2700.363 -657.004 1 
-18425.226 1.284 125.948 -56.849 -5.792 112.239 -485.913 2866.872 -853.271 1 
-12701.954 0.591 432.520 -55.769 -428.858 -6.595 -2650.508 781.673 1075.277 0 
-40987.559 0.869 196.189 -120.137 79.134 -133.398 -3134.726 402.777 286.142 0 
-438881.619 1.887 208.351 -209.913 -29.542 -60.502 795.850 -85.668 -2950.795 1 
-191569.570 0.747 2308.612 -2810.318 -61.178 19.619 -886.906 -2143.634 -1134.663 0 
-23093.297 0.968 1751.575 -139.465 54.995 -1786.796 -2219.769 439.516 -3998.805 0 
-57621.109 1.734 148.867 -229.641 -110.278 117.065 -1165.588 1542.792 2517.037 1 
-4478266.623 0.502 98.371 -334.859 -16.877 -9.489 772.216 2158.839 1836.900 1 
-85518.557 1.207 115.989 6.588 115.699 4.875 1319.121 -1820.359 -1969.318 1 
-39158.358 1.561 518.285 -492.025 45.282 156.464 413.186 2148.834 2187.267 0 
-14107.092 1.408 1432.855 545.676 1297.104 269.873 -1799.928 3228.737 -98.149 0 
-3447444.072 1.825 940.248 939.812 -22.600 -17.585 1566.186 1224.507 -2741.714 1 
-1063590.345 0.608 373.599 -15.125 -361.340 -97.202 2111.066 -2166.061 1164.066 1 
-31357.272 1.836 492.758 1207.903 -9.026 -617.660 560.425 2276.537 1312.489 0 
-95845.831 1.746 2526.998 -2524.705 107.536 4.419 -4264.816 -1933.147 1479.591 0 
-8703421.350 0.672 1906.071 -1444.038 -1310.709 6.674 596.882 -3406.537 907.035 1 
-60877.727 1.347 1090.517 529.134 952.071 52.974 2392.161 2141.362 -2064.388 0 
-948594.851 1.792 1637.129 2298.749 1435.070 -31.555 2988.069 -869.817 -1923.866 0 
-2621496.520 0.809 82.509 -80.699 -16.735 3.926 -2949.364 672.622 818.818 1 
-19104.209 1.051 2171.064 6.686 -1443.746 1706.312 1246.966 -4165.065 2357.949 0 
-258164.658 1.517 1653.894 -66.304 -2095.921 12.735 -2790.826 -1904.084 -1368.815 0 
-62993.423 0.895 599.809 41.862 596.160 51.099 1476.098 1564.978 2575.553 0 
-10751.459 1.776 1203.311 123.014 -1196.964 10.106 -1739.423 813.905 -1352.331 0 
-920654.984 1.610 469.326 109.722 92.632 -446.819 1901.354 2362.329 556.693 1 
-2058137.878 1.926 600.033 292.246 419.381 314.247 -2479.336 873.259 -902.647 1 
-270437.956 1.390 868.274 3.113 -868.063 -18.866 -1182.230 1948.024 -200.854 0 
-73157.194 1.330 540.027 -556.172 -5.576 -59.743 -704.014 -627.665 2933.525 0 
-308831.553 1.343 10.210 58.061 -3.847 -5.308 87.108 3017.166 -496.367 1 
-1014281.378 1.941 1366.328 -822.659 453.683 1830.719 -1913.760 3313.128 1870.395 0 
-145443.761 0.604 195.696 -3.361 -205.247 15.424 -3016.149 300.212 205.476 1 
-2856582.684 1.458 1880.252 24.815 -10.560 -1880.058 -2388.377 778.285 -170.459 1 
-2032912.955 0.861 2819.737 -20.940 -2182.210 -1785.619 207.787 -2204.857 -4837.778 0 
-16093.173 0.741 534.295 -67.352 15.453 529.807 -1737.376 1903.357 2266.281 0 
-26657.292 1.493 1657.486 -12.172 -1657.380 -14.295 658.604 -3912.806 -1971.747 0 
-168759.644 1.759 95.021 8.613 93.899 11.738 -1470.339 -1952.679 1741.687 1 
-153497.080 1.831 1627.190 2516.305 617.451 6.060 833.708 2888.291 1181.071 0 
-125854.432 0.596 703.036 -439.838 183.726 -608.554 -1272.340 2594.657 -2300.551 0 
-40113.981 1.084 146.427 265.667 -47.114 219.696 1264.780 1511.265 -2217.871 1 
-9517485.451 1.873 1051.703 -1147.503 25.131 -467.258 -3583.029 1781.939 124.640 1 
-265364.777 0.734 767.984 89.787 -100.809 790.523 -1702.353 -661.101 3207.713 0 
-2881306.444 1.852 2792.563 1670.677 2621.014 -789.493 2177.167 3931.248 1929.929 0 
-25615.152 0.535 771.744 -769.588 57.309 6.262 -3674.707 371.329 917.403 0 
-132868.628 1.096 134.316 113.435 54.897 46.472 49.056 1022.982 2949.431 1 
-9609753.302 1.081 727.110 62.256 22.687 724.084 458.975 853.460 3643.148 1 
-172993.793 0.856 39.345 9.439 -25.611 -28.337 -2174.327 -2130.982 -437.094 1 
-7163118.224 0.981 1502.838 1500.555 22.999 -92.017 4072.127 1592.323 449.039 1 
-269401.979 0.900 2596.492 30.072 -2788.970 -3.183 518.869 -1610.333 2778.974 0 
-1931760.428 0.929 735.365 -830.804 -3.192 17.860 -1029.149 -200.633 -3030.119 1 
-338430.721 0.546 23.317 21.837 5.969 5.586 2208.556 -2125.212 -206.145 1 
-196943.189 1.415 757.068 95.740 750.845 -14.779 -1124.514 -1955.019 732.071 0 
-3419963.704 1.374 1910.948 -47.461 64.028 -2336.835 -234.168 -2984.042 -2129.676 1 
-23858.080 0.822 2041.976 891.851 -1836.012 -57.694 -1331.280 -3924.353 -312.692 0 
-20553.107 0.946 1636.254 1677.025 -85.442 13.790 -1067.741 300.595 -1284.572 0 
-314269.141 1.497 10.441 5.894 3.904 -7.683 126.307 -1301.023 2758.392 1 
-25579.039 0.701 2736.126 12.066 -2736.024 -20.255 971.966 -4946.112 1867.232 0 
-1610742.314 1.813 416.446 -385.433 219.035 4.593 -2486.385 -597.987 -2065.910 1 
-24928.662 0.895 3146.043 -1654.919 -21.746 -2675.510 59.147 -2179.506 -4007.632 0 
-5674061.893 1.264 1050.853 -55.223 -231.778 2106.645 -31.604 2744.018 2822.594 1 
-187526.317 1.735 131.947 -107.361 75.647 12.697 2625.465 -697.229 1154.114 1 
-582832.864 0.802 2397.792 33.354 -2401.700 22.382 -241.407 -5351.158 792.905 0 
-1099008.189 1.466 2309.206 -51.887 4.318 -2308.619 1785.767 446.006 -4716.199 0 
-375397.666 1.632 178.993 -29.457 85.632 154.396 1811.272 1261.731 -1989.668 1 
-29594.660 0.791 213.274 -141.271 157.093 29.151 -449.759 -152.793 -3000.256 0 
-96534.359 1.328 1265.036 8.289 190.041 -1250.652 2804.825 -1042.847 -1417.621 0 
-35963.376 0.553 731.791 1302.488 -221.563 22.936 2587.354 1298.296 2348.371 0 
-21700.189 0.852 1330.005 979.760 -3.288 899.429 -1353.129 1949.295 562.452 0 
-8946038.439 1.976 207.578 -339.683 -178.201 4.982 946.758 122.223 -2756.054 1 
-141410.299 1.412 2459.651 8.078 -5.232 2459.632 -277.637 -2328.131 4432.196 0 
-9268585.464 1.170 74.510 -13.208 37.761 -62.860 709.762 -2904.821 -495.328 1 
-1595880.084 0.855 1010.280 33.318 49.544 1008.515 2365.311 -1077.689 2639.361 1 
-211957.614 1.248 349.599 823.421 225.911 -102.226 -218.934 -1619.893 2105.715 1 
-5238513.009 1.473 1498.864 1498.534 -23.409 -20.943 4286.897 22.627 -1282.458 1 
-86797.337 1.425 312.127 -671.906 -140.589 -70.624 -1923.682 2627.961 299.094 0 
-13907.396 0.906 1385.122 -15.047 -1359.686 -263.803 2592.213 -2649.653 -1216.002 0 
-10085.989 1.692 653.224 7.506 -621.321 474.458 1371.986 -1548.237 -2103.821 0 
-69584.776 0.593 2250.265 -2274.340 -91.700 -17.054 -4409.744 -2107.900 845.206 0 
-812900.195 1.638 208.992 -29.949 11.043 -268.081 -2952.850 791.380 196.918 1 
-24589.939 0.700 1031.099 -699.489 -25.428 757.122 -3401.037 1371.103 410.942 0 
-2906406.140 1.604 164.675 11.047 153.914 -57.501 -555.693 -2623.741 -1211.600 1 
-2165505.174 1.239 203.859 -157.639 56.345 -116.335 621.562 2965.632 -661.678 1 
-51518.787 1.814 2140.316 2119.085 -90.620 -1685.617 4088.914 1185.228 279.196 0 
-16390.215 0.974 1169.299 -1096.743 192.267 356.998 -3399.564 485.780 -1637.838 0 
-1148452.523 1.140 40.774 -5.954 39.631 -7.514 1021.291 1532.125 2459.414 1 
-201783.996 0.901 120.861 -58.280 -99.451 -36.335 -1823.785 -2520.095 589.750 1 
-46833.398 1.641 2355.383 -2005.656 1443.679 12.545 -4428.968 2619.682 -1441.099 0 
-89089.585 1.582 844.784 -238.636 810.147 19.377 440.105 2269.828 2622.672 0 
-28139.218 0.528 7.288 4.612 3.816 -4.156 -1632.929 -2376.926 -1013.624 1 
-257356.229 1.230 2368.334 249.066 2863.228 -1660.717 415.548 4432.348 962.001 0 
-247618.648 1.905 616.886 -504.619 4.111 354.812 -2781.714 -1945.167 -264.585 1 
-101263.337 1.048 1908.362 -1105.897 -1698.308 -56.176 -2429.835 -3356.576 2149.689 0 
-45150.369 0.635 1474.378 8.657 16.445 2178.304 2055.234 1748.874 3654.351 0 
-27634.496 0.762 896.680 116.053 5.038 968.149 2188.301 1283.468 2822.847 0 
-18086.294 1.364 392.286 44.824 -389.245 19.173 -1816.215 608.640 2234.858 0 
-473657.746 1.511 845.856 583.607 -33.935 -611.329 -583.342 1512.436 -2981.027 0 
-3165590.537 1.742 2386.245 -60.039 2575.854 57.754 2607.420 1302.728 852.938 1 
-7933929.141 0.709 109.174 -261.271 -7.688 6.144 1363.517 -338.026 2578.972 1 
-204709.203 0.776 139.939 305.944 -7.275 -174.510 1022.287 -2130.154 1910.854 1 
-133873.663 1.327 759.378 -147.380 601.159 439.935 -1064.528 2773.282 2391.658 0 
-1649380.347 1.813 24.888 7.336 22.769 6.869 -574.945 -2342.118 -1846.982 1 
-1903658.056 1.727 495.086 489.795 -70.458 15.704 2770.514 -1277.013 -1630.822 1 
-52827.856 1.397 2246.172 -37.537 -2181.618 -533.313 604.383 -4957.638 -1651.415 0 
-313887.250 1.323 34.950 -33.966 -3.948 7.229 951.555 2627.914 -1205.435 1 
-25031.665 0.775 1168.875 126.858 2359.124 21.542 1985.367 3018.923 -2319.209 0 
-3042419.278 1.948 1264.858 1257.629 -133.626 -19.462 3615.355 1761.505 -486.484 1 
-34440.544 0.895 800.264 -224.453 -187.822 -744.827 1241.612 818.716 -3236.019 0 
-165958.525 1.960 1512.059 -2983.976 16.435 10.110 -842.178 2198.211 -135.007 0 
-349124.272 1.802 577.506 38.880 692.050 1476.211 982.836 2200.734 -1014.035 1 
-179230.886 0.519 1983.169 -29.561 1982.937 6.652 -2599.395 3632.308 216.497 0 
-1913101.667 1.642 210.809 4.539 6.175 210.669 -1451.164 -1936.885 -1653.184 1 
-2714486.644 0.871 2585.480 2514.773 1481.212 -33.542 3198.823 -1336.182 947.718 0 
-2542164.389 0.625 978.967 954.117 -28.445 -217.318 97.262 2897.861 49.207 1 
-596954.418 1.964 1728.109 5.005 1976.253 20.273 557.732 -612.325 -1516.691 0 
-1929403.696 1.936 927.686 -926.056 -10.675 -53.926 395.288 -2522.213 1092.690 1 
-157323.250 0.601 216.401 -160.227 -10.541 -145.071 -1811.204 -2070.765 -1693.701 1 
-11213.104 0.770 383.880 90.992 -372.735 -12.375 -935.825 -220.641 -2891.788 0 
-119478.400 1.531 1219.824 369.316 -11.006 -1162.521 -1276.674 -199.959 -3736.140 0 
-14562.257 1.100 1132.613 -744.978 199.530 -829.461 -3476.416 1580.337 -795.927 0 
-501818.798 0.772 1101.706 1314.822 14.777 168.260 -215.230 2233.257 1619.393 0 
-181091.055 1.142 1715.201 2022.584 14.232 -3.465 3820.133 -1907.178 1560.346 0 
-531665.132 1.739 15.276 -4.727 -4.562 13.791 -1002.823 -1382.680 2558.020 1 
-17760.751 0.724 109.898 9.558 42.573 -100.865 2568.196 -1314.849 -1090.454 1 
-734889.616 0.827 1556.663 -911.421 1201.440 386.076 -2506.862 1798.207 2929.094 0 
-1912718.376 0.851 911.472 -4.412 -27.388 -2675.844 -849.864 206.621 256.554 1 
-506854.285 1.937 189.002 115.623 162.846 -3.349 2214.415 1623.830 -1685.342 1 
-234923.765 1.210 1214.990 -6.218 -937.444 -796.621 2108.422 101.746 -2750.305 0 
-1299905.543 1.447 524.340 7.143 462.724 246.512 -2368.971 1230.817 -1523.408 1 
-71314.270 1.049 924.256 5.187 -1221.820 3.239 1074.820 -3086.702 -2175.431 0 
-531655.652 0.768 381.436 21.217 -94.201 -369.011 1049.384 -538.901 -3217.452 1 
-81629.333 0.691 1848.606 -2602.188 -16.491 -2546.426 -4008.585 1290.921 -162.894 0 
-4734405.276 1.299 235.902 -103.015 -10.721 211.949 -368.407 -2789.384 -1043.878 1 
-108677.120 1.026 642.442 -619.744 148.236 -81.705 -1537.044 -2682.316 635.959 0 
-10488.208 0.511 18.586 -17.547 -4.857 -3.732 1094.881 -2327.980 -1657.244 1 
-12668.853 1.063 612.572 25.251 611.956 -10.750 -79.562 2857.872 -2087.618 0 
-4295829.854 0.661 1601.255 33.234 8.395 -1600.888 -1973.479 -2232.237 -1034.165 1 
-97840.531 1.174 444.572 841.080 2020.381 -2052.120 685.264 102.031 327.829 0 
-200343.239 0.963 623.765 181.103 603.824 -3.130 1527.095 -825.546 2344.999 0 
-169156.608 1.277 47.851 -8.296 -3.163 -47.020 2043.934 -2183.478 587.869 1 
-695984.880 1.104 388.905 1392.701 -619.018 -17.480 -1027.188 -1148.725 1780.310 1 
-1594173.213 1.650 202.102 49.908 -22.953 194.494 2310.176 -1527.287 1607.530 1 
-30689.462 1.934 617.068 -4.132 -684.353 -413.949 -1486.867 1737.448 728.363 0 
-14091.687 1.509 2428.803 3.589 -12.085 -2428.770 -2756.962 -1332.054 -2354.336 0 
-1021414.317 1.753 2254.003 76.238 2363.155 18.037 -752.050 636.349 -2369.552 0 
-2792002.582 1.835 43.273 -25.770 -22.051 26.874 1103.625 -2248.761 -1743.644 1 
-2833990.953 1.488 112.538 77.765 -81.175 5.277 -2287.365 1289.718 1381.981 1 
-9829596.607 1.913 285.492 -155.058 -236.323 40.178 2210.251 -2173.237 189.112 1 
-1267016.386 1.212 78.455 -71.830 -60.622 -13.496 692.505 -1823.100 -2396.345 1 
-507254.468 1.514 686.818 -577.369 -8.177 -371.883 -3391.816 -847.485 -1233.830 0 
-12340.041 0.990 181.426 180.953 -11.558 -6.155 -2055.967 1337.136 -1601.685 0 
-572311.967 0.941 228.961 6.305 293.526 -3.774 1727.562 -876.645 2240.436 1 
-667721.735 1.048 19.048 -3.982 -18.360 3.144 2538.506 567.721 -1597.097 1 
-35425.000 1.413 73.665 9.227 -6.030 72.836 1698.772 -1001.927 2422.757 1 
-4065158.310 1.047 9.303 -5.052 6.531 -4.286 878.019 2506.334 -1533.886 1 
-5000394.747 1.965 171.793 -2095.399 -208.800 -10.824 332.489 -1940.015 679.651 1 
-1870753.807 1.540 1019.828 82.575 129.199 1590.368 -630.238 -629.670 -1287.916 1 
-23201.294 0.840 122.063 8.353 -120.973 -13.966 2211.350 -1312.289 -1773.533 1 
-39707.421 1.500 227.332 -227.288 -3.162 -3.181 403.651 -2996.661 93.689 0 
-6826062.301 1.850 1478.541 -20.297 -2802.911 149.186 -2765.863 -2037.028 1264.442 1 
-6162793.111 0.696 31.629 -5.616 3.151 30.967 -1437.472 -1700.674 2132.222 1 
-4855153.160 0.827 117.680 16.330 -45.391 -107.339 -0.244 -1864.064 -2569.179 1 
-3212790.199 0.596 1473.152 1473.072 5.794 14.268 908.492 -3000.052 -106.746 1 
-11976.028 1.819 1459.932 -1470.228 68.378 16.013 -3593.832 -2097.393 426.189 0 
-2811868.147 1.784 497.839 -72.985 -492.417 6.519 -972.520 -3355.551 -594.985 1 
-140041.624 1.807 589.091 -563.486 -138.788 101.242 -1939.783 154.036 -2616.949 1 
-108678.533 1.557 1237.679 -10.682 -1222.595 192.342 1838.264 542.742 1875.637 0 
-2366672.554 0.965 1027.607 549.079 28.823 -868.135 -194.719 -816.295 1978.098 1 
-3347852.812 1.350 122.169 99.351 -89.247 -21.858 1122.266 2127.106 1824.741 1 
-86516.971 0.796 76.285 -3.206 -67.966 34.493 1141.447 -2887.570 363.282 1 
-15048.116 0.697 1160.949 1167.183 4.765 2616.767 2080.173 -2338.156 871.580 0 
-549785.848 1.279 1229.557 1047.102 -11.096 -644.411 3028.177 -692.747 -2875.823 0 
-7355126.846 1.537 352.495 -3.249 40.273 2281.599 2787.832 -114.506 1034.838 1 
-430722.113 1.575 373.529 -134.642 -23.812 -464.963 -2864.859 -1320.842 -946.761 1 
-46768.340 1.058 110.848 -104.820 17.030 31.780 2873.169 -665.081 -154.790 1 
-406195.327 1.913 970.201 -156.685 64.972 -955.259 -653.577 -1375.669 1699.201 0 
-6242008.082 0.620 945.184 -224.700 -1248.870 -260.824 568.173 -2056.696 -3104.637 1 
-15914.115 1.512 312.831 -10.164 3.354 -312.648 2302.297 1937.950 214.957 0 
-723556.949 1.241 608.582 6.078 608.516 -6.657 2457.059 1340.708 1674.143 1 
-787510.765 1.490 1000.807 -135.666 -11.550 -991.501 -1014.261 -225.076 1932.705 1 
-167128.530 1.352 631.174 -389.799 489.570 -82.209 1047.152 -1616.848 1610.917 0 
-5599515.978 0.918 501.675 -295.921 57.206 -401.044 -729.889 2926.117 573.391 1 
-23265.623 0.660 264.790 -4.699 264.694 5.352 2015.700 2200.263 1246.346 0 
-585551.258 1.100 584.318 -8.318 464.451 -354.463 -2453.856 -601.359 1146.169 1 
-4550089.287 1.444 3492.339 -2815.636 -21.653 2070.547 -5780.945 -530.645 2633.018 0 
-303212.869 1.537 79.152 -48.958 125.759 52.916 1106.765 -425.164 2833.076 1 
-32993.065 1.642 34.445 -33.585 -6.034 -4.704 2823.241 1083.264 138.395 1 
-603038.617 1.764 335.896 7.334 -118.752 332.644 -1871.481 1087.392 2426.391 1 
-54650.120 0.704 812.597 -44.035 78.818 -814.269 2015.682 -1739.799 -2162.861 0 
-109371.239 1.359 45.708 -29.756 -18.610 -29.283 943.566 1877.890 2167.177 1 
-654471.942 1.431 1171.533 1781.766 -515.065 182.041 549.235 -2417.996 -1874.223 0 
-40574.607 1.941 120.844 -13.233 -4.816 128.285 244.532 1989.748 2435.616 1 
-78051.513 1.786 307.715 -4.673 -273.140 -141.638 -2869.618 621.119 459.104 1 
-4033596.990 0.561 1034.898 -101.268 2308.264 -148.382 -26.249 -687.093 -773.452 1 
-344970.951 1.320 455.481 -194.571 792.382 -34.489 -2284.102 281.696 -2212.002 1 
-17901.506 0.675 529.040 -3.694 -4.308 -529.009 -2328.075 805.795 1290.190 0 
-3174831.114 1.256 37.473 -114.249 -42.739 -7.807 203.447 -2330.942 2000.102 1 
-303650.927 0.776 2767.424 -1031.454 -2202.649 1449.842 73.100 -5051.355 1632.414 0 
-100990.317 1.521 1357.773 12.039 1357.616 16.802 -2684.465 1389.441 1464.682 0 
-13197.887 0.916 937.025 -659.022 -16.357 673.019 -3200.230 -978.287 2082.080 0 
-16448.830 1.370 1165.378 133.973 1790.885 -4.108 1867.183 1217.250 -2460.819 0 
-1624398.708 0.619 2075.423 -2226.739 -13.629 4.700 -3015.686 -1876.817 2301.349 0 
-661395.796 0.847 122.192 64.703 -34.496 97.748 740.724 -2508.570 1768.213 1 
-49934.795 1.307 44.424 12.732 -187.190 -199.475 2865.740 257.172 816.100 1 
-1425745.081 0.665 2377.277 -2374.422 26.907 -113.307 -2523.422 -1314.026 -2860.706 0 
-634270.224 1.522 163.919 31.223 -76.398 -141.626 -900.301 2803.308 -597.762 1 
-26120.193 0.797 539.817 -504.939 -135.682 134.273 1656.048 2015.934 397.312 0 
