stim_amp stim_dur min_dist x0 y0 z0 x1 y1 z1 x2 y2 z2 x3 y3 z3 x4 y4 z4 x5 y5 z5 x6 y6 z6 x7 y7 z7 x8 y8 z8 x9 y9 z9 x10 y10 z10 x11 y11 z11 x12 y12 z12 x13 y13 z13 x14 y14 z14 x15 y15 z15 x16 y16 z16 x17 y17 z17 x18 y18 z18 x19 y19 z19 x20 y20 z20 x21 y21 z21 x22 y22 z22 x23 y23 z23 x24 y24 z24 x25 y25 z25 x26 y26 z26 x27 y27 z27 x28 y28 z28 x29 y29 z29 x30 y30 z30 x31 y31 z31 x32 y32 z32 x33 y33 z33 x34 y34 z34 x35 y35 z35 x36 y36 z36 x37 y37 z37 x38 y38 z38 x39 y39 z39 x40 y40 z40 x41 y41 z41 x42 y42 z42 x43 y43 z43 x44 y44 z44 x45 y45 z45 x46 y46 z46 x47 y47 z47 x48 y48 z48 x49 y49 z49 x50 y50 z50 x51 y51 z51 x52 y52 z52 x53 y53 z53 x54 y54 z54 x55 y55 z55 x56 y56 z56 x57 y57 z57 x58 y58 z58 x59 y59 z59 spike 
-17978.523 0.825 1030.556 2542.138 5.156 6.173 2390.459 -35.965 1.169 2239.085 -78.247 -3.350 2088.087 -121.912 -7.276 1937.546 -167.180 -10.498 1787.566 -214.321 -12.874 1638.299 -263.709 -14.205 1489.982 -315.893 -14.198 1342.940 -371.530 -12.482 1197.754 -431.719 -8.429 1055.510 -498.231 -0.988 918.375 -573.935 11.656 792.241 -664.709 33.553 696.753 -780.825 73.818 686.666 -917.125 141.570 764.152 -1029.536 216.412 875.065 -1115.710 286.500 997.974 -1187.361 353.295 1126.267 -1250.636 418.509 1257.297 -1308.645 483.211 1389.638 -1363.357 548.129 1522.458 -1415.977 613.797 1655.154 -1467.399 680.654 1787.237 -1518.322 749.089 1918.262 -1569.325 819.465 2047.786 -1620.923 892.149 2175.311 -1673.604 967.534 2300.203 -1727.897 1046.112 2421.803 -1784.281 1128.286 2539.228 -1843.297 1214.568 2651.329 -1905.535 1305.524 2756.601 -1971.626 1401.746 2853.078 -2042.212 1503.788 2938.332 -2117.832 1611.993 3010.762 -2198.456 1725.788 3070.144 -2283.576 1843.803 3116.322 -2372.794 1964.670 3149.861 -2465.653 2086.959 3170.866 -2561.996 2209.350 3179.621 -2661.770 2330.478 3175.980 -2765.211 2448.752 3159.567 -2872.803 2562.112 3129.291 -2985.451 2667.350 3082.837 -3104.582 2758.393 3015.937 -3231.421 2820.862 2927.361 -3357.632 2819.716 2842.170 -3447.563 2728.393 2782.838 -3491.605 2590.629 2743.291 -3509.090 2439.708 2716.300 -3511.839 2284.925 2697.885 -3505.375 2128.953 2685.731 -3492.622 1972.732 2678.531 -3475.163 1816.649 2675.279 -3454.132 1660.870 2675.304 -3430.258 1505.465 2678.105 -3404.065 1350.458 2683.306 -3375.934 1195.851 2690.621 -3346.149 1041.640 2699.798 -3314.947 887.808 2829.500 -3017.391 -381.298 0 
-242095.746 0.936 1298.775 -17.061 1543.270 8.985 -168.643 1501.922 14.969 -319.908 1459.534 21.653 -470.779 1415.907 29.186 -621.176 1370.849 37.718 -770.990 1324.123 47.442 -920.064 1275.403 58.621 -1068.153 1224.209 71.650 -1214.924 1169.969 87.016 -1359.780 1111.732 105.540 -1501.611 1047.971 128.587 -1638.206 976.235 158.465 -1763.581 891.569 200.201 -1857.893 785.719 264.413 -1866.257 665.570 358.030 -1787.030 570.270 452.278 -1674.566 499.754 536.061 -1550.225 442.823 613.519 -1420.559 393.789 687.671 -1288.187 349.817 760.227 -1154.514 309.118 832.316 -1020.356 270.619 904.716 -886.306 233.531 978.047 -752.843 197.244 1052.835 -620.404 161.263 1129.562 -489.423 125.157 1208.694 -360.388 88.525 1290.725 -233.924 50.945 1376.251 -110.679 12.028 1465.775 8.473 -28.654 1559.923 122.397 -71.569 1659.386 229.601 -117.218 1764.897 328.130 -166.121 1877.160 415.567 -218.738 1996.665 490.299 -275.154 2122.870 552.077 -335.145 2254.338 600.720 -398.590 2389.651 636.765 -465.326 2527.308 660.293 -535.461 2665.981 671.563 -609.214 2804.318 670.405 -687.130 2940.809 656.406 -770.095 3073.536 628.424 -859.631 3199.558 584.042 -958.344 3313.246 518.745 -1070.288 3400.831 430.656 -1194.246 3426.341 344.225 -1300.539 3356.222 282.654 -1371.061 3231.024 240.528 -1418.158 3087.308 210.833 -1451.574 2936.659 189.655 -1476.194 2782.861 174.708 -1494.696 2627.460 164.699 -1508.557 2471.171 158.628 -1518.856 2314.400 155.829 -1526.293 2157.373 155.803 -1531.378 2000.226 158.177 -1534.482 1843.043 162.665 -1535.886 1685.882 169.015 -1535.826 1528.778 275.234 -1495.964 223.741 0 
-22381.141 0.844 153.378 -84.314 -128.003 -5.587 -232.043 -158.850 -49.713 -379.328 -190.539 -94.715 -526.069 -223.244 -140.756 -672.158 -257.139 -187.994 -817.454 -292.442 -236.621 -961.758 -329.456 -286.901 -1104.759 -368.626 -339.222 -1246.045 -410.498 -394.040 -1384.885 -455.983 -452.112 -1519.955 -506.572 -514.638 -1648.686 -564.726 -583.510 -1764.345 -635.598 -662.436 -1845.674 -728.836 -756.853 -1837.795 -843.661 -856.967 -1744.170 -944.473 -929.858 -1619.944 -1026.641 -979.418 -1485.301 -1098.740 -1016.497 -1346.134 -1165.525 -1046.301 -1204.712 -1229.494 -1071.363 -1062.219 -1292.247 -1093.262 -919.326 -1354.835 -1112.930 -776.516 -1418.079 -1131.038 -634.178 -1482.661 -1148.099 -492.666 -1549.194 -1164.518 -352.341 -1618.262 -1180.643 -213.614 -1690.480 -1196.788 -77.022 -1766.577 -1213.270 56.867 -1847.193 -1230.395 187.274 -1933.116 -1248.491 313.168 -2025.239 -1267.917 433.171 -2124.540 -1289.072 545.444 -2232.027 -1312.391 647.663 -2348.537 -1338.306 738.174 -2473.744 -1367.056 816.564 -2606.231 -1398.702 882.499 -2744.612 -1433.408 936.343 -2887.330 -1471.283 978.043 -3033.103 -1512.685 1007.725 -3180.621 -1558.083 1025.088 -3328.534 -1608.307 1029.564 -3475.184 -1664.606 1019.789 -3618.116 -1729.074 992.904 -3752.602 -1805.425 943.179 -3866.484 -1900.423 864.882 -3924.652 -2019.847 777.191 -3886.018 -2140.275 706.489 -3784.109 -2235.430 651.915 -3657.525 -2310.564 608.234 -3520.195 -2373.224 572.219 -3377.174 -2427.596 541.903 -3230.732 -2476.082 516.152 -3081.991 -2520.032 494.076 -2931.664 -2560.458 475.072 -2780.177 -2598.025 458.686 -2627.816 -2633.221 444.575 -2474.776 -2666.407 432.478 -2321.197 -2697.855 422.160 -2167.187 -2727.798 387.483 -874.386 -2936.256 0 
-36647.614 1.734 1585.631 309.302 1552.645 -88.621 336.354 1705.756 -112.021 362.611 1858.847 -136.441 387.903 2011.900 -162.076 412.057 2164.896 -189.116 434.853 2317.800 -217.795 455.983 2470.562 -248.437 474.991 2623.092 -281.519 491.304 2775.247 -317.612 503.946 2926.750 -357.671 511.279 3077.024 -403.245 510.455 3224.746 -456.857 495.019 3365.866 -523.760 449.794 3484.580 -613.670 355.810 3528.477 -725.518 242.253 3484.683 -822.620 132.301 3403.319 -899.629 26.339 3307.361 -964.942 -77.302 3204.530 -1023.254 -179.804 3098.092 -1076.964 -282.018 2989.882 -1127.606 -384.557 2880.996 -1176.102 -487.920 2772.243 -1223.126 -592.535 2664.280 -1269.190 -698.791 2557.696 -1314.704 -807.059 2453.071 -1360.014 -917.726 2351.036 -1405.431 -1031.245 2252.379 -1451.260 -1147.975 2157.888 -1497.780 -1268.340 2068.600 -1545.276 -1392.776 1985.824 -1594.033 -1521.674 1911.229 -1644.331 -1655.295 1846.926 -1696.417 -1793.584 1795.420 -1750.439 -1935.649 1758.159 -1806.337 -2080.028 1735.041 -1863.954 -2225.293 1725.909 -1923.248 -2370.100 1729.893 -1984.218 -2513.181 1746.634 -2047.069 -2653.287 1775.609 -2112.140 -2788.933 1816.718 -2180.053 -2918.195 1870.047 -2251.770 -3038.011 1936.241 -2328.865 -3142.459 2016.719 -2414.029 -3217.277 2113.310 -2511.695 -3226.992 2219.718 -2622.867 -3143.342 2301.143 -2723.155 -3010.338 2341.845 -2794.512 -2862.808 2356.702 -2846.100 -2710.817 2356.285 -2886.003 -2557.351 2345.829 -2918.363 -2403.500 2328.224 -2945.475 -2249.723 2305.064 -2968.604 -2096.232 2277.542 -2988.682 -1943.123 2246.439 -3006.311 -1790.434 2212.331 -3021.930 -1638.178 2175.647 -3035.861 -1486.357 2136.709 -3048.345 -1334.957 2095.798 -3059.585 -87.904 1699.310 -3119.994 0 
-8898429.304 0.631 21.941 5.032 -21.066 3.506 17.303 -177.170 -10.759 30.213 -333.321 -23.900 43.880 -489.515 -35.687 58.414 -645.742 -45.887 73.952 -801.984 -54.208 90.682 -958.205 -60.243 108.882 -1114.346 -63.388 128.875 -1270.294 -62.899 151.209 -1425.826 -57.512 176.759 -1580.444 -45.131 206.935 -1732.954 -22.174 244.640 -1879.547 19.275 295.072 -2004.742 96.766 356.745 -2055.311 226.802 408.619 -2016.083 368.265 448.171 -1937.540 498.291 480.343 -1843.442 619.997 507.834 -1741.876 736.807 531.988 -1636.282 850.766 553.660 -1528.602 963.270 573.327 -1419.989 1075.247 591.314 -1311.294 1187.426 607.849 -1203.201 1300.407 623.088 -1096.317 1414.712 637.133 -991.233 1530.822 650.044 -888.589 1649.221 661.830 -789.172 1770.455 672.515 -693.776 1894.969 682.065 -603.434 2023.278 690.415 -519.453 2155.908 697.463 -443.497 2293.349 703.067 -377.669 2435.960 707.071 -324.476 2583.776 709.567 -285.401 2735.968 710.979 -260.409 2891.121 711.825 -249.427 3047.901 712.720 -251.671 3205.052 714.375 -266.880 3361.476 717.639 -294.651 3516.142 723.654 -335.042 3667.914 734.016 -388.360 3815.378 751.244 -455.602 3956.314 779.854 -538.831 4086.288 829.059 -641.204 4193.828 913.937 -758.690 4246.449 1027.164 -855.698 4208.314 1137.591 -911.979 4113.040 1238.623 -941.259 3996.498 1332.547 -954.337 3871.194 1421.377 -956.696 3741.533 1506.441 -951.395 3609.430 1588.527 -940.133 3475.812 1668.256 -924.182 3341.243 1746.049 -904.382 3206.051 1822.219 -881.350 3070.446 1897.004 -855.547 2934.567 1970.582 -827.320 2798.511 2043.110 -796.971 2662.347 2618.526 -484.340 1527.820 1 
-71580.776 0.943 1381.350 417.847 1483.953 -29.103 437.500 1406.196 106.138 457.818 1329.444 241.853 478.923 1253.905 378.129 500.930 1179.799 515.045 523.980 1107.397 652.699 548.270 1037.083 791.218 574.083 969.433 930.782 601.758 905.172 1071.582 631.854 845.542 1213.907 665.266 792.657 1358.127 703.422 750.273 1504.567 749.200 727.178 1652.891 807.407 745.765 1796.030 874.283 843.140 1892.547 927.186 988.174 1912.752 965.599 1139.107 1893.163 995.694 1288.920 1856.391 1020.643 1437.373 1811.059 1041.998 1584.902 1761.064 1060.742 1731.970 1708.705 1077.425 1878.944 1655.388 1092.432 2026.135 1602.171 1106.036 2173.803 1549.911 1118.432 2322.173 1499.368 1129.765 2471.438 1451.274 1140.135 2621.772 1406.404 1149.603 2773.343 1365.703 1158.239 2926.230 1330.073 1166.074 3080.470 1300.669 1173.117 3236.001 1278.899 1179.360 3392.576 1266.483 1184.772 3549.650 1265.490 1189.322 3706.214 1278.218 1193.158 3860.899 1305.666 1196.670 4012.432 1347.195 1200.342 4159.629 1402.156 1204.726 4301.675 1469.282 1210.493 4437.679 1547.846 1218.448 4566.872 1637.006 1229.712 4688.196 1736.283 1245.861 4800.240 1845.284 1269.414 4900.571 1963.859 1304.887 4984.305 2091.801 1361.386 5039.702 2226.728 1453.073 5038.894 2350.700 1570.105 4964.042 2416.925 1681.102 4854.106 2422.620 1780.928 4736.017 2395.474 1872.667 4616.675 2350.362 1958.697 4497.813 2293.979 2040.535 4379.904 2229.829 2119.073 4263.089 2159.795 2195.006 4147.353 2085.235 2268.802 4032.645 2007.024 2340.809 3918.901 1925.793 2411.290 3806.057 1842.006 2480.443 3694.057 1756.008 2548.440 3582.838 1668.094 3083.193 2680.934 882.856 0 
-11493.495 0.725 1676.185 1883.277 475.877 -16.225 1799.184 465.002 -148.636 1716.140 454.450 -281.732 1634.364 444.275 -415.640 1554.079 434.526 -550.479 1475.568 425.266 -686.392 1399.229 416.577 -823.572 1325.655 408.583 -962.295 1255.595 401.429 -1102.866 1190.332 395.359 -1245.771 1132.053 390.768 -1391.700 1084.639 388.311 -1541.509 1057.196 389.424 -1696.024 1073.034 397.291 -1850.651 1171.347 415.294 -1965.891 1320.443 436.137 -2005.612 1476.299 454.653 -2003.176 1631.166 470.803 -1981.790 1784.608 484.957 -1950.626 1936.981 497.311 -1913.884 2088.710 508.010 -1874.064 2240.129 517.082 -1832.686 2391.521 524.516 -1790.881 2543.118 530.264 -1749.556 2695.110 534.243 -1709.499 2847.654 536.333 -1671.456 3000.879 536.363 -1636.200 3154.890 534.074 -1604.649 3309.706 529.245 -1577.684 3465.284 521.544 -1556.411 3621.456 510.557 -1542.169 3777.851 495.787 -1536.579 3933.773 476.658 -1541.582 4088.049 452.591 -1559.320 4239.275 423.634 -1590.751 4386.295 390.548 -1635.357 4528.056 354.171 -1692.642 4663.926 315.536 -1761.555 4793.172 275.636 -1841.594 4915.209 235.606 -1932.191 5029.187 196.808 -2033.215 5133.962 161.065 -2144.752 5227.494 131.165 -2267.386 5305.609 112.177 -2402.206 5358.163 115.212 -2549.498 5360.959 163.419 -2695.938 5298.486 264.685 -2793.546 5205.034 384.319 -2830.871 5104.414 504.805 -2833.301 5002.764 623.402 -2816.106 4901.628 740.018 -2786.435 4801.425 854.932 -2748.102 4702.279 968.380 -2703.177 4604.170 1080.602 -2653.167 4507.050 1191.776 -2599.049 4410.857 1302.046 -2541.529 4315.528 1411.525 -2481.128 4221.012 1520.304 -2418.234 4127.249 1628.463 -2353.180 3369.946 2512.093 -1751.778 0 
-51581.988 0.636 75.387 -33.575 -56.764 -36.521 -127.215 6.310 -145.954 -219.851 70.055 -255.852 -311.272 134.591 -366.304 -401.262 200.030 -477.397 -489.549 266.509 -589.236 -575.748 334.212 -701.964 -659.284 403.409 -815.782 -739.429 474.403 -930.919 -814.933 547.694 -1047.733 -883.655 624.039 -1166.735 -941.770 704.539 -1288.552 -980.226 791.026 -1413.733 -975.371 884.056 -1538.409 -885.200 965.213 -1630.889 -738.890 1007.662 -1663.036 -582.862 1024.820 -1662.102 -426.515 1029.432 -1646.741 -270.932 1026.910 -1624.299 -116.057 1019.762 -1598.167 38.357 1009.512 -1570.366 192.536 997.038 -1542.159 346.678 982.965 -1514.510 500.950 967.764 -1488.212 655.481 951.811 -1463.978 810.374 935.422 -1442.502 965.695 918.891 -1424.529 1121.478 902.516 -1410.970 1277.671 886.604 -1402.680 1434.146 871.497 -1400.754 1590.628 857.593 -1406.517 1746.619 845.375 -1421.561 1901.271 835.434 -1447.761 2053.248 828.458 -1487.126 2201.079 824.994 -1540.319 2343.669 825.361 -1606.403 2480.025 829.957 -1684.423 2609.615 839.040 -1772.890 2731.769 853.140 -1870.778 2845.972 872.872 -1976.947 2951.419 899.274 -2090.463 3047.006 933.886 -2210.301 3130.725 979.306 -2335.238 3198.456 1040.264 -2463.049 3240.334 1125.937 -2587.035 3233.744 1247.625 -2681.507 3166.865 1384.819 -2701.251 3073.875 1503.035 -2658.631 2976.269 1602.366 -2586.149 2879.003 1689.170 -2498.410 2783.099 1767.387 -2401.493 2688.709 1839.381 -2298.428 2595.811 1906.507 -2190.804 2504.284 1969.801 -2079.734 2414.013 2029.956 -1965.922 2324.889 2087.483 -1849.867 2236.816 2142.766 -1731.933 2149.715 2196.094 -1612.387 2063.505 2247.720 -1491.454 1372.921 2630.684 -446.263 1 
-8056017.499 0.966 1567.881 82.141 -1565.725 -3.065 -9.314 -1688.930 -37.404 -100.802 -1812.452 -70.488 -192.331 -1936.337 -102.065 -283.909 -2060.623 -131.878 -375.541 -2185.349 -159.607 -467.235 -2310.565 -184.805 -558.993 -2436.332 -206.809 -650.805 -2562.691 -224.799 -742.634 -2689.683 -237.382 -834.358 -2817.261 -242.236 -925.585 -2945.039 -235.368 -1014.810 -3071.174 -207.836 -1094.777 -3185.646 -139.108 -1136.853 -3246.725 -5.807 -1129.273 -3234.648 149.236 -1099.069 -3187.289 295.813 -1060.129 -3124.780 434.658 -1017.395 -3054.347 568.557 -973.062 -2979.116 699.306 -928.392 -2900.890 828.174 -884.197 -2820.700 955.997 -841.102 -2739.287 1083.422 -799.641 -2657.220 1210.970 -760.315 -2574.975 1339.075 -723.629 -2492.985 1468.123 -690.151 -2411.689 1598.473 -660.606 -2331.591 1730.502 -635.674 -2253.222 1864.498 -616.259 -2177.239 2000.755 -603.472 -2104.475 2139.517 -598.675 -2035.997 2280.927 -603.501 -1973.189 2424.921 -619.743 -1917.750 2571.064 -648.031 -1870.930 2718.384 -687.547 -1833.176 2865.736 -737.417 -1804.965 3012.085 -796.254 -1786.311 3156.628 -863.024 -1777.655 3298.647 -936.528 -1779.415 3437.563 -1015.650 -1792.556 3572.726 -1099.048 -1818.571 3703.355 -1184.948 -1860.181 3828.138 -1270.190 -1922.527 3944.267 -1346.727 -2015.654 4043.945 -1390.170 -2151.170 4103.310 -1368.182 -2303.115 4092.614 -1299.649 -2431.276 4035.024 -1211.234 -2536.357 3958.946 -1113.312 -2626.062 3874.934 -1009.883 -2705.138 3786.856 -902.847 -2776.444 3696.446 -793.176 -2841.620 3604.560 -681.531 -2901.933 3511.728 -568.323 -2958.231 3418.265 -453.844 -3011.146 3324.374 -338.299 -3061.153 3230.193 -221.841 -3108.613 3135.816 -104.598 -3153.840 3041.314 893.714 -3467.852 2253.429 1 
-11842.416 1.340 2708.859 2543.516 524.834 -2476.553 2387.757 545.200 -2469.685 2232.167 566.843 -2462.934 2076.791 590.015 -2456.333 1921.682 614.967 -2449.922 1766.916 642.007 -2443.755 1612.599 671.566 -2437.904 1458.906 704.278 -2432.481 1306.085 740.912 -2427.632 1154.591 782.760 -2423.610 1005.302 831.932 -2420.850 860.054 891.928 -2420.138 724.053 970.176 -2423.309 615.723 1081.315 -2434.926 590.261 1229.314 -2461.719 654.864 1366.630 -2496.538 755.816 1481.441 -2532.139 870.416 1582.860 -2567.951 991.378 1676.476 -2604.288 1115.709 1765.249 -2641.455 1241.764 1851.101 -2679.682 1368.583 1935.236 -2719.189 1495.463 2018.562 -2760.182 1621.843 2101.801 -2802.864 1747.217 2185.558 -2847.449 1871.092 2270.375 -2894.167 1992.922 2356.778 -2943.290 2112.025 2445.335 -2995.177 2227.698 2536.546 -3050.118 2339.011 2630.972 -3108.508 2444.765 2729.206 -3170.792 2543.405 2831.849 -3237.454 2632.913 2939.446 -3308.964 2710.825 3052.333 -3385.653 2775.541 3170.133 -3467.081 2826.865 3291.942 -3552.097 2864.656 3416.968 -3639.512 2889.491 3544.427 -3728.055 2901.459 3673.799 -3816.499 2900.808 3804.672 -3903.535 2887.323 3936.793 -3987.584 2860.509 4069.983 -4066.560 2819.081 4204.050 -4137.208 2760.394 4338.330 -4193.456 2679.661 4469.339 -4221.470 2575.749 4578.877 -4190.163 2477.306 4628.226 -4082.653 2409.049 4623.468 -3942.093 2363.422 4591.915 -3795.227 2332.012 4546.668 -3648.054 2310.245 4493.298 -3501.814 2295.478 4434.591 -3356.725 2286.226 4372.015 -3212.790 2281.351 4306.582 -3069.910 2280.097 4238.929 -2927.987 2281.901 4169.502 -2786.928 2286.343 4098.622 -2646.649 2293.102 4026.526 -2507.085 2301.898 3953.405 -2368.168 2433.106 3318.153 -1230.085 0 
-9949024.324 1.173 1029.047 -3.944 1029.024 5.616 -45.349 1142.112 106.706 -86.174 1254.551 208.752 -126.288 1366.205 311.934 -165.558 1476.938 416.424 -203.811 1586.577 522.434 -240.808 1694.874 630.251 -276.187 1801.457 740.294 -309.488 1905.848 853.048 -339.926 2007.214 969.307 -366.158 2104.101 1090.293 -385.799 2193.813 1217.819 -393.282 2269.652 1355.011 -374.573 2312.257 1503.527 -307.348 2278.366 1636.200 -212.157 2180.245 1710.715 -114.034 2063.215 1746.991 -16.551 1941.225 1764.810 80.489 1817.785 1772.663 177.555 1694.113 1774.562 275.056 1570.773 1772.950 373.338 1448.096 1769.308 472.704 1326.326 1764.735 573.429 1205.681 1760.100 675.773 1086.383 1756.145 779.992 968.684 1753.549 886.363 852.900 1752.999 995.216 739.472 1755.278 1106.793 628.861 1761.132 1221.385 521.726 1771.465 1339.273 418.947 1787.342 1460.674 321.702 1810.021 1585.651 231.557 1840.959 1713.949 150.473 1881.701 1844.614 79.723 1932.854 1976.248 19.393 1993.945 2107.476 -30.535 2064.568 2237.039 -70.694 2143.958 2363.683 -101.423 2231.820 2486.155 -123.269 2327.878 2602.886 -136.588 2432.273 2711.802 -141.749 2545.440 2809.555 -138.956 2668.393 2889.733 -128.253 2802.915 2937.390 -109.874 2950.757 2918.048 -87.484 3102.087 2811.157 -73.837 3211.964 2664.361 -73.948 3265.721 2508.952 -82.953 3286.064 2352.486 -97.450 3287.474 2196.726 -115.721 3276.837 2042.094 -136.788 3257.851 1888.687 -160.105 3232.528 1736.449 -185.244 3202.333 1585.304 -211.921 3168.213 1435.165 -239.919 3130.856 1285.954 -269.075 3090.763 1137.601 -299.264 3048.313 990.037 -330.372 3003.827 -215.125 -616.690 2577.683 1 
-339661.014 1.475 181.751 -15.008 564.635 6.784 0.663 415.920 55.372 15.348 266.858 103.196 28.858 117.390 150.093 41.004 -32.534 195.892 51.554 -182.972 240.377 60.183 -334.000 283.245 66.413 -485.716 324.045 69.661 -638.206 362.203 68.940 -791.582 396.743 62.623 -945.909 426.002 47.960 -1100.955 447.044 18.910 -1255.062 453.058 -37.769 -1397.664 427.088 -134.067 -1480.958 343.072 -238.001 -1479.316 227.155 -331.988 -1436.144 109.076 -418.371 -1375.502 -7.382 -499.731 -1306.197 -122.677 -577.557 -1232.122 -237.466 -652.864 -1155.540 -352.296 -726.262 -1077.818 -467.597 -798.193 -999.971 -583.735 -868.984 -922.816 -701.029 -938.881 -847.074 -819.771 -1008.069 -773.441 -940.239 -1076.684 -702.652 -1062.721 -1144.821 -635.603 -1187.549 -1212.547 -573.169 -1314.960 -1279.872 -516.473 -1445.225 -1346.739 -466.904 -1578.585 -1412.996 -426.184 -1715.190 -1478.345 -396.434 -1855.001 -1542.302 -380.081 -1997.609 -1604.449 -378.375 -2141.937 -1664.676 -390.970 -2286.551 -1722.994 -417.507 -2430.064 -1779.634 -456.962 -2571.264 -1834.898 -508.865 -2708.940 -1889.256 -572.624 -2841.919 -1943.350 -648.090 -2968.729 -1998.105 -735.317 -3087.427 -2054.915 -834.887 -3194.850 -2116.077 -948.000 -3284.869 -2185.557 -1075.516 -3342.993 -2266.244 -1206.669 -3334.949 -2343.567 -1298.041 -3238.215 -2403.613 -1336.218 -3099.019 -2451.176 -1342.643 -2949.541 -2491.320 -1330.881 -2798.069 -2526.707 -1307.407 -2646.725 -2558.820 -1275.714 -2496.127 -2588.477 -1237.714 -2346.477 -2616.278 -1194.810 -2197.796 -2642.607 -1147.916 -2050.051 -2667.745 -1097.700 -1903.192 -2691.893 -1044.654 -1757.163 -2715.205 -989.147 -1611.913 -2737.806 -931.498 -1467.387 -2907.826 -391.588 -286.040 1 
-3939821.598 1.592 640.611 638.621 -7.483 -49.893 777.401 64.329 -32.415 916.503 135.285 -14.022 1055.983 205.201 5.459 1195.891 273.888 26.196 1336.287 341.105 48.396 1477.247 406.514 72.346 1618.872 469.610 98.468 1761.257 529.750 127.265 1904.533 585.835 159.582 2048.803 635.983 196.786 2193.934 676.844 241.107 2338.577 700.531 297.200 2473.375 686.765 373.765 2554.472 601.129 470.510 2557.219 470.648 555.415 2521.397 333.606 623.064 2469.428 196.839 680.472 2409.578 60.763 731.632 2345.528 -74.934 778.583 2279.423 -210.622 822.635 2212.575 -346.621 864.561 2145.969 -483.213 904.919 2080.406 -620.641 944.127 2016.604 -759.126 982.509 1955.257 -898.868 1020.328 1897.112 -1040.061 1057.806 1843.084 -1182.914 1095.145 1794.054 -1327.540 1132.532 1751.163 -1474.041 1170.134 1715.811 -1622.438 1208.105 1689.725 -1772.599 1246.577 1675.006 -1924.125 1285.637 1674.022 -2076.183 1325.292 1687.864 -2227.467 1365.505 1715.967 -2376.614 1406.306 1757.742 -2522.323 1447.837 1811.947 -2663.602 1490.313 1877.871 -2799.390 1534.112 1954.666 -2928.707 1579.755 2041.838 -3050.244 1628.044 2138.965 -3162.252 1680.162 2245.861 -3261.793 1738.007 2362.296 -3343.093 1804.883 2486.017 -3392.549 1886.818 2600.214 -3378.795 1989.512 2660.927 -3283.833 2094.304 2665.138 -3152.413 2178.859 2638.539 -3013.563 2247.126 2595.004 -2874.211 2305.258 2540.802 -2735.917 2356.689 2479.219 -2599.015 2403.388 2412.025 -2463.558 2446.460 2340.503 -2329.458 2486.729 2265.479 -2196.614 2524.737 2187.551 -2064.925 2560.879 2107.159 -1934.296 2595.446 2024.632 -1804.651 2628.660 1940.249 -1675.909 2660.706 1185.844 -631.224 2896.291 1 
-1373834.033 0.940 146.400 23.986 143.984 -11.239 124.075 203.404 94.468 223.203 263.524 200.683 321.166 324.469 307.507 417.756 386.358 415.035 512.709 449.336 523.385 605.653 513.598 632.716 696.031 579.431 743.255 783.135 647.160 855.262 865.747 717.321 969.150 941.776 790.737 1085.522 1007.463 868.624 1205.171 1053.848 953.098 1329.033 1057.170 1045.485 1454.236 973.571 1128.900 1550.792 830.159 1175.766 1589.240 674.855 1197.861 1594.927 518.229 1207.514 1586.153 361.844 1210.054 1570.239 205.864 1207.970 1550.589 50.175 1202.782 1529.236 -105.366 1195.365 1507.457 -260.898 1186.346 1486.227 -416.539 1176.195 1466.347 -572.377 1165.288 1448.537 -728.475 1153.942 1433.495 -884.859 1142.445 1421.971 -1041.515 1131.092 1414.876 -1198.346 1120.184 1413.064 -1355.166 1110.050 1417.628 -1511.635 1101.074 1429.879 -1667.173 1093.711 1451.390 -1820.835 1088.515 1484.002 -1971.181 1086.119 1529.669 -2116.698 1087.018 1588.994 -2256.322 1091.503 1660.997 -2389.086 1099.946 1744.684 -2514.515 1112.596 1838.545 -2631.965 1129.970 1941.532 -2740.950 1152.670 2052.484 -2840.671 1181.717 2170.442 -2930.020 1218.619 2294.341 -3006.960 1265.916 2422.888 -3067.320 1328.220 2553.708 -3101.232 1414.431 2679.739 -3086.828 1535.279 2774.419 -3014.842 1670.166 2791.984 -2919.990 1785.633 2746.056 -2822.378 1882.256 2670.012 -2726.140 1966.461 2578.680 -2631.920 2042.183 2478.195 -2539.667 2111.770 2371.602 -2449.249 2176.564 2260.494 -2360.466 2237.594 2145.982 -2273.152 2295.542 2028.769 -2187.161 2350.914 1909.351 -2102.369 2404.087 1788.088 -2018.678 2455.347 1665.247 -1935.989 2504.942 1541.050 -1277.774 2872.112 469.635 1 
