stim_amp stim_dur min_dist x0 y0 z0 x1 y1 z1 x2 y2 z2 x3 y3 z3 x4 y4 z4 x5 y5 z5 x6 y6 z6 x7 y7 z7 x8 y8 z8 x9 y9 z9 x10 y10 z10 x11 y11 z11 x12 y12 z12 x13 y13 z13 x14 y14 z14 x15 y15 z15 x16 y16 z16 x17 y17 z17 x18 y18 z18 x19 y19 z19 spike 
-1413534.230 0.675 2183.940 2183.698 -22.132 23.793 2299.690 -81.661 -50.384 2415.682 -141.190 -124.560 2531.674 -200.719 -198.736 2647.667 -260.248 -272.913 2763.659 -319.776 -347.089 2879.651 -379.305 -421.266 2995.643 -438.834 -495.442 3111.635 -498.363 -569.619 3227.627 -557.892 -643.795 3343.619 -617.420 -717.972 3459.612 -676.949 -792.148 3575.604 -736.478 -866.325 3691.596 -796.007 -940.501 3807.588 -855.535 -1014.678 3923.580 -915.064 -1088.854 4039.572 -974.593 -1163.030 4155.564 -1034.122 -1237.207 4271.557 -1093.651 -1311.383 4491.942 -1206.755 -1452.319 0 
-36561.254 1.583 22.319 3.291 -18.665 -11.788 -141.702 -54.281 2.656 -286.695 -89.897 17.100 -431.687 -125.512 31.544 -576.680 -161.128 45.988 -721.673 -196.744 60.432 -866.666 -232.360 74.876 -1011.658 -267.976 89.320 -1156.651 -303.592 103.764 -1301.644 -339.207 118.208 -1446.636 -374.823 132.652 -1591.629 -410.439 147.096 -1736.622 -446.055 161.540 -1881.614 -481.671 175.984 -2026.607 -517.286 190.428 -2171.600 -552.902 204.872 -2316.593 -588.518 219.316 -2461.585 -624.134 233.760 -2606.578 -659.750 248.204 -2882.064 -727.420 275.647 1 
-1724773.919 1.607 239.307 -211.915 -93.414 -60.282 -283.059 -52.716 65.345 -354.203 -12.017 190.972 -425.347 28.681 316.599 -496.491 69.380 442.226 -567.634 110.078 567.853 -638.778 150.776 693.481 -709.922 191.475 819.108 -781.066 232.173 944.735 -852.210 272.872 1070.362 -923.354 313.570 1195.989 -994.498 354.269 1321.616 -1065.642 394.967 1447.243 -1136.786 435.666 1572.870 -1207.930 476.364 1698.498 -1279.074 517.062 1824.125 -1350.218 557.761 1949.752 -1421.362 598.459 2075.379 -1492.506 639.158 2201.006 -1627.679 716.485 2439.698 1 
-8973642.557 1.946 540.229 -5.102 -454.666 -291.719 130.600 -436.404 -352.969 266.301 -418.141 -414.219 402.003 -399.879 -475.470 537.704 -381.616 -536.720 673.406 -363.354 -597.970 809.107 -345.092 -659.220 944.809 -326.829 -720.471 1080.510 -308.567 -781.721 1216.212 -290.304 -842.971 1351.913 -272.042 -904.222 1487.615 -253.779 -965.472 1623.316 -235.517 -1026.722 1759.018 -217.254 -1087.972 1894.719 -198.992 -1149.223 2030.420 -180.729 -1210.473 2166.122 -162.467 -1271.723 2301.823 -144.204 -1332.973 2437.525 -125.942 -1394.224 2695.358 -91.243 -1510.599 1 
-4362521.902 1.681 1006.228 -5.888 3.411 -2332.446 -33.819 61.420 -2196.966 -61.750 119.429 -2061.486 -89.681 177.437 -1926.006 -117.612 235.446 -1790.526 -145.542 293.455 -1655.045 -173.473 351.463 -1519.565 -201.404 409.472 -1384.085 -229.335 467.481 -1248.605 -257.265 525.490 -1113.125 -285.196 583.498 -977.645 -313.127 641.507 -842.165 -341.058 699.516 -706.685 -368.989 757.524 -571.205 -396.919 815.533 -435.724 -424.850 873.542 -300.244 -452.781 931.550 -164.764 -480.712 989.559 -29.284 -508.643 1047.568 106.196 -561.711 1157.784 363.608 1 
-30431.666 1.139 486.843 16.090 55.991 -509.519 -103.387 -27.891 -475.039 -222.864 -111.774 -440.559 -342.341 -195.657 -406.079 -461.818 -279.540 -371.598 -581.295 -363.423 -337.118 -700.773 -447.305 -302.638 -820.250 -531.188 -268.158 -939.727 -615.071 -233.678 -1059.204 -698.954 -199.198 -1178.681 -782.837 -164.718 -1298.158 -866.719 -130.238 -1417.636 -950.602 -95.757 -1537.113 -1034.485 -61.277 -1656.590 -1118.368 -26.797 -1776.067 -1202.251 7.683 -1895.544 -1286.133 42.163 -2015.022 -1370.016 76.643 -2134.499 -1453.899 111.123 -2361.505 -1613.276 176.636 0 
-1159063.465 0.939 1054.855 5.710 1017.451 278.354 94.585 1106.131 196.274 183.460 1194.811 114.194 272.335 1283.491 32.114 361.210 1372.171 -49.965 450.084 1460.852 -132.045 538.959 1549.532 -214.125 627.834 1638.212 -296.205 716.709 1726.892 -378.285 805.584 1815.572 -460.364 894.459 1904.252 -542.444 983.334 1992.932 -624.524 1072.209 2081.613 -706.604 1161.083 2170.293 -788.683 1249.958 2258.973 -870.763 1338.833 2347.653 -952.843 1427.708 2436.333 -1034.923 1516.583 2525.013 -1117.002 1605.458 2613.693 -1199.082 1774.320 2782.186 -1355.034 1 
-14674.108 1.953 577.118 12.747 -3.841 727.952 127.787 19.588 634.589 242.828 43.018 541.226 357.868 66.448 447.862 472.909 89.878 354.499 587.949 113.308 261.135 702.990 136.738 167.772 818.030 160.168 74.409 933.071 183.598 -18.955 1048.111 207.028 -112.318 1163.152 230.457 -205.682 1278.192 253.887 -299.045 1393.233 277.317 -392.408 1508.273 300.747 -485.772 1623.314 324.177 -579.135 1738.354 347.607 -672.499 1853.395 371.037 -765.862 1968.435 394.467 -859.225 2083.476 417.897 -952.589 2302.053 462.413 -1129.979 0 
-2642868.355 0.667 630.726 -4.365 630.589 -12.398 -91.145 740.926 -65.265 -177.926 851.263 -118.132 -264.706 961.600 -170.999 -351.487 1071.936 -223.866 -438.267 1182.273 -276.733 -525.048 1292.610 -329.600 -611.828 1402.947 -382.467 -698.609 1513.284 -435.334 -785.389 1623.621 -488.201 -872.169 1733.958 -541.068 -958.950 1844.295 -593.936 -1045.730 1954.631 -646.803 -1132.511 2064.968 -699.670 -1219.291 2175.305 -752.537 -1306.072 2285.642 -805.404 -1392.852 2395.979 -858.271 -1479.633 2506.316 -911.138 -1566.413 2616.653 -964.005 -1731.296 2826.293 -1064.452 1 
-12606.087 1.193 830.500 -175.794 808.553 71.195 -82.561 903.778 140.041 10.672 999.004 208.886 103.906 1094.229 277.732 197.139 1189.454 346.577 290.372 1284.680 415.422 383.606 1379.905 484.268 476.839 1475.130 553.113 570.072 1570.355 621.959 663.306 1665.581 690.804 756.539 1760.806 759.649 849.772 1856.031 828.495 943.006 1951.257 897.340 1036.239 2046.482 966.186 1129.472 2141.707 1035.031 1222.706 2236.933 1103.876 1315.939 2332.158 1172.722 1409.172 2427.383 1241.567 1502.406 2522.609 1310.413 1679.549 2703.537 1441.219 0 
-129558.840 1.420 2834.525 756.578 6.941 2731.680 882.450 87.029 2747.246 1008.321 167.117 2762.812 1134.192 247.206 2778.378 1260.064 327.294 2793.944 1385.935 407.382 2809.510 1511.806 487.470 2825.076 1637.678 567.558 2840.642 1763.549 647.646 2856.209 1889.420 727.734 2871.775 2015.292 807.822 2887.341 2141.163 887.911 2902.907 2267.034 967.999 2918.473 2392.905 1048.087 2934.039 2518.777 1128.175 2949.605 2644.648 1208.263 2965.172 2770.519 1288.351 2980.738 2896.391 1368.439 2996.304 3022.262 1448.528 3011.870 3261.417 1600.695 3041.446 0 
-6732338.777 0.973 1302.819 -520.801 -26.219 -1193.907 -571.620 -19.124 -1334.858 -622.438 -12.030 -1475.809 -673.256 -4.935 -1616.760 -724.074 2.160 -1757.711 -774.893 9.255 -1898.662 -825.711 16.350 -2039.613 -876.529 23.445 -2180.564 -927.347 30.539 -2321.515 -978.166 37.634 -2462.466 -1028.984 44.729 -2603.417 -1079.802 51.824 -2744.368 -1130.621 58.919 -2885.319 -1181.439 66.014 -3026.270 -1232.257 73.109 -3167.220 -1283.075 80.203 -3308.171 -1333.894 87.298 -3449.122 -1384.712 94.393 -3590.073 -1435.530 101.488 -3731.024 -1532.085 114.968 -3998.831 1 
-1491873.148 0.855 796.744 -618.003 -502.827 6.275 -686.852 -550.086 130.880 -755.701 -597.346 255.484 -824.551 -644.605 380.089 -893.400 -691.865 504.694 -962.249 -739.124 629.298 -1031.098 -786.383 753.903 -1099.947 -833.643 878.508 -1168.797 -880.902 1003.113 -1237.646 -928.162 1127.717 -1306.495 -975.421 1252.322 -1375.344 -1022.681 1376.927 -1444.193 -1069.940 1501.531 -1513.043 -1117.200 1626.136 -1581.892 -1164.459 1750.741 -1650.741 -1211.719 1875.345 -1719.590 -1258.978 1999.950 -1788.439 -1306.237 2124.555 -1857.289 -1353.497 2249.160 -1988.102 -1443.290 2485.908 1 
-1118242.392 1.639 49.328 16.300 -46.424 -3.520 88.300 -173.801 -36.551 160.299 -301.179 -69.581 232.298 -428.557 -102.612 304.298 -555.935 -135.642 376.297 -683.312 -168.672 448.296 -810.690 -201.703 520.296 -938.068 -234.733 592.295 -1065.446 -267.764 664.294 -1192.823 -300.794 736.294 -1320.201 -333.825 808.293 -1447.579 -366.855 880.292 -1574.957 -399.885 952.292 -1702.334 -432.916 1024.291 -1829.712 -465.946 1096.290 -1957.090 -498.977 1168.290 -2084.467 -532.007 1240.289 -2211.845 -565.038 1312.288 -2339.223 -598.068 1449.087 -2581.241 -660.826 1 
-7724188.373 0.778 79.030 -32.792 90.574 -4.825 -86.703 -25.015 -83.773 -140.614 -140.604 -162.721 -194.525 -256.192 -241.669 -248.436 -371.781 -320.617 -302.347 -487.370 -399.566 -356.258 -602.959 -478.514 -410.169 -718.548 -557.462 -464.080 -834.136 -636.410 -517.991 -949.725 -715.359 -571.902 -1065.314 -794.307 -625.814 -1180.903 -873.255 -679.725 -1296.492 -952.203 -733.636 -1412.081 -1031.152 -787.547 -1527.669 -1110.100 -841.458 -1643.258 -1189.048 -895.369 -1758.847 -1267.996 -949.280 -1874.436 -1346.944 -1003.191 -1990.025 -1425.893 -1105.622 -2209.643 -1575.894 1 
-173949.961 1.068 234.425 31.338 -232.255 5.530 -96.661 -308.077 24.691 -224.661 -383.899 43.851 -352.661 -459.721 63.012 -480.661 -535.543 82.172 -608.660 -611.364 101.333 -736.660 -687.186 120.494 -864.660 -763.008 139.654 -992.659 -838.830 158.815 -1120.659 -914.652 177.975 -1248.659 -990.473 197.136 -1376.659 -1066.295 216.297 -1504.658 -1142.117 235.457 -1632.658 -1217.939 254.618 -1760.658 -1293.761 273.779 -1888.657 -1369.582 292.939 -2016.657 -1445.404 312.100 -2144.657 -1521.226 331.260 -2272.657 -1597.048 350.421 -2515.856 -1741.109 386.826 1 
-294898.689 1.226 100.287 100.139 -4.519 3.054 222.008 -3.563 90.500 343.878 -2.606 177.947 465.747 -1.650 265.393 587.617 -0.693 352.839 709.487 0.264 440.286 831.356 1.220 527.732 953.226 2.177 615.179 1075.095 3.133 702.625 1196.965 4.090 790.072 1318.835 5.047 877.518 1440.704 6.003 964.965 1562.574 6.960 1052.411 1684.444 7.916 1139.857 1806.313 8.873 1227.304 1928.183 9.829 1314.750 2050.052 10.786 1402.197 2171.922 11.743 1489.643 2293.792 12.699 1577.090 2525.344 14.517 1743.238 1 
-175048.204 1.586 1228.356 -10.152 -1572.900 1172.701 75.312 -1503.529 1070.801 160.776 -1434.158 968.901 246.239 -1364.787 867.001 331.703 -1295.416 765.101 417.167 -1226.044 663.201 502.630 -1156.673 561.301 588.094 -1087.302 459.401 673.557 -1017.931 357.501 759.021 -948.559 255.601 844.485 -879.188 153.701 929.948 -809.817 51.801 1015.412 -740.446 -50.099 1100.875 -671.075 -151.998 1186.339 -601.703 -253.898 1271.803 -532.332 -355.798 1357.266 -462.961 -457.698 1442.730 -393.590 -559.598 1528.194 -324.219 -661.498 1690.574 -192.413 -855.108 0 
-32259.338 0.936 136.835 39.422 31.471 148.712 137.977 -38.103 59.569 236.532 -107.677 -29.573 335.088 -177.250 -118.715 433.643 -246.824 -207.858 532.198 -316.398 -297.000 630.754 -385.971 -386.142 729.309 -455.545 -475.284 827.864 -525.119 -564.427 926.420 -594.692 -653.569 1024.975 -664.266 -742.711 1123.530 -733.840 -831.854 1222.086 -803.413 -920.996 1320.641 -872.987 -1010.138 1419.196 -942.561 -1099.281 1517.751 -1012.134 -1188.423 1616.307 -1081.708 -1277.565 1714.862 -1151.282 -1366.708 1813.417 -1220.856 -1455.850 2000.673 -1353.046 -1625.220 1 
-1997568.977 1.006 16.028 -3.666 5.384 -14.646 -24.323 -78.231 -137.454 -44.980 -161.846 -260.262 -65.637 -245.461 -383.070 -86.294 -329.076 -505.878 -106.951 -412.691 -628.686 -127.608 -496.306 -751.494 -148.265 -579.921 -874.302 -168.923 -663.536 -997.110 -189.580 -747.151 -1119.918 -210.237 -830.766 -1242.726 -230.894 -914.381 -1365.534 -251.551 -997.996 -1488.342 -272.208 -1081.611 -1611.150 -292.865 -1165.226 -1733.959 -313.522 -1248.841 -1856.767 -334.180 -1332.456 -1979.575 -354.837 -1416.071 -2102.383 -375.494 -1499.686 -2225.191 -414.742 -1658.554 -2458.526 1 
-13613.136 0.726 155.501 -209.664 -14.192 96.784 -128.366 -90.031 -3.909 -47.067 -165.869 -104.602 34.231 -241.708 -205.295 115.530 -317.547 -305.988 196.828 -393.385 -406.681 278.127 -469.224 -507.374 359.425 -545.063 -608.067 440.724 -620.901 -708.760 522.022 -696.740 -809.452 603.321 -772.578 -910.145 684.619 -848.417 -1010.838 765.918 -924.256 -1111.531 847.216 -1000.094 -1212.224 928.515 -1075.933 -1312.917 1009.813 -1151.772 -1413.610 1091.112 -1227.610 -1514.303 1172.410 -1303.449 -1614.996 1253.709 -1379.288 -1715.688 1408.176 -1523.381 -1907.005 0 
-50403.783 1.763 860.559 -82.062 -2040.617 -1959.864 -123.447 -1935.066 -1861.648 -164.831 -1829.515 -1763.433 -206.216 -1723.964 -1665.217 -247.601 -1618.413 -1567.002 -288.986 -1512.862 -1468.786 -330.370 -1407.310 -1370.571 -371.755 -1301.759 -1272.356 -413.140 -1196.208 -1174.140 -454.524 -1090.657 -1075.925 -495.909 -985.106 -977.709 -537.294 -879.555 -879.494 -578.679 -774.004 -781.279 -620.063 -668.453 -683.063 -661.448 -562.902 -584.848 -702.833 -457.350 -486.632 -744.218 -351.799 -388.417 -785.602 -246.248 -290.202 -826.987 -140.697 -191.986 -905.618 59.850 -5.377 0 
-11334.548 1.075 40.952 -39.885 7.659 -5.253 -152.450 99.045 -43.692 -265.015 190.432 -82.131 -377.580 281.818 -120.570 -490.145 373.205 -159.010 -602.711 464.592 -197.449 -715.276 555.978 -235.888 -827.841 647.365 -274.327 -940.406 738.751 -312.767 -1052.971 830.138 -351.206 -1165.536 921.524 -389.645 -1278.102 1012.911 -428.084 -1390.667 1104.298 -466.524 -1503.232 1195.684 -504.963 -1615.797 1287.071 -543.402 -1728.362 1378.457 -581.842 -1840.927 1469.844 -620.281 -1953.493 1561.230 -658.720 -2066.058 1652.617 -697.159 -2279.932 1826.251 -770.194 1 
-34423.406 1.681 1006.712 -434.514 9.801 -908.059 -350.669 81.878 -1009.424 -266.824 153.956 -1110.789 -182.979 226.033 -1212.154 -99.134 298.110 -1313.519 -15.289 370.187 -1414.885 68.556 442.264 -1516.250 152.402 514.342 -1617.615 236.247 586.419 -1718.980 320.092 658.496 -1820.345 403.937 730.573 -1921.710 487.782 802.650 -2023.075 571.627 874.728 -2124.440 655.472 946.805 -2225.805 739.317 1018.882 -2327.170 823.162 1090.959 -2428.535 907.007 1163.036 -2529.901 990.852 1235.114 -2631.266 1074.697 1307.191 -2732.631 1234.003 1444.137 -2925.224 0 
-1964123.886 0.998 138.791 -106.254 -79.337 115.925 -17.766 -143.140 12.973 70.721 -206.943 -89.979 159.209 -270.746 -192.931 247.696 -334.550 -295.883 336.184 -398.353 -398.835 424.671 -462.156 -501.787 513.158 -525.959 -604.739 601.646 -589.762 -707.691 690.133 -653.565 -810.643 778.621 -717.369 -913.595 867.108 -781.172 -1016.548 955.596 -844.975 -1119.500 1044.083 -908.778 -1222.452 1132.570 -972.581 -1325.404 1221.058 -1036.384 -1428.356 1309.545 -1100.188 -1531.308 1398.033 -1163.991 -1634.260 1486.520 -1227.794 -1737.212 1654.646 -1349.020 -1932.821 1 
-87293.950 1.682 887.509 -138.622 -777.540 -404.829 -245.236 -879.038 -375.990 -351.850 -980.535 -347.150 -458.464 -1082.032 -318.310 -565.078 -1183.530 -289.471 -671.692 -1285.027 -260.631 -778.306 -1386.525 -231.791 -884.920 -1488.022 -202.952 -991.534 -1589.520 -174.112 -1098.148 -1691.017 -145.272 -1204.762 -1792.514 -116.432 -1311.376 -1894.012 -87.593 -1417.990 -1995.509 -58.753 -1524.604 -2097.007 -29.913 -1631.218 -2198.504 -1.074 -1737.832 -2300.002 27.766 -1844.446 -2401.499 56.606 -1951.060 -2502.996 85.446 -2057.674 -2604.494 114.285 -2260.240 -2797.339 169.081 0 
-30342.062 1.835 3201.201 2976.699 -1177.677 -5.026 3080.049 -1284.109 17.133 3183.399 -1390.541 39.293 3286.748 -1496.974 61.452 3390.098 -1603.406 83.611 3493.448 -1709.838 105.770 3596.798 -1816.270 127.930 3700.147 -1922.702 150.089 3803.497 -2029.134 172.248 3906.847 -2135.566 194.408 4010.197 -2241.998 216.567 4113.547 -2348.430 238.726 4216.896 -2454.862 260.885 4320.246 -2561.295 283.045 4423.596 -2667.727 305.204 4526.946 -2774.159 327.363 4630.295 -2880.591 349.523 4733.645 -2987.023 371.682 4836.995 -3093.455 393.841 5033.359 -3295.676 435.944 0 
-231272.098 1.766 639.747 -518.690 -9.803 -374.353 -562.418 -93.176 -491.130 -606.146 -176.549 -607.906 -649.874 -259.922 -724.683 -693.602 -343.295 -841.460 -737.330 -426.668 -958.237 -781.057 -510.042 -1075.013 -824.785 -593.415 -1191.790 -868.513 -676.788 -1308.567 -912.241 -760.161 -1425.343 -955.969 -843.534 -1542.120 -999.697 -926.907 -1658.897 -1043.424 -1010.280 -1775.674 -1087.152 -1093.653 -1892.450 -1130.880 -1177.026 -2009.227 -1174.608 -1260.400 -2126.004 -1218.336 -1343.773 -2242.780 -1262.064 -1427.146 -2359.557 -1305.792 -1510.519 -2476.334 -1388.875 -1668.928 -2698.210 1 
-16519.093 1.392 924.607 -50.400 605.514 -779.489 -41.822 462.509 -823.941 -33.245 319.504 -868.394 -24.668 176.499 -912.847 -16.091 33.494 -957.300 -7.514 -109.511 -1001.752 1.063 -252.515 -1046.205 9.640 -395.520 -1090.658 18.217 -538.525 -1135.111 26.794 -681.530 -1179.564 35.371 -824.535 -1224.016 43.948 -967.540 -1268.469 52.525 -1110.544 -1312.922 61.102 -1253.549 -1357.375 69.680 -1396.554 -1401.827 78.257 -1539.559 -1446.280 86.834 -1682.564 -1490.733 95.411 -1825.569 -1535.186 103.988 -1968.573 -1579.639 120.284 -2240.283 -1664.099 0 
-4955253.704 0.894 3496.786 -2663.176 5.565 -2266.048 -2718.687 136.619 -2218.682 -2774.197 267.672 -2171.316 -2829.708 398.726 -2123.949 -2885.219 529.779 -2076.583 -2940.729 660.833 -2029.217 -2996.240 791.886 -1981.851 -3051.751 922.940 -1934.485 -3107.262 1053.993 -1887.119 -3162.772 1185.047 -1839.752 -3218.283 1316.100 -1792.386 -3273.794 1447.154 -1745.020 -3329.304 1578.207 -1697.654 -3384.815 1709.260 -1650.288 -3440.326 1840.314 -1602.922 -3495.836 1971.367 -1555.555 -3551.347 2102.421 -1508.189 -3606.858 2233.474 -1460.823 -3662.369 2364.528 -1413.457 -3767.839 2613.529 -1323.461 0 
-5128458.209 1.760 1587.827 1293.562 492.538 778.008 1360.250 614.888 833.535 1426.937 737.239 889.062 1493.624 859.589 944.589 1560.311 981.939 1000.116 1626.998 1104.290 1055.643 1693.685 1226.640 1111.170 1760.372 1348.990 1166.697 1827.059 1471.341 1222.224 1893.746 1593.691 1277.750 1960.433 1716.041 1333.277 2027.121 1838.391 1388.804 2093.808 1960.742 1444.331 2160.495 2083.092 1499.858 2227.182 2205.442 1555.385 2293.869 2327.793 1610.912 2360.556 2450.143 1666.439 2427.243 2572.493 1721.966 2493.930 2694.843 1777.492 2620.636 2927.309 1882.994 1 
-162057.196 1.849 37.014 4.931 12.720 -64.946 -73.270 34.834 61.131 -151.471 56.948 187.208 -229.673 79.062 313.286 -307.874 101.177 439.363 -386.075 123.291 565.441 -464.277 145.405 691.518 -542.478 167.519 817.595 -620.679 189.633 943.673 -698.881 211.748 1069.750 -777.082 233.862 1195.828 -855.283 255.976 1321.905 -933.485 278.090 1447.982 -1011.686 300.205 1574.060 -1089.887 322.319 1700.137 -1168.089 344.433 1826.215 -1246.290 366.547 1952.292 -1324.491 388.662 2078.369 -1402.693 410.776 2204.447 -1551.275 452.793 2443.994 1 
-256508.395 1.618 1527.898 1105.310 192.765 -2430.633 1001.151 248.089 -2337.951 896.991 303.413 -2245.268 792.831 358.737 -2152.585 688.672 414.060 -2059.903 584.512 469.384 -1967.220 480.353 524.708 -1874.538 376.193 580.032 -1781.855 272.033 635.356 -1689.173 167.874 690.679 -1596.490 63.714 746.003 -1503.808 -40.445 801.327 -1411.125 -144.605 856.651 -1318.442 -248.764 911.975 -1225.760 -352.924 967.299 -1133.077 -457.084 1022.622 -1040.395 -561.243 1077.946 -947.712 -665.403 1133.270 -855.030 -769.562 1188.594 -762.347 -967.466 1293.709 -586.250 0 
-2569673.872 0.504 3000.525 806.744 2913.744 -10.826 868.788 2877.951 120.967 930.832 2842.157 252.760 992.875 2806.364 384.553 1054.919 2770.570 516.346 1116.962 2734.777 648.140 1179.006 2698.983 779.933 1241.050 2663.190 911.726 1303.093 2627.396 1043.519 1365.137 2591.603 1175.312 1427.181 2555.809 1307.105 1489.224 2520.016 1438.898 1551.268 2484.222 1570.691 1613.311 2448.429 1702.484 1675.355 2412.635 1834.277 1737.399 2376.842 1966.070 1799.442 2341.048 2097.863 1861.486 2305.255 2229.656 1923.529 2269.461 2361.450 2041.412 2201.454 2611.856 0 
-32437.895 0.731 414.100 -75.988 -406.252 -25.760 -59.218 -481.897 -154.200 -42.447 -557.542 -282.639 -25.677 -633.187 -411.078 -8.907 -708.831 -539.517 7.864 -784.476 -667.956 24.634 -860.121 -796.395 41.404 -935.766 -924.835 58.175 -1011.411 -1053.274 74.945 -1087.055 -1181.713 91.716 -1162.700 -1310.152 108.486 -1238.345 -1438.591 125.256 -1313.990 -1567.030 142.027 -1389.635 -1695.470 158.797 -1465.279 -1823.909 175.567 -1540.924 -1952.348 192.338 -1616.569 -2080.787 209.108 -1692.214 -2209.226 225.879 -1767.859 -2337.665 257.742 -1911.584 -2581.700 0 
-95737.675 1.035 502.806 -486.322 126.650 -16.269 -480.048 276.282 -7.846 -473.774 425.914 0.576 -467.500 575.546 8.999 -461.226 725.178 17.421 -454.952 874.810 25.844 -448.678 1024.442 34.266 -442.404 1174.073 42.689 -436.131 1323.705 51.111 -429.857 1473.337 59.534 -423.583 1622.969 67.956 -417.309 1772.601 76.378 -411.035 1922.233 84.801 -404.761 2071.865 93.223 -398.487 2221.497 101.646 -392.213 2371.128 110.068 -385.939 2520.760 118.491 -379.666 2670.392 126.913 -373.392 2820.024 135.336 -361.471 3104.325 151.338 0 
-13681.614 1.596 2673.677 25.453 -2673.546 -7.470 -80.163 -2700.482 -110.523 -185.778 -2727.418 -213.576 -291.394 -2754.354 -316.628 -397.009 -2781.290 -419.681 -502.624 -2808.226 -522.734 -608.240 -2835.162 -625.786 -713.855 -2862.098 -728.839 -819.470 -2889.034 -831.891 -925.086 -2915.970 -934.944 -1030.701 -2942.906 -1037.997 -1136.316 -2969.842 -1141.049 -1241.932 -2996.778 -1244.102 -1347.547 -3023.714 -1347.155 -1453.163 -3050.650 -1450.207 -1558.778 -3077.586 -1553.260 -1664.393 -3104.522 -1656.312 -1770.009 -3131.458 -1759.365 -1875.624 -3158.394 -1862.418 -2076.293 -3209.573 -2058.218 0 
-719034.411 1.255 1574.569 -157.457 8.750 -1566.652 -256.849 -100.093 -1594.479 -356.241 -208.937 -1622.305 -455.633 -317.780 -1650.132 -555.026 -426.623 -1677.959 -654.418 -535.467 -1705.785 -753.810 -644.310 -1733.612 -853.202 -753.153 -1761.439 -952.594 -861.997 -1789.265 -1051.986 -970.840 -1817.092 -1151.379 -1079.683 -1844.919 -1250.771 -1188.527 -1872.745 -1350.163 -1297.370 -1900.572 -1449.555 -1406.213 -1928.399 -1548.947 -1515.057 -1956.225 -1648.339 -1623.900 -1984.052 -1747.732 -1732.743 -2011.879 -1847.124 -1841.587 -2039.705 -1946.516 -1950.430 -2067.532 -2135.361 -2157.232 -2120.403 0 
-28990.712 1.732 153.541 -91.483 -84.639 91.816 38.467 -114.204 160.656 168.417 -143.769 229.496 298.366 -173.334 298.336 428.316 -202.899 367.177 558.266 -232.465 436.017 688.216 -262.030 504.857 818.165 -291.595 573.697 948.115 -321.160 642.537 1078.065 -350.725 711.377 1208.015 -380.290 780.217 1337.964 -409.856 849.058 1467.914 -439.421 917.898 1597.864 -468.986 986.738 1727.814 -498.551 1055.578 1857.763 -528.116 1124.418 1987.713 -557.681 1193.258 2117.663 -587.247 1262.099 2247.613 -616.812 1330.939 2494.517 -672.986 1461.735 1 
-269243.410 0.571 2195.300 -540.597 -9.721 -2127.676 -468.139 -68.592 -2245.082 -395.682 -127.463 -2362.488 -323.225 -186.333 -2479.894 -250.768 -245.204 -2597.301 -178.311 -304.074 -2714.707 -105.854 -362.945 -2832.113 -33.397 -421.815 -2949.519 39.060 -480.686 -3066.926 111.517 -539.556 -3184.332 183.974 -598.427 -3301.738 256.432 -657.297 -3419.144 328.889 -716.168 -3536.551 401.346 -775.038 -3653.957 473.803 -833.909 -3771.363 546.260 -892.780 -3888.769 618.717 -951.650 -4006.176 691.174 -1010.521 -4123.582 763.631 -1069.391 -4240.988 901.300 -1181.245 -4464.060 0 
-11875.834 1.624 1262.197 -1550.513 2360.962 1610.031 -1507.436 2220.979 1577.641 -1464.359 2080.996 1545.251 -1421.282 1941.012 1512.860 -1378.206 1801.029 1480.470 -1335.129 1661.046 1448.080 -1292.052 1521.063 1415.690 -1248.975 1381.080 1383.300 -1205.899 1241.097 1350.909 -1162.822 1101.114 1318.519 -1119.745 961.131 1286.129 -1076.668 821.148 1253.739 -1033.592 681.165 1221.349 -990.515 541.181 1188.958 -947.438 401.198 1156.568 -904.361 261.215 1124.178 -861.284 121.232 1091.788 -818.208 -18.751 1059.398 -775.131 -158.734 1027.007 -693.285 -424.702 965.466 0 
-155493.588 1.802 908.392 905.398 39.430 -62.256 954.996 126.594 49.289 1004.595 213.758 160.835 1054.194 300.922 272.380 1103.792 388.086 383.926 1153.391 475.250 495.471 1202.989 562.414 607.017 1252.588 649.579 718.562 1302.187 736.743 830.108 1351.785 823.907 941.653 1401.384 911.071 1053.199 1450.983 998.235 1164.745 1500.581 1085.399 1276.290 1550.180 1172.563 1387.836 1599.779 1259.727 1499.381 1649.377 1346.891 1610.927 1698.976 1434.055 1722.472 1748.574 1521.219 1834.018 1798.173 1608.383 1945.563 1892.411 1773.995 2157.500 0 
-14867.229 1.275 744.727 -271.415 62.254 -690.707 -406.025 121.801 -719.592 -540.635 181.348 -748.478 -675.244 240.895 -777.363 -809.854 300.442 -806.249 -944.464 359.989 -835.134 -1079.074 419.536 -864.020 -1213.683 479.083 -892.905 -1348.293 538.630 -921.790 -1482.903 598.177 -950.676 -1617.513 657.724 -979.561 -1752.122 717.271 -1008.447 -1886.732 776.818 -1037.332 -2021.342 836.365 -1066.218 -2155.952 895.912 -1095.103 -2290.561 955.459 -1123.989 -2425.171 1015.006 -1152.874 -2559.781 1074.553 -1181.759 -2694.391 1134.100 -1210.645 -2950.149 1247.239 -1265.527 0 
