stim_amp stim_dur min_dist x0 y0 z0 x1 y1 z1 x2 y2 z2 x3 y3 z3 x4 y4 z4 x5 y5 z5 x6 y6 z6 x7 y7 z7 x8 y8 z8 x9 y9 z9 x10 y10 z10 x11 y11 z11 x12 y12 z12 x13 y13 z13 x14 y14 z14 x15 y15 z15 x16 y16 z16 x17 y17 z17 x18 y18 z18 x19 y19 z19 x20 y20 z20 x21 y21 z21 x22 y22 z22 x23 y23 z23 x24 y24 z24 x25 y25 z25 x26 y26 z26 x27 y27 z27 x28 y28 z28 x29 y29 z29 x30 y30 z30 x31 y31 z31 x32 y32 z32 x33 y33 z33 x34 y34 z34 x35 y35 z35 x36 y36 z36 x37 y37 z37 x38 y38 z38 x39 y39 z39 spike 
-17759.792 1.991 280.750 -24.831 285.691 -77.358 -23.168 243.525 -139.359 -21.505 201.358 -201.361 -19.842 159.191 -263.363 -18.179 117.025 -325.365 -16.516 74.858 -387.366 -14.853 32.691 -449.368 -13.190 -9.475 -511.370 -11.527 -51.642 -573.371 -9.864 -93.809 -635.373 -8.201 -135.975 -697.375 -6.538 -178.142 -759.376 -4.875 -220.309 -821.378 -3.212 -262.475 -883.380 -1.549 -304.642 -945.381 0.114 -346.808 -1007.383 1.777 -388.975 -1069.385 3.440 -431.142 -1131.386 5.103 -473.308 -1193.388 6.765 -515.475 -1255.390 8.428 -557.642 -1317.391 10.091 -599.808 -1379.393 11.754 -641.975 -1441.395 13.417 -684.142 -1503.396 15.080 -726.308 -1565.398 16.743 -768.475 -1627.400 18.406 -810.642 -1689.401 20.069 -852.808 -1751.403 21.732 -894.975 -1813.405 23.395 -937.142 -1875.406 25.058 -979.308 -1937.408 26.721 -1021.475 -1999.410 28.384 -1063.642 -2061.411 30.047 -1105.808 -2123.413 31.710 -1147.975 -2185.415 33.373 -1190.142 -2247.416 35.036 -1232.308 -2309.418 36.699 -1274.475 -2371.420 38.362 -1316.642 -2433.421 41.355 -1392.542 -2545.024 0 
-75078.818 0.834 301.576 214.737 47.724 -206.297 227.460 -23.374 -226.502 240.183 -94.471 -246.707 252.906 -165.569 -266.912 265.628 -236.667 -287.117 278.351 -307.764 -307.323 291.074 -378.862 -327.528 303.797 -449.960 -347.733 316.520 -521.057 -367.938 329.243 -592.155 -388.143 341.966 -663.253 -408.349 354.689 -734.350 -428.554 367.412 -805.448 -448.759 380.135 -876.546 -468.964 392.858 -947.643 -489.169 405.580 -1018.741 -509.374 418.303 -1089.839 -529.580 431.026 -1160.936 -549.785 443.749 -1232.034 -569.990 456.472 -1303.132 -590.195 469.195 -1374.229 -610.400 481.918 -1445.327 -630.605 494.641 -1516.425 -650.811 507.364 -1587.522 -671.016 520.087 -1658.620 -691.221 532.809 -1729.718 -711.426 545.532 -1800.815 -731.631 558.255 -1871.913 -751.837 570.978 -1943.011 -772.042 583.701 -2014.108 -792.247 596.424 -2085.206 -812.452 609.147 -2156.304 -832.657 621.870 -2227.401 -852.862 634.593 -2298.499 -873.068 647.316 -2369.597 -893.273 660.038 -2440.694 -913.478 672.761 -2511.792 -933.683 685.484 -2582.890 -953.888 698.207 -2653.987 -974.093 721.108 -2781.963 -1010.463 0 
-57870.304 1.657 569.599 7.013 -10.040 2104.767 24.588 -19.418 2032.461 42.163 -28.797 1960.155 59.738 -38.175 1887.849 77.313 -47.554 1815.543 94.888 -56.932 1743.237 112.463 -66.310 1670.931 130.038 -75.689 1598.625 147.614 -85.067 1526.319 165.189 -94.446 1454.013 182.764 -103.824 1381.707 200.339 -113.203 1309.401 217.914 -122.581 1237.095 235.489 -131.960 1164.789 253.064 -141.338 1092.483 270.639 -150.717 1020.177 288.214 -160.095 947.871 305.789 -169.474 875.565 323.364 -178.852 803.259 340.939 -188.231 730.953 358.514 -197.609 658.647 376.089 -206.988 586.341 393.664 -216.366 514.035 411.239 -225.744 441.729 428.814 -235.123 369.422 446.389 -244.501 297.116 463.964 -253.880 224.810 481.539 -263.258 152.504 499.114 -272.637 80.198 516.689 -282.015 7.892 534.264 -291.394 -64.414 551.840 -300.772 -136.720 569.415 -310.151 -209.026 586.990 -319.529 -281.332 604.565 -328.908 -353.638 622.140 -338.286 -425.944 639.715 -347.665 -498.250 657.290 -357.043 -570.556 674.865 -366.422 -642.862 706.500 -383.303 -773.013 0 
-2687078.677 1.367 589.647 77.672 310.831 -495.010 142.386 344.519 -477.626 207.100 378.208 -460.241 271.813 411.896 -442.857 336.527 445.584 -425.472 401.241 479.273 -408.088 465.955 512.961 -390.703 530.668 546.650 -373.318 595.382 580.338 -355.934 660.096 614.027 -338.549 724.809 647.715 -321.165 789.523 681.404 -303.780 854.237 715.092 -286.395 918.951 748.780 -269.011 983.664 782.469 -251.626 1048.378 816.157 -234.242 1113.092 849.846 -216.857 1177.805 883.534 -199.473 1242.519 917.223 -182.088 1307.233 950.911 -164.703 1371.947 984.599 -147.319 1436.660 1018.288 -129.934 1501.374 1051.976 -112.550 1566.088 1085.665 -95.165 1630.801 1119.353 -77.780 1695.515 1153.042 -60.396 1760.229 1186.730 -43.011 1824.943 1220.419 -25.627 1889.656 1254.107 -8.242 1954.370 1287.795 9.142 2019.084 1321.484 26.527 2083.797 1355.172 43.912 2148.511 1388.861 61.296 2213.225 1422.549 78.681 2277.939 1456.238 96.065 2342.652 1489.926 113.450 2407.366 1523.614 130.835 2472.080 1557.303 148.219 2536.794 1590.991 165.604 2653.278 1651.631 196.896 1 
-1939416.664 0.690 1942.118 7.262 12.067 -1942.067 21.838 46.007 -2007.340 36.414 79.948 -2072.614 50.991 113.888 -2137.887 65.567 147.828 -2203.160 80.143 181.768 -2268.434 94.719 215.708 -2333.707 109.295 249.648 -2398.980 123.871 283.588 -2464.254 138.447 317.528 -2529.527 153.023 351.468 -2594.800 167.599 385.409 -2660.074 182.175 419.349 -2725.347 196.751 453.289 -2790.620 211.327 487.229 -2855.894 225.903 521.169 -2921.167 240.479 555.109 -2986.440 255.055 589.049 -3051.714 269.631 622.989 -3116.987 284.207 656.929 -3182.260 298.783 690.870 -3247.534 313.359 724.810 -3312.807 327.935 758.750 -3378.080 342.511 792.690 -3443.354 357.087 826.630 -3508.627 371.663 860.570 -3573.900 386.239 894.510 -3639.174 400.815 928.450 -3704.447 415.391 962.390 -3769.720 429.967 996.331 -3834.994 444.543 1030.271 -3900.267 459.119 1064.211 -3965.540 473.695 1098.151 -4030.814 488.271 1132.091 -4096.087 502.847 1166.031 -4161.360 517.423 1199.971 -4226.634 531.999 1233.911 -4291.907 546.575 1267.851 -4357.180 561.151 1301.792 -4422.454 587.388 1362.884 -4539.946 0 
-159484.384 1.135 1769.377 -1584.298 196.331 762.987 -1653.355 173.662 781.485 -1722.412 150.992 799.984 -1791.470 128.323 818.482 -1860.527 105.654 836.981 -1929.584 82.985 855.480 -1998.642 60.316 873.978 -2067.699 37.647 892.477 -2136.756 14.977 910.975 -2205.814 -7.692 929.474 -2274.871 -30.361 947.972 -2343.928 -53.030 966.471 -2412.986 -75.699 984.969 -2482.043 -98.368 1003.468 -2551.100 -121.038 1021.966 -2620.158 -143.707 1040.465 -2689.215 -166.376 1058.963 -2758.272 -189.045 1077.462 -2827.330 -211.714 1095.960 -2896.387 -234.383 1114.459 -2965.444 -257.053 1132.957 -3034.502 -279.722 1151.456 -3103.559 -302.391 1169.954 -3172.616 -325.060 1188.453 -3241.673 -347.729 1206.951 -3310.731 -370.398 1225.450 -3379.788 -393.068 1243.948 -3448.845 -415.737 1262.447 -3517.903 -438.406 1280.945 -3586.960 -461.075 1299.444 -3656.017 -483.744 1317.942 -3725.075 -506.413 1336.441 -3794.132 -529.083 1354.939 -3863.189 -551.752 1373.438 -3932.247 -574.421 1391.936 -4001.304 -597.090 1410.435 -4070.361 -619.759 1428.934 -4139.419 -642.428 1447.432 -4208.476 -665.098 1465.931 -4332.779 -705.902 1499.228 0 
-96020.989 1.319 261.957 -111.054 169.210 166.302 -98.230 121.575 222.795 -85.405 73.939 279.287 -72.580 26.304 335.780 -59.755 -21.331 392.273 -46.931 -68.966 448.765 -34.106 -116.601 505.258 -21.281 -164.236 561.751 -8.457 -211.871 618.244 4.368 -259.506 674.736 17.193 -307.141 731.229 30.018 -354.776 787.722 42.842 -402.412 844.214 55.667 -450.047 900.707 68.492 -497.682 957.200 81.317 -545.317 1013.692 94.141 -592.952 1070.185 106.966 -640.587 1126.678 119.791 -688.222 1183.170 132.616 -735.857 1239.663 145.440 -783.492 1296.156 158.265 -831.127 1352.648 171.090 -878.763 1409.141 183.915 -926.398 1465.634 196.739 -974.033 1522.126 209.564 -1021.668 1578.619 222.389 -1069.303 1635.112 235.213 -1116.938 1691.604 248.038 -1164.573 1748.097 260.863 -1212.208 1804.590 273.688 -1259.843 1861.083 286.512 -1307.478 1917.575 299.337 -1355.114 1974.068 312.162 -1402.749 2030.561 324.987 -1450.384 2087.053 337.811 -1498.019 2143.546 350.636 -1545.654 2200.039 363.461 -1593.289 2256.531 376.286 -1640.924 2313.024 399.370 -1726.667 2414.711 1 
-2110910.215 1.690 527.504 526.370 13.472 -31.832 576.317 2.307 22.992 626.264 -8.858 77.816 676.210 -20.023 132.641 726.157 -31.188 187.465 776.104 -42.353 242.289 826.050 -53.518 297.113 875.997 -64.683 351.937 925.944 -75.848 406.761 975.890 -87.013 461.585 1025.837 -98.178 516.409 1075.784 -109.343 571.233 1125.730 -120.508 626.057 1175.677 -131.673 680.881 1225.624 -142.838 735.705 1275.570 -154.003 790.529 1325.517 -165.168 845.353 1375.464 -176.333 900.177 1425.410 -187.498 955.001 1475.357 -198.663 1009.825 1525.304 -209.828 1064.649 1575.250 -220.993 1119.473 1625.197 -232.158 1174.297 1675.144 -243.323 1229.121 1725.090 -254.488 1283.945 1775.037 -265.653 1338.769 1824.984 -276.818 1393.593 1874.930 -287.983 1448.417 1924.877 -299.148 1503.241 1974.824 -310.313 1558.065 2024.770 -321.478 1612.889 2074.717 -332.643 1667.713 2124.664 -343.808 1722.537 2174.611 -354.973 1777.361 2224.557 -366.138 1832.185 2274.504 -377.303 1887.009 2324.451 -388.468 1941.833 2374.397 -399.633 1996.657 2424.344 -410.798 2051.481 2514.248 -430.895 2150.164 1 
-58634.222 0.604 138.190 -33.225 -122.428 -54.807 -4.714 -165.775 -0.648 23.797 -209.122 53.510 52.309 -252.469 107.668 80.820 -295.817 161.827 109.331 -339.164 215.985 137.843 -382.511 270.144 166.354 -425.858 324.302 194.865 -469.205 378.461 223.377 -512.552 432.619 251.888 -555.899 486.777 280.399 -599.246 540.936 308.911 -642.593 595.094 337.422 -685.940 649.253 365.933 -729.287 703.411 394.445 -772.634 757.570 422.956 -815.981 811.728 451.467 -859.328 865.887 479.979 -902.675 920.045 508.490 -946.023 974.203 537.001 -989.370 1028.362 565.513 -1032.717 1082.520 594.024 -1076.064 1136.679 622.535 -1119.411 1190.837 651.047 -1162.758 1244.996 679.558 -1206.105 1299.154 708.069 -1249.452 1353.312 736.581 -1292.799 1407.471 765.092 -1336.146 1461.629 793.603 -1379.493 1515.788 822.115 -1422.840 1569.946 850.626 -1466.187 1624.105 879.137 -1509.534 1678.263 907.649 -1552.881 1732.421 936.160 -1596.229 1786.580 964.671 -1639.576 1840.738 993.183 -1682.923 1894.897 1021.694 -1726.270 1949.055 1050.205 -1769.617 2003.214 1101.526 -1847.642 2100.699 1 
-238914.520 1.822 572.447 -582.071 82.709 -160.938 -577.422 68.568 -87.430 -572.773 54.427 -13.923 -568.124 40.286 59.585 -563.475 26.145 133.093 -558.826 12.003 206.601 -554.177 -2.138 280.109 -549.529 -16.279 353.617 -544.880 -30.420 427.125 -540.231 -44.561 500.633 -535.582 -58.703 574.141 -530.933 -72.844 647.649 -526.284 -86.985 721.157 -521.635 -101.126 794.665 -516.986 -115.268 868.172 -512.337 -129.409 941.680 -507.688 -143.550 1015.188 -503.039 -157.691 1088.696 -498.390 -171.832 1162.204 -493.742 -185.974 1235.712 -489.093 -200.115 1309.220 -484.444 -214.256 1382.728 -479.795 -228.397 1456.236 -475.146 -242.538 1529.744 -470.497 -256.680 1603.252 -465.848 -270.821 1676.760 -461.199 -284.962 1750.267 -456.550 -299.103 1823.775 -451.901 -313.244 1897.283 -447.252 -327.386 1970.791 -442.603 -341.527 2044.299 -437.955 -355.668 2117.807 -433.306 -369.809 2191.315 -428.657 -383.951 2264.823 -424.008 -398.092 2338.331 -419.359 -412.233 2411.839 -414.710 -426.374 2485.347 -410.061 -440.515 2558.855 -405.412 -454.657 2632.362 -397.044 -480.111 2764.677 0 
-28963.940 0.785 425.800 234.348 -297.232 -305.374 159.442 -299.805 -302.630 84.537 -302.379 -299.885 9.631 -304.953 -297.141 -65.274 -307.526 -294.397 -140.180 -310.100 -291.652 -215.086 -312.673 -288.908 -289.991 -315.247 -286.163 -364.897 -317.821 -283.419 -439.802 -320.394 -280.675 -514.708 -322.968 -277.930 -589.613 -325.541 -275.186 -664.519 -328.115 -272.442 -739.425 -330.689 -269.697 -814.330 -333.262 -266.953 -889.236 -335.836 -264.209 -964.141 -338.409 -261.464 -1039.047 -340.983 -258.720 -1113.952 -343.557 -255.976 -1188.858 -346.130 -253.231 -1263.764 -348.704 -250.487 -1338.669 -351.277 -247.742 -1413.575 -353.851 -244.998 -1488.480 -356.425 -242.254 -1563.386 -358.998 -239.509 -1638.291 -361.572 -236.765 -1713.197 -364.145 -234.021 -1788.103 -366.719 -231.276 -1863.008 -369.293 -228.532 -1937.914 -371.866 -225.788 -2012.819 -374.440 -223.043 -2087.725 -377.013 -220.299 -2162.630 -379.587 -217.555 -2237.536 -382.161 -214.810 -2312.442 -384.734 -212.066 -2387.347 -387.308 -209.321 -2462.253 -389.881 -206.577 -2537.158 -392.455 -203.833 -2612.064 -395.029 -201.088 -2746.894 -399.661 -196.149 0 
-9729415.825 1.380 298.429 266.744 -32.367 -979.667 267.137 -39.323 -904.992 267.529 -46.280 -830.316 267.922 -53.236 -755.640 268.314 -60.193 -680.965 268.707 -67.149 -606.289 269.100 -74.105 -531.613 269.492 -81.062 -456.938 269.885 -88.018 -382.262 270.277 -94.975 -307.586 270.670 -101.931 -232.911 271.063 -108.888 -158.235 271.455 -115.844 -83.559 271.848 -122.800 -8.884 272.240 -129.757 65.792 272.633 -136.713 140.468 273.026 -143.670 215.143 273.418 -150.626 289.819 273.811 -157.582 364.495 274.203 -164.539 439.170 274.596 -171.495 513.846 274.988 -178.452 588.522 275.381 -185.408 663.197 275.774 -192.364 737.873 276.166 -199.321 812.549 276.559 -206.277 887.224 276.951 -213.234 961.900 277.344 -220.190 1036.576 277.737 -227.146 1111.251 278.129 -234.103 1185.927 278.522 -241.059 1260.603 278.914 -248.016 1335.278 279.307 -254.972 1409.954 279.700 -261.928 1484.630 280.092 -268.885 1559.305 280.485 -275.841 1633.981 280.877 -282.798 1708.657 281.270 -289.754 1783.332 281.663 -296.711 1858.008 282.369 -309.232 1992.424 1 
-6459942.962 1.852 2073.232 2136.105 25.460 -303.069 2124.516 -13.668 -240.142 2112.927 -52.795 -177.216 2101.339 -91.923 -114.289 2089.750 -131.050 -51.363 2078.161 -170.177 11.564 2066.572 -209.305 74.490 2054.984 -248.432 137.417 2043.395 -287.560 200.343 2031.806 -326.687 263.270 2020.217 -365.814 326.196 2008.629 -404.942 389.123 1997.040 -444.069 452.049 1985.451 -483.197 514.976 1973.862 -522.324 577.903 1962.274 -561.451 640.829 1950.685 -600.579 703.756 1939.096 -639.706 766.682 1927.507 -678.834 829.609 1915.919 -717.961 892.535 1904.330 -757.088 955.462 1892.741 -796.216 1018.388 1881.152 -835.343 1081.315 1869.564 -874.471 1144.241 1857.975 -913.598 1207.168 1846.386 -952.725 1270.094 1834.797 -991.853 1333.021 1823.209 -1030.980 1395.947 1811.620 -1070.108 1458.874 1800.031 -1109.235 1521.800 1788.442 -1148.362 1584.727 1776.854 -1187.490 1647.653 1765.265 -1226.617 1710.580 1753.676 -1265.745 1773.506 1742.087 -1304.872 1836.433 1730.499 -1343.999 1899.360 1718.910 -1383.127 1962.286 1707.321 -1422.254 2025.213 1695.732 -1461.382 2088.139 1674.873 -1531.811 2201.407 0 
-84101.020 0.782 1788.897 -4.913 114.634 -2684.846 -45.617 140.982 -2627.628 -86.321 167.331 -2570.410 -127.026 193.679 -2513.192 -167.730 220.028 -2455.974 -208.435 246.377 -2398.755 -249.139 272.725 -2341.537 -289.843 299.074 -2284.319 -330.548 325.422 -2227.101 -371.252 351.771 -2169.883 -411.956 378.119 -2112.665 -452.661 404.468 -2055.447 -493.365 430.817 -1998.229 -534.069 457.165 -1941.011 -574.774 483.514 -1883.793 -615.478 509.862 -1826.575 -656.182 536.211 -1769.357 -696.887 562.559 -1712.139 -737.591 588.908 -1654.920 -778.295 615.257 -1597.702 -819.000 641.605 -1540.484 -859.704 667.954 -1483.266 -900.409 694.302 -1426.048 -941.113 720.651 -1368.830 -981.817 746.999 -1311.612 -1022.522 773.348 -1254.394 -1063.226 799.697 -1197.176 -1103.930 826.045 -1139.958 -1144.635 852.394 -1082.740 -1185.339 878.742 -1025.522 -1226.043 905.091 -968.304 -1266.748 931.439 -911.085 -1307.452 957.788 -853.867 -1348.156 984.137 -796.649 -1388.861 1010.485 -739.431 -1429.565 1036.834 -682.213 -1470.270 1063.182 -624.995 -1510.974 1089.531 -567.777 -1551.678 1115.879 -510.559 -1624.946 1163.307 -407.566 0 
-167298.391 1.006 967.501 -4.612 -333.904 908.044 -44.658 -396.874 915.531 -84.704 -459.845 923.018 -124.751 -522.815 930.505 -164.797 -585.785 937.992 -204.844 -648.755 945.478 -244.890 -711.725 952.965 -284.936 -774.695 960.452 -324.983 -837.665 967.939 -365.029 -900.635 975.426 -405.075 -963.605 982.913 -445.122 -1026.576 990.399 -485.168 -1089.546 997.886 -525.215 -1152.516 1005.373 -565.261 -1215.486 1012.860 -605.307 -1278.456 1020.347 -645.354 -1341.426 1027.834 -685.400 -1404.396 1035.320 -725.446 -1467.366 1042.807 -765.493 -1530.336 1050.294 -805.539 -1593.307 1057.781 -845.586 -1656.277 1065.268 -885.632 -1719.247 1072.755 -925.678 -1782.217 1080.242 -965.725 -1845.187 1087.728 -1005.771 -1908.157 1095.215 -1045.817 -1971.127 1102.702 -1085.864 -2034.097 1110.189 -1125.910 -2097.067 1117.676 -1165.957 -2160.038 1125.163 -1206.003 -2223.008 1132.649 -1246.049 -2285.978 1140.136 -1286.096 -2348.948 1147.623 -1326.142 -2411.918 1155.110 -1366.188 -2474.888 1162.597 -1406.235 -2537.858 1170.084 -1446.281 -2600.828 1177.570 -1486.328 -2663.799 1185.057 -1526.374 -2726.769 1192.544 -1598.457 -2840.115 1206.020 0 
-26774.768 1.583 978.157 12.749 60.694 1238.513 -29.539 16.661 1194.949 -71.826 -27.373 1151.385 -114.114 -71.406 1107.821 -156.401 -115.439 1064.256 -198.688 -159.473 1020.692 -240.976 -203.506 977.128 -283.263 -247.540 933.564 -325.551 -291.573 890.000 -367.838 -335.606 846.436 -410.125 -379.640 802.872 -452.413 -423.673 759.307 -494.700 -467.706 715.743 -536.988 -511.740 672.179 -579.275 -555.773 628.615 -621.563 -599.807 585.051 -663.850 -643.840 541.487 -706.137 -687.873 497.923 -748.425 -731.907 454.358 -790.712 -775.940 410.794 -833.000 -819.974 367.230 -875.287 -864.007 323.666 -917.574 -908.040 280.102 -959.862 -952.074 236.538 -1002.149 -996.107 192.974 -1044.437 -1040.141 149.409 -1086.724 -1084.174 105.845 -1129.012 -1128.207 62.281 -1171.299 -1172.241 18.717 -1213.586 -1216.274 -24.847 -1255.874 -1260.308 -68.411 -1298.161 -1304.341 -111.975 -1340.449 -1348.374 -155.540 -1382.736 -1392.408 -199.104 -1425.023 -1436.441 -242.668 -1467.311 -1480.475 -286.232 -1509.598 -1524.508 -329.796 -1551.886 -1568.541 -373.360 -1594.173 -1612.575 -416.924 -1670.290 -1691.835 -495.340 0 
-47575.474 1.798 207.857 -68.953 89.540 174.449 -51.613 162.242 168.221 -34.274 234.944 161.992 -16.935 307.646 155.763 0.405 380.347 149.535 17.744 453.049 143.306 35.084 525.751 137.077 52.423 598.453 130.848 69.762 671.154 124.620 87.102 743.856 118.391 104.441 816.558 112.162 121.781 889.260 105.934 139.120 961.962 99.705 156.459 1034.663 93.476 173.799 1107.365 87.248 191.138 1180.067 81.019 208.478 1252.769 74.790 225.817 1325.471 68.562 243.156 1398.172 62.333 260.496 1470.874 56.104 277.835 1543.576 49.876 295.174 1616.278 43.647 312.514 1688.979 37.418 329.853 1761.681 31.189 347.193 1834.383 24.961 364.532 1907.085 18.732 381.871 1979.787 12.503 399.211 2052.488 6.275 416.550 2125.190 0.046 433.890 2197.892 -6.183 451.229 2270.594 -12.411 468.568 2343.295 -18.640 485.908 2415.997 -24.869 503.247 2488.699 -31.097 520.587 2561.401 -37.326 537.926 2634.103 -43.555 555.265 2706.804 -49.783 572.605 2779.506 -56.012 589.944 2852.208 -62.241 621.155 2983.071 -73.452 1 
-851404.565 1.473 1454.687 655.905 1481.875 553.332 682.833 1415.705 576.166 709.761 1349.535 598.999 736.689 1283.364 621.833 763.617 1217.194 644.666 790.545 1151.023 667.500 817.473 1084.853 690.334 844.400 1018.683 713.167 871.328 952.512 736.001 898.256 886.342 758.834 925.184 820.172 781.668 952.112 754.001 804.501 979.040 687.831 827.335 1005.968 621.661 850.169 1032.896 555.490 873.002 1059.824 489.320 895.836 1086.752 423.150 918.669 1113.680 356.979 941.503 1140.608 290.809 964.337 1167.536 224.639 987.170 1194.464 158.468 1010.004 1221.392 92.298 1032.837 1248.319 26.128 1055.671 1275.247 -40.043 1078.505 1302.175 -106.213 1101.338 1329.103 -172.383 1124.172 1356.031 -238.554 1147.005 1382.959 -304.724 1169.839 1409.887 -370.894 1192.673 1436.815 -437.065 1215.506 1463.743 -503.235 1238.340 1490.671 -569.405 1261.173 1517.599 -635.576 1284.007 1544.527 -701.746 1306.841 1571.455 -767.916 1329.674 1598.383 -834.087 1352.508 1625.311 -900.257 1375.341 1652.238 -966.427 1398.175 1679.166 -1032.598 1421.008 1727.637 -1151.704 1462.109 0 
-43031.766 1.929 78.702 -78.380 -19.491 20.330 -38.906 -7.551 82.974 0.567 4.389 145.618 40.041 16.329 208.262 79.514 28.269 270.906 118.988 40.209 333.550 158.461 52.149 396.194 197.934 64.089 458.838 237.408 76.029 521.482 276.881 87.969 584.126 316.355 99.909 646.770 355.828 111.849 709.415 395.302 123.789 772.059 434.775 135.729 834.703 474.249 147.669 897.347 513.722 159.609 959.991 553.195 171.549 1022.635 592.669 183.489 1085.279 632.142 195.429 1147.923 671.616 207.369 1210.567 711.089 219.309 1273.211 750.563 231.249 1335.856 790.036 243.189 1398.500 829.510 255.129 1461.144 868.983 267.069 1523.788 908.456 279.009 1586.432 947.930 290.949 1649.076 987.403 302.889 1711.720 1026.877 314.829 1774.364 1066.350 326.769 1837.008 1105.824 338.709 1899.652 1145.297 350.649 1962.297 1184.771 362.589 2024.941 1224.244 374.529 2087.585 1263.717 386.469 2150.229 1303.191 398.409 2212.873 1342.664 410.350 2275.517 1382.138 422.290 2338.161 1421.611 434.230 2400.805 1492.663 455.722 2513.565 1 
-608518.713 1.511 124.290 3.724 -206.728 17.232 -6.505 -150.708 -31.574 -16.734 -94.688 -80.381 -26.963 -38.668 -129.188 -37.192 17.352 -177.995 -47.421 73.372 -226.802 -57.650 129.393 -275.609 -67.879 185.413 -324.416 -78.108 241.433 -373.223 -88.337 297.453 -422.030 -98.566 353.473 -470.837 -108.796 409.493 -519.643 -119.025 465.513 -568.450 -129.254 521.533 -617.257 -139.483 577.553 -666.064 -149.712 633.574 -714.871 -159.941 689.594 -763.678 -170.170 745.614 -812.485 -180.399 801.634 -861.292 -190.628 857.654 -910.099 -200.857 913.674 -958.906 -211.086 969.694 -1007.712 -221.315 1025.714 -1056.519 -231.544 1081.734 -1105.326 -241.773 1137.755 -1154.133 -252.002 1193.775 -1202.940 -262.231 1249.795 -1251.747 -272.460 1305.815 -1300.554 -282.689 1361.835 -1349.361 -292.918 1417.855 -1398.168 -303.147 1473.875 -1446.975 -313.376 1529.895 -1495.781 -323.605 1585.916 -1544.588 -333.834 1641.936 -1593.395 -344.063 1697.956 -1642.202 -354.292 1753.976 -1691.009 -364.521 1809.996 -1739.816 -374.751 1866.016 -1788.623 -384.980 1922.036 -1837.430 -403.392 2022.872 -1925.282 1 
-44285.830 0.923 2967.960 -2790.208 -849.491 -549.450 -2863.430 -834.875 -542.392 -2936.652 -820.258 -535.333 -3009.875 -805.641 -528.274 -3083.097 -791.025 -521.216 -3156.320 -776.408 -514.157 -3229.542 -761.791 -507.099 -3302.765 -747.175 -500.040 -3375.987 -732.558 -492.981 -3449.210 -717.941 -485.923 -3522.432 -703.325 -478.864 -3595.655 -688.708 -471.805 -3668.877 -674.091 -464.747 -3742.100 -659.475 -457.688 -3815.322 -644.858 -450.629 -3888.544 -630.241 -443.571 -3961.767 -615.625 -436.512 -4034.989 -601.008 -429.454 -4108.212 -586.391 -422.395 -4181.434 -571.775 -415.336 -4254.657 -557.158 -408.278 -4327.879 -542.541 -401.219 -4401.102 -527.925 -394.160 -4474.324 -513.308 -387.102 -4547.547 -498.691 -380.043 -4620.769 -484.075 -372.984 -4693.992 -469.458 -365.926 -4767.214 -454.841 -358.867 -4840.436 -440.225 -351.808 -4913.659 -425.608 -344.750 -4986.881 -410.991 -337.691 -5060.104 -396.375 -330.633 -5133.326 -381.758 -323.574 -5206.549 -367.141 -316.515 -5279.771 -352.524 -309.457 -5352.994 -337.908 -302.398 -5426.216 -323.291 -295.339 -5499.439 -308.674 -288.281 -5572.661 -294.058 -281.222 -5704.461 -267.748 -268.516 0 
-112319.135 0.938 1664.112 -1553.234 725.496 -213.697 -1504.504 782.470 -211.614 -1455.775 839.445 -209.531 -1407.046 896.419 -207.448 -1358.316 953.394 -205.365 -1309.587 1010.368 -203.281 -1260.857 1067.343 -201.198 -1212.128 1124.318 -199.115 -1163.398 1181.292 -197.032 -1114.669 1238.267 -194.949 -1065.939 1295.241 -192.865 -1017.210 1352.216 -190.782 -968.481 1409.190 -188.699 -919.751 1466.165 -186.616 -871.022 1523.140 -184.533 -822.292 1580.114 -182.449 -773.563 1637.089 -180.366 -724.833 1694.063 -178.283 -676.104 1751.038 -176.200 -627.374 1808.012 -174.117 -578.645 1864.987 -172.033 -529.916 1921.962 -169.950 -481.186 1978.936 -167.867 -432.457 2035.911 -165.784 -383.727 2092.885 -163.701 -334.998 2149.860 -161.617 -286.268 2206.834 -159.534 -237.539 2263.809 -157.451 -188.809 2320.784 -155.368 -140.080 2377.758 -153.285 -91.351 2434.733 -151.201 -42.621 2491.707 -149.118 6.108 2548.682 -147.035 54.838 2605.656 -144.952 103.567 2662.631 -142.869 152.297 2719.605 -140.785 201.026 2776.580 -138.702 249.756 2833.555 -136.619 298.485 2890.529 -134.536 386.198 2993.083 -130.786 0 
