stim_amp stim_dur min_dist x0 y0 z0 x1 y1 z1 x2 y2 z2 x3 y3 z3 x4 y4 z4 x5 y5 z5 x6 y6 z6 x7 y7 z7 x8 y8 z8 x9 y9 z9 x10 y10 z10 x11 y11 z11 x12 y12 z12 x13 y13 z13 x14 y14 z14 x15 y15 z15 x16 y16 z16 x17 y17 z17 x18 y18 z18 x19 y19 z19 spike 
-2940087.685 1.897 1141.466 3.994 -239.843 1782.526 -299.209 -292.618 1358.313 -607.964 -365.437 941.193 -927.444 -478.951 542.057 -1260.289 -737.057 260.485 -1321.885 -1117.551 573.765 -1258.053 -1387.682 1017.997 -1192.505 -1632.811 1476.560 -1153.640 -1877.889 1938.064 -1169.012 -2138.086 2392.201 -1282.491 -2426.437 2812.758 -1524.720 -2741.842 3151.079 -1859.316 -3073.166 3377.279 -2233.598 -3428.092 3438.767 -2310.180 -3712.634 3099.160 -1967.011 -3720.283 2707.703 -1559.988 -3659.325 2383.763 -1131.399 -3573.748 2094.665 -691.257 -3475.134 1827.832 163.733 -3267.371 1361.743 1 
-87404.996 1.609 1237.684 1236.737 -41.538 24.869 1685.564 -90.107 -241.342 2139.810 -155.396 -494.364 2601.942 -255.935 -719.283 3041.743 -488.837 -814.248 2985.675 -858.836 -487.642 2736.555 -1146.963 -128.045 2462.513 -1429.225 218.212 2192.008 -1732.877 548.637 1947.481 -2080.585 854.391 1767.248 -2498.662 1110.553 1698.261 -2986.312 1283.917 1751.650 -3496.869 1380.757 1963.280 -3969.193 1425.064 2407.033 -3994.284 1492.999 2660.123 -3553.250 1604.784 2807.972 -3065.261 1724.487 2909.506 -2566.512 1849.101 2983.300 -2063.787 1977.446 3074.910 -1104.808 2229.201 0 
-1790079.498 1.798 1078.977 1094.973 -14.616 28.048 991.623 -32.913 541.523 893.128 -29.814 1056.218 804.012 18.072 1570.055 754.179 238.366 2023.568 835.578 704.721 1873.230 922.188 1088.506 1527.404 992.696 1457.920 1162.402 1041.248 1839.637 806.741 1056.981 2252.649 485.257 1018.959 2714.034 243.243 914.658 3214.275 136.019 774.422 3716.316 170.436 657.716 4181.408 370.210 840.673 4291.193 765.983 1217.066 3983.518 952.331 1589.034 3624.272 1035.415 1955.638 3251.731 1072.896 2318.534 2873.768 1082.881 3001.205 2149.544 1053.325 0 
-2275803.028 1.064 30.585 -5.900 27.423 12.191 -516.444 -49.724 102.005 -1024.763 -147.274 183.967 -1525.062 -287.110 250.373 -1938.170 -580.373 255.416 -1715.163 -1000.951 113.658 -1312.225 -1309.561 -15.914 -892.744 -1603.444 -126.969 -480.678 -1913.959 -218.301 -97.604 -2265.106 -282.558 214.332 -2683.651 -302.749 398.917 -3170.734 -266.763 443.708 -3686.856 -199.617 319.534 -4189.316 -155.402 -52.564 -4332.151 -363.496 -282.888 -4006.553 -698.157 -419.476 -3615.065 -1018.160 -513.187 -3204.233 -1329.648 -580.637 -2784.340 -1635.899 -661.893 -1973.990 -2208.737 1 
-68453.244 1.726 723.525 -1292.915 4.737 -205.157 -832.853 244.663 -278.998 -383.059 503.878 -350.516 42.878 801.584 -415.409 330.364 1218.045 -439.867 -23.158 1542.807 -312.331 -498.818 1696.412 -155.674 -976.566 1825.818 16.590 -1442.613 1967.669 209.562 -1880.636 2149.571 431.434 -2252.889 2406.925 692.371 -2505.984 2759.047 983.180 -2631.869 3182.172 1262.490 -2621.034 3663.656 1457.161 -2433.356 3986.561 1206.819 -2317.818 3872.886 712.056 -2260.287 3661.176 236.461 -2230.934 3413.728 -224.512 -2219.471 3146.854 -675.397 -2230.625 2608.405 -1512.870 0 
-7568546.607 1.367 95.904 28.594 -10.645 -175.222 10.687 -261.405 284.639 14.680 -513.863 743.846 64.297 -767.107 1199.553 288.337 -989.486 1595.836 756.938 -895.277 1460.740 1138.881 -691.238 1165.992 1503.731 -464.611 865.677 1877.864 -225.649 587.323 2279.236 20.548 358.267 2723.053 263.265 227.858 3199.725 475.566 245.998 3677.163 625.226 396.168 4126.287 646.928 656.279 4272.808 270.059 852.909 4028.077 -174.528 736.674 3728.668 -556.673 540.101 3414.000 -907.423 310.868 3092.629 -1238.549 62.423 2473.589 -1832.385 -443.109 1 
-81400.666 1.637 1087.324 -413.884 -76.009 -1002.595 -316.019 -583.358 -1090.304 -223.033 -1087.460 -1199.192 -139.441 -1581.437 -1351.711 -94.580 -1980.598 -1660.490 -174.623 -1736.947 -2085.861 -257.742 -1318.863 -2390.303 -324.547 -885.127 -2676.790 -369.504 -458.236 -2977.294 -382.026 -58.711 -3315.528 -341.673 272.405 -3717.555 -236.506 478.891 -4185.444 -96.922 546.755 -4684.250 17.387 445.451 -5180.749 -169.851 82.536 -5368.888 -548.045 -159.065 -5104.958 -920.683 -310.230 -4769.381 -1287.461 -419.547 -4411.454 -1650.236 -503.106 -4042.587 -2332.155 -615.696 -3325.842 0 
-249228.770 1.754 600.226 657.022 1402.276 58.823 449.937 1412.598 -422.512 235.978 1402.276 -900.776 7.843 1349.561 -1369.219 -257.756 1138.647 -1745.594 -383.003 722.515 -1505.051 -413.416 395.631 -1096.872 -445.223 91.635 -671.150 -503.734 -212.011 -248.143 -613.686 -528.304 154.409 -812.424 -865.654 500.227 -1119.676 -1215.892 735.910 -1493.613 -1565.042 841.560 -1871.654 -1915.261 776.201 -1874.457 -2151.418 393.600 -1456.620 -2117.116 84.899 -990.709 -2025.174 -135.998 -511.100 -1913.887 -315.384 -24.908 -1792.852 -469.063 908.514 -1548.439 -714.827 0 
-852654.179 1.554 223.036 4.445 -230.653 4.880 128.666 -76.694 490.203 259.588 96.455 967.174 402.375 308.963 1424.028 569.396 655.849 1753.360 618.030 1028.594 1428.691 581.061 1266.986 963.728 520.204 1490.075 493.418 444.591 1732.220 34.933 356.631 2020.688 -393.119 258.212 2389.106 -750.153 160.830 2847.350 -980.688 91.604 3356.099 -1077.012 110.928 3872.805 -1027.193 453.671 4048.102 -794.900 846.109 3731.108 -666.182 1186.192 3337.342 -606.077 1500.883 2919.263 -578.364 1800.059 2489.043 -570.926 2341.141 1653.505 -593.702 1 
-15993.303 1.193 790.403 -1064.083 -70.290 -739.375 -752.989 -364.773 -437.426 -442.843 -643.585 -120.101 -137.669 -888.717 227.810 108.933 -978.389 661.207 -56.211 -580.184 907.934 -341.035 -147.000 982.867 -646.866 274.494 1041.814 -962.933 684.504 1122.763 -1282.591 1076.727 1257.518 -1590.372 1428.338 1491.039 -1851.903 1702.130 1850.561 -2034.004 1893.730 2301.144 -2072.032 2010.657 2805.844 -1691.487 2037.596 3043.796 -1241.462 2032.668 2782.043 -857.443 2036.532 2425.903 -506.977 2047.646 2036.495 -177.648 2064.366 1629.171 409.777 2107.921 826.395 0 
-2437652.942 1.143 49.375 -29.402 3.795 39.484 380.437 -85.688 353.646 800.244 -185.326 651.061 1238.776 -304.277 911.452 1706.481 -479.678 996.146 1805.708 -614.743 528.572 1717.011 -662.702 14.548 1613.925 -685.641 -498.786 1533.785 -695.358 -1016.514 1509.429 -695.895 -1539.568 1592.031 -689.217 -2055.344 1822.402 -681.830 -2523.842 2172.696 -694.178 -2911.190 2613.601 -778.544 -3172.581 2878.535 -1114.149 -3033.511 2686.649 -1442.645 -2678.080 2394.489 -1716.698 -2340.651 2064.526 -1966.020 -2018.856 1713.337 -2200.657 -1708.595 1010.572 -2621.160 -1142.281 1 
-67502.108 0.823 926.496 -143.720 -61.901 -918.654 378.245 -26.829 -950.211 899.757 -6.928 -997.659 1417.020 -17.697 -1078.809 1860.987 -142.324 -1288.687 1678.192 -430.670 -1649.458 1305.156 -657.728 -1938.727 915.615 -861.425 -2224.087 537.106 -1053.799 -2531.142 194.470 -1238.266 -2881.501 -65.941 -1411.165 -3300.051 -187.339 -1563.695 -3784.420 -164.302 -1703.704 -4287.176 22.228 -1865.047 -4744.358 389.158 -2124.878 -4740.875 549.037 -2311.825 -4282.017 609.632 -2456.234 -3782.221 626.256 -2583.772 -3274.238 616.282 -2702.055 -2763.788 550.237 -2911.979 -1792.715 0 
-40943.441 1.192 1137.686 1028.794 -203.382 533.125 674.969 -217.116 919.509 327.501 -251.420 1310.292 -3.684 -327.807 1708.719 -229.963 -558.574 2098.887 55.467 -965.062 2102.171 451.486 -1273.743 1952.929 863.242 -1558.796 1798.443 1283.483 -1843.948 1669.426 1706.668 -2143.282 1595.315 2115.387 -2467.277 1624.778 2468.799 -2810.402 1797.931 2731.098 -3159.068 2085.207 2839.324 -3516.489 2446.285 2500.329 -3769.511 2598.677 2046.234 -3743.881 2345.294 1650.332 -3656.159 2013.802 1285.932 -3547.090 1653.377 941.900 -3427.056 1276.703 325.872 -3182.375 533.699 0 
-28732.794 1.331 477.948 -477.815 3.490 10.706 -643.250 384.450 -308.941 -827.180 766.584 -616.780 -1047.863 1149.772 -897.368 -1385.828 1500.789 -1036.121 -1695.811 1440.789 -652.684 -1860.458 1244.652 -195.727 -1997.597 1046.897 269.838 -2136.264 874.265 744.737 -2295.671 753.710 1228.715 -2497.628 731.780 1709.988 -2753.805 849.109 2149.561 -3056.632 1078.685 2508.012 -3420.303 1380.390 2723.784 -3775.122 1493.425 2471.816 -3836.529 1248.547 2016.486 -3811.666 935.785 1597.102 -3753.727 597.591 1201.050 -3677.462 244.947 820.950 -3502.561 -449.664 129.330 0 
-37038.573 1.361 148.081 -4.784 -97.494 -381.169 -131.268 -121.267 126.876 -261.317 -166.588 632.500 -396.667 -256.692 1130.320 -531.015 -514.298 1545.382 -511.330 -967.812 1343.762 -418.274 -1322.171 969.384 -303.416 -1660.097 585.616 -171.948 -2010.481 218.864 -23.452 -2394.104 -105.113 142.753 -2831.347 -337.678 313.823 -3317.221 -422.991 457.133 -3816.266 -365.433 506.488 -4293.616 -166.582 179.687 -4442.590 103.916 -258.644 -4162.933 130.727 -652.236 -3822.776 69.896 -1022.398 -3465.249 -28.809 -1377.847 -3099.816 -150.321 -2026.750 -2394.998 -421.556 1 
-277531.112 0.622 262.211 185.763 -496.344 -6.893 -217.039 -161.197 3.154 -633.176 156.998 17.406 -1074.317 438.191 41.669 -1564.906 544.683 109.992 -1706.424 89.516 249.670 -1641.417 -413.749 379.618 -1550.795 -910.198 521.004 -1472.143 -1401.328 685.823 -1435.206 -1882.939 887.974 -1484.438 -2334.116 1146.639 -1658.926 -2712.676 1461.063 -1947.440 -3000.658 1787.748 -2355.112 -3181.933 2053.799 -2763.895 -3123.951 1875.764 -2792.039 -2956.788 1383.498 -2705.888 -2806.231 889.300 -2574.086 -2668.477 401.201 -2416.132 -2540.134 -81.736 -2071.740 -2315.298 -988.520 1 
-58010.424 0.792 2960.853 2210.867 1896.271 531.860 2416.252 2254.566 854.530 2619.474 2627.765 1161.197 2815.698 3029.990 1433.179 2956.337 3504.390 1542.042 2793.628 3713.344 1121.831 2553.794 3729.761 656.429 2295.393 3726.198 200.490 2021.188 3742.041 -245.739 1730.404 3809.762 -675.898 1426.177 3976.465 -1066.472 1131.883 4275.725 -1377.038 886.345 4680.115 -1598.570 760.794 5166.721 -1730.070 1085.385 5477.571 -1716.868 1575.312 5313.402 -1652.988 2021.367 5043.368 -1603.615 2442.462 4733.927 -1564.695 2847.338 4402.643 -1533.458 3586.679 3737.155 -1489.721 0 
-12705.405 0.794 378.850 164.535 -532.125 -231.544 -9.834 -60.089 -378.005 -163.441 417.714 -528.775 -273.081 904.138 -688.878 -198.982 1369.343 -875.374 285.893 1319.397 -970.848 744.007 1067.789 -1005.683 1187.748 792.037 -1047.151 1632.319 523.025 -1114.591 2085.031 285.786 -1228.386 2542.987 122.778 -1419.687 2980.099 83.301 -1702.513 3372.552 173.719 -2035.233 3701.754 422.174 -2351.044 3775.341 859.163 -2274.972 3593.043 1061.696 -1831.341 3386.810 1154.928 -1359.009 3177.291 1200.823 -880.904 2967.950 1218.520 -400.787 2573.543 1202.909 513.332 0 
-5642839.422 0.647 1118.707 14.786 -372.730 -1060.106 -253.474 -782.218 -872.944 -529.106 -1195.523 -706.127 -817.305 -1615.062 -582.874 -1117.780 -2018.176 -645.325 -1141.599 -1999.274 -1141.096 -1025.846 -1821.327 -1619.975 -883.462 -1637.237 -2089.551 -733.182 -1477.977 -2565.589 -586.540 -1373.198 -3057.215 -461.271 -1372.570 -3564.363 -384.198 -1518.934 -4059.595 -376.707 -1785.322 -4508.903 -492.425 -2135.776 -4874.459 -907.257 -2309.200 -4874.437 -1262.282 -2087.518 -4564.800 -1537.247 -1784.361 -4237.979 -1775.724 -1450.339 -3912.177 -1992.225 -1098.792 -3589.390 -2365.074 -401.141 -2984.675 1 
-4117254.013 0.726 1621.725 6.531 -48.902 1762.538 -448.045 121.030 1564.657 -904.429 271.932 1355.935 -1362.457 381.798 1127.020 -1781.075 315.646 849.406 -1699.606 -159.540 729.928 -1449.922 -619.933 739.078 -1192.817 -1075.152 775.644 -958.596 -1541.726 820.460 -776.430 -2030.828 862.583 -697.049 -2546.517 888.177 -768.924 -3063.597 879.254 -971.989 -3541.182 819.480 -1280.932 -3927.567 661.046 -1492.229 -3878.636 267.192 -1348.597 -3481.134 -36.821 -1119.084 -3069.294 -264.926 -855.450 -2660.449 -459.688 -571.999 -2255.901 -634.750 0.726 -1498.143 -933.416 1 
-12633.156 1.545 845.532 15.642 7.864 -945.912 -454.538 -44.046 -720.282 -931.186 -107.750 -512.027 -1417.950 -196.742 -340.552 -1889.472 -381.706 -328.650 -1855.921 -658.575 -739.663 -1618.611 -875.960 -1152.962 -1356.920 -1094.719 -1550.865 -1102.613 -1337.517 -1939.371 -881.412 -1625.125 -2316.903 -736.410 -1983.727 -2668.003 -716.458 -2414.523 -2962.339 -826.217 -2869.726 -3193.940 -1091.658 -3279.637 -3371.012 -1528.634 -3223.294 -3460.675 -1715.032 -2737.170 -3460.636 -1790.822 -2219.006 -3451.531 -1819.072 -1695.834 -3442.452 -1819.102 -1171.819 -3434.807 -1770.010 -177.382 -3424.951 0 
-5878177.138 0.731 135.234 45.621 -127.266 3.219 -166.309 -270.715 460.583 -372.639 -394.545 926.110 -567.279 -476.312 1405.372 -701.588 -381.256 1884.551 -565.389 96.357 1891.628 -386.513 546.652 1692.567 -219.983 990.101 1468.323 -76.223 1445.254 1252.154 29.845 1924.847 1070.719 68.981 2435.425 967.420 16.600 2954.464 989.119 -101.122 3441.310 1137.508 -233.319 3845.953 1435.213 -134.018 3824.947 1873.231 176.892 3438.992 2032.714 502.928 3031.786 2079.669 832.817 2624.647 2078.977 1164.704 2220.082 2050.203 1798.717 1459.312 1946.908 1 
-67609.790 1.500 1976.466 -37.194 1974.967 -67.388 -477.627 2170.336 138.825 -923.451 2373.221 325.104 -1378.420 2589.312 468.529 -1823.651 2827.439 426.681 -1820.959 2873.639 -67.862 -1639.631 2805.436 -554.541 -1447.985 2711.492 -1033.196 -1279.849 2606.242 -1518.183 -1166.493 2496.947 -2017.566 -1159.674 2393.587 -2529.584 -1305.088 2315.063 -3024.867 -1578.456 2285.223 -3469.025 -1951.378 2360.975 -3822.622 -2185.290 2744.377 -3801.407 -2011.976 3116.252 -3480.888 -1745.649 3420.725 -3148.192 -1443.344 3693.883 -2818.668 -1120.483 3948.115 -2493.435 -472.096 4397.977 -1886.285 0 
-286973.938 1.835 227.246 234.431 93.937 -297.671 -245.309 -71.672 -166.917 -724.718 -223.266 -19.242 -1201.070 -343.815 161.920 -1616.928 -324.083 450.640 -1477.883 62.254 730.146 -1169.571 457.617 881.871 -853.615 856.892 1006.032 -558.540 1272.701 1126.836 -312.163 1715.466 1258.882 -164.696 2190.931 1417.243 -168.114 2675.989 1610.435 -308.504 3124.304 1838.910 -569.302 3467.666 2128.614 -799.065 3311.614 2482.193 -719.932 2816.663 2622.986 -554.913 2323.664 2686.561 -354.512 1840.613 2719.571 -133.214 1365.823 2735.427 323.742 481.175 2737.222 1 
-2000350.640 1.396 495.274 -524.851 -227.725 -58.844 -107.083 -538.503 0.822 297.191 -866.623 60.168 671.077 -1228.878 117.119 885.932 -1686.452 151.034 474.410 -1952.379 69.507 -30.787 -2030.640 -44.681 -535.185 -2085.619 -175.922 -1031.743 -2156.010 -327.697 -1509.654 -2272.226 -507.345 -1938.510 -2476.136 -725.050 -2268.358 -2795.381 -973.845 -2484.150 -3205.646 -1214.704 -2568.838 -3692.015 -1376.302 -2419.204 -4027.749 -1117.355 -2248.845 -3907.965 -640.186 -2120.586 -3682.881 -184.985 -2015.168 -3418.632 255.070 -1924.860 -3132.773 684.930 -1781.867 -2554.198 1482.562 1 
-40180.520 0.831 2792.064 170.273 2841.083 -1050.569 -1.391 2491.836 -1401.612 -185.589 2158.352 -1761.447 -393.698 1860.025 -2138.216 -667.582 1733.913 -2545.365 -832.700 2190.396 -2650.594 -871.872 2709.996 -2597.033 -883.422 3230.280 -2535.101 -887.352 3752.991 -2498.795 -894.997 4276.160 -2519.149 -919.463 4782.742 -2644.322 -975.292 5229.288 -2909.079 -1075.329 5584.404 -3278.919 -1262.843 5805.793 -3709.809 -1645.934 5642.568 -3879.399 -1914.279 5303.863 -3589.001 -2107.499 4992.114 -3215.103 -2268.513 4699.361 -2811.421 -2410.731 4420.020 -2391.430 -2648.875 3915.589 -1566.657 0 
-3000820.483 1.511 187.022 -24.160 180.389 43.051 -138.088 52.283 538.311 -250.872 -54.511 1038.807 -361.932 -116.202 1546.865 -461.543 6.663 2028.185 -455.441 499.545 1966.996 -424.519 948.875 1699.536 -406.475 1385.185 1409.757 -412.411 1828.203 1130.008 -456.964 2290.074 887.377 -564.976 2775.732 728.126 -748.822 3263.836 704.206 -972.564 3722.054 817.661 -1171.788 4118.001 1088.541 -1021.717 4181.539 1507.592 -604.559 3909.401 1659.185 -180.022 3605.388 1699.998 242.817 3295.950 1693.347 663.730 2985.679 1658.504 1459.195 2398.022 1543.139 1 
-14019.965 1.036 1320.090 5.053 136.800 1312.973 352.580 514.185 1420.110 683.544 904.057 1534.502 978.214 1316.998 1664.547 1099.405 1773.075 1848.919 647.579 1891.795 2017.659 141.285 1814.057 2127.252 -359.114 1708.497 2241.808 -854.046 1608.752 2381.995 -1338.516 1540.205 2568.461 -1790.407 1540.696 2830.541 -2166.324 1646.942 3176.972 -2448.248 1857.900 3562.864 -2619.189 2195.517 3918.721 -2546.667 2632.953 3844.207 -2373.941 2772.931 3373.428 -2221.386 2803.029 2873.286 -2083.122 2787.793 2368.073 -1955.134 2746.252 1861.572 -1732.460 2622.399 899.029 0 
-4004418.205 0.740 131.886 -17.682 52.800 119.555 -363.905 -282.489 325.429 -713.819 -625.579 511.094 -1068.274 -983.721 653.779 -1396.754 -1367.310 613.202 -1321.658 -1460.125 131.062 -1094.992 -1404.905 -337.938 -843.462 -1343.555 -793.607 -585.947 -1308.364 -1248.587 -335.438 -1329.356 -1707.916 -115.128 -1453.440 -2165.036 38.444 -1713.997 -2590.644 101.079 -2075.530 -2962.488 17.502 -2490.574 -3263.476 -407.109 -2628.530 -3316.725 -786.439 -2316.725 -3143.671 -1081.438 -1927.772 -2953.903 -1337.035 -1511.757 -2763.663 -1568.562 -1081.025 -2575.208 -1965.770 -238.565 -2223.214 1 
-858220.476 1.635 2149.619 993.010 -1430.765 -1260.041 975.560 -1767.427 -1661.324 950.141 -2119.268 -2048.859 907.024 -2500.113 -2405.735 792.072 -2951.432 -2605.194 578.845 -3143.805 -2199.929 394.865 -3143.958 -1709.480 203.703 -3116.337 -1222.285 -11.330 -3096.124 -744.885 -267.096 -3109.631 -288.179 -585.351 -3194.024 117.387 -964.855 -3380.641 423.602 -1359.111 -3661.895 619.444 -1694.982 -4050.741 695.799 -1563.508 -4465.962 584.139 -1061.341 -4537.523 466.800 -545.106 -4500.562 386.450 -30.799 -4420.271 326.195 480.496 -4315.253 279.308 1444.441 -4074.063 215.659 0 
-6471987.746 1.947 182.430 179.607 28.713 -14.063 143.468 448.755 297.276 106.309 881.397 590.640 65.881 1337.482 844.834 9.499 1835.676 917.703 -55.976 1959.198 441.080 -116.061 1873.706 -72.212 -189.798 1763.556 -579.257 -286.809 1666.719 -1084.995 -419.836 1613.735 -1588.657 -608.432 1650.950 -2074.392 -855.774 1819.555 -2502.189 -1122.040 2107.276 -2847.466 -1337.214 2516.698 -3083.928 -1147.588 2919.252 -3019.481 -683.430 2933.285 -2784.064 -221.128 2832.337 -2559.546 234.523 2685.457 -2346.479 685.010 2512.231 -2142.264 1530.602 2138.426 -1772.593 1 
-831429.040 0.564 1712.937 442.583 5.763 -1681.021 245.587 489.503 -1637.867 28.491 964.416 -1593.732 -228.976 1418.001 -1546.458 -616.574 1738.333 -1484.480 -969.513 1394.435 -1422.170 -1162.938 910.697 -1367.656 -1331.999 419.309 -1299.677 -1511.670 -64.349 -1208.282 -1727.599 -523.919 -1080.422 -2011.076 -922.039 -895.940 -2376.497 -1203.165 -650.884 -2800.748 -1352.153 -384.970 -3272.633 -1344.287 -167.937 -3583.796 -1077.636 -352.969 -3475.178 -863.179 -814.782 -3273.974 -717.790 -1275.976 -3039.450 -606.131 -1731.081 -2786.995 -515.789 -2181.364 -2278.650 -383.149 -3027.180 0 
-2782052.877 0.874 1032.869 -1032.716 -17.400 3.843 -1480.119 -283.119 -58.582 -1938.527 -530.395 -116.360 -2417.033 -737.480 -165.458 -2922.770 -762.534 -182.463 -3009.224 -277.493 -119.419 -2884.627 228.421 -65.430 -2737.365 730.055 -28.805 -2605.546 1236.957 -13.498 -2520.690 1753.434 -28.641 -2531.949 2271.873 -91.775 -2684.001 2756.955 -210.909 -2963.210 3174.384 -354.757 -3368.078 3481.783 -461.657 -3755.787 3398.712 -249.661 -3748.174 3058.447 144.322 -3625.717 2721.868 526.474 -3457.294 2395.073 899.874 -3262.427 2076.428 1267.491 -2847.190 1488.429 1955.422 1 
-605652.053 1.086 880.420 17.640 -28.611 -879.778 -463.632 -141.637 -1053.778 -936.150 -270.621 -1240.090 -1387.747 -432.891 -1449.830 -1709.257 -713.191 -1723.233 -1377.654 -1046.872 -1882.639 -909.002 -1278.458 -1916.127 -435.513 -1503.043 -1922.028 26.334 -1750.537 -1920.161 458.437 -2046.280 -1921.740 820.825 -2422.097 -1939.839 1058.319 -2884.443 -1989.333 1162.797 -3387.531 -2083.585 1122.203 -3872.007 -2266.548 896.508 -3932.544 -2650.681 766.281 -3509.135 -2924.226 702.780 -3028.631 -3122.733 670.982 -2532.701 -3288.959 659.084 -2029.914 -3436.313 672.785 -1065.623 -3684.042 0 
-82904.014 1.150 578.923 -3.214 72.146 574.401 482.216 -114.457 639.290 971.775 -296.199 683.150 1467.364 -465.473 683.390 1935.399 -560.637 514.352 1882.843 -347.857 68.621 1638.658 -76.507 -307.053 1381.413 210.433 -662.236 1144.839 514.501 -1017.391 959.804 839.571 -1383.820 878.832 1186.067 -1766.281 952.997 1531.713 -2150.527 1165.973 1834.404 -2519.194 1502.907 2020.932 -2867.796 1792.373 1732.030 -3054.629 1714.580 1223.916 -2971.991 1536.765 748.755 -2841.891 1318.573 294.764 -2697.417 1076.870 -145.003 -2546.304 577.113 -953.750 -2250.358 0 
-159342.578 0.860 1271.932 1389.570 -5.940 -4.591 1180.779 474.518 -20.061 963.218 949.981 -55.051 727.616 1411.684 -129.786 440.471 1766.847 -349.088 278.299 1488.266 -726.985 220.218 1051.087 -1009.633 163.044 598.608 -1267.816 79.297 148.904 -1523.378 -57.006 -281.557 -1788.527 -284.110 -657.397 -2071.476 -621.284 -924.652 -2367.288 -1025.716 -1062.257 -2667.948 -1435.617 -1029.712 -2985.378 -1463.579 -671.117 -3255.173 -1046.697 -361.164 -3289.815 -575.858 -133.249 -3263.620 -89.243 55.147 -3215.643 405.039 218.862 -3156.209 1355.498 485.252 -3025.530 0 
-196816.600 0.764 227.732 227.113 3.019 -125.275 -193.050 -210.904 -354.128 -624.029 -422.663 -563.976 -1075.300 -627.380 -733.411 -1559.784 -775.475 -727.924 -1668.035 -610.392 -272.136 -1579.733 -365.150 182.229 -1474.481 -101.200 622.588 -1390.600 178.183 1057.869 -1361.159 473.273 1489.417 -1437.378 780.039 1905.322 -1660.930 1074.181 2274.269 -2006.634 1317.129 2581.453 -2451.334 1437.948 2821.213 -2751.717 1109.216 2883.397 -2599.303 620.718 2787.473 -2341.237 177.636 2680.696 -2042.805 -239.852 2574.718 -1721.596 -640.747 2470.998 -1073.078 -1371.871 2280.485 1 
-62013.019 1.237 2166.207 2166.168 10.708 -7.371 2450.259 450.821 8.948 2720.546 898.672 40.514 2961.272 1359.333 104.585 3064.176 1817.510 294.773 2715.781 1815.369 648.794 2329.789 1613.960 940.054 1956.243 1386.612 1228.915 1597.498 1164.445 1539.565 1262.210 971.841 1892.644 975.620 848.688 2311.680 773.109 840.166 2792.859 651.465 952.529 3288.312 591.753 1215.760 3732.141 543.585 1662.035 3706.057 467.856 1870.203 3234.896 381.796 1969.075 2727.807 289.233 2020.980 2214.654 191.853 2045.055 1700.273 -3.135 2042.439 723.858 0 
-664219.816 1.526 1931.615 3.668 -9.780 -1931.586 498.515 -120.224 -2064.257 985.676 -242.212 -2213.973 1453.924 -386.330 -2399.004 1797.494 -595.593 -2706.991 1478.834 -755.594 -3052.779 1012.460 -815.414 -3283.656 538.517 -849.128 -3504.804 74.963 -871.687 -3748.049 -359.451 -889.799 -4039.829 -724.142 -909.079 -4413.353 -962.794 -937.803 -4876.859 -1065.182 -992.825 -5386.158 -1013.758 -1122.180 -5886.621 -750.301 -1472.628 -5986.313 -585.305 -1771.069 -5592.905 -493.538 -2007.868 -5134.837 -436.404 -2217.571 -4658.025 -400.913 -2411.365 -4172.397 -372.794 -2752.369 -3237.336 0 
-25181.036 1.748 254.025 -16.240 330.914 16.286 89.712 -23.178 387.859 182.370 -391.369 749.068 247.887 -787.088 1085.782 205.551 -1250.630 1285.841 -63.468 -1450.155 919.054 -304.584 -1463.487 454.217 -525.246 -1459.364 -21.131 -730.968 -1476.650 -502.732 -919.547 -1548.047 -985.970 -1078.649 -1721.387 -1452.373 -1192.461 -2030.031 -1857.838 -1273.138 -2443.391 -2166.904 -1358.471 -2931.677 -2322.260 -1567.145 -3208.939 -2036.354 -1780.147 -3000.808 -1609.303 -1968.576 -2691.040 -1231.335 -2146.990 -2344.008 -881.583 -2320.011 -1976.448 -550.505 -2640.418 -1244.350 43.453 0 
-4109371.608 1.534 3258.602 -3.878 -2314.384 2293.927 314.817 -2574.019 2619.038 620.772 -2827.299 2960.888 897.605 -3066.956 3335.309 1025.949 -3233.384 3796.304 625.478 -3062.791 4035.543 156.311 -2834.588 4082.370 -320.035 -2617.059 4103.351 -805.234 -2421.953 4136.144 -1299.457 -2265.373 4209.664 -1791.077 -2179.514 4364.034 -2240.892 -2194.418 4628.725 -2609.733 -2287.270 4986.819 -2837.768 -2413.174 5436.251 -2602.465 -2352.741 5814.592 -2156.448 -2086.120 5782.282 -1743.246 -1796.647 5641.603 -1352.147 -1499.353 5459.266 -976.323 -1197.529 5253.576 -291.728 -615.994 4823.970 1 
-31880.541 1.721 828.554 3.642 1492.995 78.884 233.410 1045.634 226.356 453.247 600.199 393.334 650.015 160.778 599.379 729.026 -211.391 933.944 403.347 -55.748 1275.153 26.675 249.038 1474.177 -360.497 557.345 1646.540 -762.734 843.652 1822.021 -1184.634 1081.923 2020.531 -1624.273 1224.291 2264.131 -2052.981 1221.781 2562.158 -2426.782 1090.694 2902.725 -2675.059 854.668 3293.225 -2426.476 684.941 3627.232 -1921.063 809.250 3640.104 -1441.692 1007.656 3568.274 -981.663 1236.272 3464.847 -535.179 1482.726 3344.172 286.901 1982.201 3087.031 0 
