stim_amp stim_dur min_dist x0 y0 z0 x1 y1 z1 x2 y2 z2 x3 y3 z3 x4 y4 z4 x5 y5 z5 x6 y6 z6 x7 y7 z7 x8 y8 z8 x9 y9 z9 spike 
-203488.509 1.924 381.573 -921.569 -1993.625 13.903 -943.100 -1495.364 -1025.155 -862.276 -697.365 -1606.782 -587.305 -276.449 -577.413 -220.476 90.850 449.988 358.074 741.761 1175.833 905.303 1714.105 1253.928 -1.507 1791.379 855.932 -1045.142 1323.231 719.864 -2105.375 752.658 665.853 1 
-26763.011 1.736 15.448 -9.400 -4.781 -11.287 -581.274 -137.175 -1003.155 -688.589 35.805 -1972.787 314.030 541.232 -1745.457 1362.283 951.484 -1504.867 2432.774 1258.507 -1717.098 3137.714 1501.599 -2550.751 2275.289 1992.505 -2594.468 1339.295 2362.486 -2034.219 417.840 2717.655 -1343.319 1 
-74825.645 0.914 569.192 -594.475 39.833 -384.741 -223.362 -902.972 164.589 -173.480 -1887.721 261.577 -756.657 -1769.354 -717.338 -1251.856 -1616.603 -1745.185 -1547.366 -1882.388 -2806.923 -1628.603 -2743.128 -3516.529 -2062.534 -2901.766 -2637.202 -2509.028 -2445.301 -1678.488 -2970.525 -1858.029 -732.603 0 
-15857.411 1.192 2147.002 793.862 2654.339 -3.561 90.481 3473.649 -406.495 -807.477 3884.885 -485.118 -995.859 3029.704 253.503 -1129.019 2226.199 1066.935 -1594.591 1733.532 1975.658 -2509.853 1741.828 2618.495 -2699.651 1676.035 1645.702 -2306.686 1412.219 595.546 -1797.146 1086.344 -446.923 0 
-2396171.924 1.951 41.162 -58.141 -25.348 110.194 119.845 105.627 -1020.972 -215.404 266.242 -1939.360 -1166.274 379.275 -1310.511 -2080.558 583.877 -641.745 -3077.613 1040.755 -354.690 -3970.928 1561.494 -781.106 -3725.868 724.381 -1256.359 -3167.713 -282.720 -1223.786 -2570.119 -1317.706 -1068.059 1 
-10905.430 1.943 2122.703 -156.961 -2053.229 515.249 -329.844 -2425.223 -561.832 4.565 -2645.438 -1468.088 969.486 -2377.872 -911.567 1927.154 -2199.923 -298.190 3023.041 -2304.423 -27.327 4012.648 -2623.480 -439.509 3520.395 -1984.347 -1019.055 2697.644 -1182.198 -1099.595 1833.502 -342.994 -1060.078 0 
-359295.151 0.881 684.563 1335.926 -343.321 22.813 248.258 -575.512 -279.568 -656.849 -918.636 -68.210 -127.440 -989.688 945.229 401.514 -954.688 1966.995 479.368 -884.434 3095.826 -121.243 -979.776 4034.542 -217.884 -1748.503 3412.934 218.772 -2341.842 2527.422 779.362 -2896.744 1616.166 0 
-19219.391 1.035 751.284 767.187 -15.716 -6.431 514.833 -207.299 -1114.575 323.612 119.516 -2030.136 571.895 1089.256 -1473.053 922.425 2030.204 -910.230 1371.486 3064.445 -792.138 1643.170 3984.944 -1366.492 715.365 3668.048 -1525.966 -172.791 3037.043 -1151.984 -1041.671 2367.239 -653.010 0 
-31023.931 1.901 856.574 4.635 1178.072 3.380 -370.066 376.423 741.844 -240.228 -464.670 1249.121 779.849 -323.924 747.111 1820.669 -100.729 309.044 2952.223 -134.101 247.989 3846.115 -683.735 635.122 3134.616 -1274.056 271.851 2205.193 -1373.189 -401.347 1260.154 -1364.284 -1149.271 0 
-547769.360 0.612 886.469 -2203.023 -31.890 -18.477 -1255.309 -576.301 -384.298 -338.193 -919.042 -232.474 -622.802 -519.972 802.959 -976.610 -200.742 1850.784 -1009.501 -206.968 2983.981 -437.606 -537.217 3886.690 103.060 -22.096 3231.702 112.189 715.676 2347.136 1.589 1506.772 1444.639 0 
-518154.788 1.679 1107.822 244.842 440.458 -2088.880 445.057 657.608 -974.820 807.172 1233.214 -254.282 979.591 1874.927 -1187.479 1047.324 2533.577 -2129.083 1090.477 3498.877 -2722.033 1279.027 4596.474 -2618.394 1981.610 4025.252 -2210.031 2483.527 2989.639 -2160.676 2944.684 1877.271 -2211.057 0 
-660378.694 1.388 108.300 3.265 45.175 98.374 -229.612 -251.353 1187.506 -319.172 -25.864 2148.109 -97.813 995.366 1678.565 27.080 2017.539 1164.184 -78.934 3139.505 1040.854 -311.375 4076.451 1605.757 382.994 3508.732 2032.634 1163.654 2670.984 1907.742 1964.076 1806.141 1654.883 1 
-1009168.617 1.801 387.032 -418.749 -35.801 45.285 219.390 -527.879 869.304 1092.632 -831.330 1225.660 1395.622 -311.173 250.973 1674.979 303.611 -681.242 2333.563 944.003 -1345.638 3394.982 1258.979 -1504.355 3272.537 276.523 -1423.946 2552.467 -620.404 -1486.153 1717.267 -1481.457 -1602.750 1 
-24865.354 1.537 252.470 202.809 -432.413 -413.592 262.975 484.768 281.771 164.638 905.948 1173.153 -49.208 -196.313 1400.471 -160.579 -1322.326 1611.930 -121.772 -2273.682 2227.294 -65.472 -2648.324 3279.665 -777.946 -1972.879 3128.563 -1457.252 -1430.815 2372.548 -2131.372 -947.549 1498.144 0 
-47996.135 1.818 109.609 -23.177 53.784 -92.651 478.788 1090.990 -117.238 1245.587 1688.746 73.369 1652.319 664.617 386.595 2063.266 -389.660 597.891 2853.185 -1195.894 704.057 3955.554 -1349.261 814.842 3572.181 -693.890 1455.304 2633.482 -293.846 1989.775 1592.360 24.293 2506.901 1 
-126133.329 0.750 60.780 -5.607 -60.318 -4.951 -959.152 222.780 577.267 -1441.075 383.146 1427.947 -371.095 188.468 1787.981 730.030 87.229 2107.821 1641.239 245.504 2763.492 1951.595 562.137 3790.349 1243.271 -134.153 3778.782 708.033 -964.827 3186.877 239.152 -1824.512 2484.269 1 
-1381505.012 1.484 948.018 -12.328 947.893 -9.218 -1091.159 1351.007 35.409 -1799.535 1888.004 472.974 -884.916 2115.966 1124.041 72.441 2400.948 1696.122 752.923 3055.312 2323.823 752.088 3950.106 2994.908 69.717 3267.683 3230.168 -278.519 2173.074 3144.075 -531.193 1002.658 3006.786 1 
-24431.068 1.428 302.262 -120.060 9.678 282.814 497.370 982.003 324.463 657.424 1893.947 677.117 -244.953 1550.146 1293.477 -1085.751 1137.573 1962.704 -1719.355 1044.921 2898.235 -1979.900 1572.318 3849.540 -2056.168 2140.486 3038.340 -2165.018 2187.303 1892.561 -2302.901 2114.860 697.443 0 
-14750.955 1.295 127.287 238.795 -10.860 20.473 -797.076 55.010 521.475 -1714.373 -290.109 666.681 -1257.238 -1092.987 -10.664 -737.854 -1928.588 -608.189 -554.874 -2986.019 -973.721 -1030.298 -3996.105 -1042.361 -1601.532 -3256.671 -1379.415 -1657.706 -2176.696 -1776.086 -1593.051 -1050.470 -2200.350 0 
-128276.927 1.160 122.051 -120.628 -15.333 10.500 -808.413 -389.222 856.389 -1376.092 -222.267 1651.053 -1087.582 839.307 1331.360 -861.377 1892.593 925.841 -1036.042 2998.841 749.877 -1627.633 3873.609 1118.405 -1158.237 3371.915 1835.795 -314.752 2639.069 2115.650 610.781 1887.825 2293.379 1 
-658600.259 0.737 912.091 -58.703 2202.034 5.031 335.581 1169.331 -321.213 259.452 342.472 -861.707 -622.820 964.912 -1244.522 -1437.796 1654.104 -1675.627 -2150.691 2057.801 -2459.251 -2630.871 1804.222 -3437.074 -2720.268 1095.431 -2746.929 -2692.332 820.069 -1628.785 -2661.903 653.558 -435.507 0 
-1301148.799 1.616 788.032 39.157 -81.450 -782.833 880.809 -90.821 -1570.173 1244.914 -370.977 -2447.991 177.060 -784.136 -2484.978 -929.340 -1098.512 -2530.500 -1917.744 -1356.445 -3022.215 -2373.665 -1639.588 -4003.530 -1583.922 -2186.928 -3751.732 -885.853 -2555.735 -2912.965 -237.701 -2895.218 -1955.251 1 
-38821.101 0.767 369.330 -262.603 -327.093 -8.940 -614.146 607.542 566.599 -1012.592 1035.231 1366.567 -944.000 -62.530 1686.875 -769.471 -1152.566 2013.044 -588.747 -2004.675 2738.650 -648.041 -2275.325 3822.276 -1476.384 -1861.171 3463.109 -2109.413 -1602.699 2536.116 -2696.067 -1406.154 1501.817 0 
-4294851.905 1.004 1011.550 7.624 -1288.254 -909.554 -306.501 -1032.947 169.572 -110.109 -655.436 1064.302 845.258 -409.483 481.924 1747.785 -91.070 -157.671 2633.904 547.817 -460.777 3334.514 1331.897 -79.495 3246.092 543.525 518.274 2944.476 -562.758 627.891 2623.343 -1724.377 618.946 1 
-206456.308 1.388 2015.106 108.239 1954.577 -478.085 978.032 2615.936 -111.432 1725.629 3242.112 -286.437 1270.319 3110.015 -1329.329 729.436 3033.725 -2342.567 397.186 3372.652 -3372.127 624.268 4113.311 -4178.892 1417.130 3606.896 -3860.160 1819.378 2672.949 -3319.059 2125.381 1650.049 -2759.950 0 
-5807143.266 1.001 336.523 11.521 -96.915 -322.059 83.161 -853.315 -1188.718 595.188 -1303.464 -1907.620 1397.635 -658.306 -1405.392 2198.030 -76.231 -817.531 3235.655 156.725 -424.693 4318.524 -69.842 -589.236 3833.085 203.140 -1411.737 2916.600 730.994 -1868.109 1933.841 1326.279 -2231.957 1 
-567602.381 1.285 1052.237 -3.201 -1163.070 -6.668 418.203 -696.150 -972.472 704.269 -768.533 -1918.279 291.575 -1816.421 -1708.526 -220.045 -2825.326 -1495.500 -775.328 -3782.363 -1742.475 -1048.435 -4455.866 -2592.662 -82.059 -4230.067 -2550.110 799.878 -3854.040 -1911.643 1648.955 -3474.540 -1145.083 0 
-86958.323 1.923 857.801 855.735 4.719 -59.315 999.314 -660.234 -989.687 1381.877 -823.714 -1888.877 1853.631 180.373 -1603.151 2386.043 1135.938 -1244.742 3216.083 1906.321 -1191.821 4123.949 2271.461 -1733.545 3316.744 2189.839 -2306.639 2168.089 2123.743 -2362.063 965.017 2086.543 -2300.424 0 
-1288758.144 0.797 2745.316 -17.245 -9.091 2793.668 440.926 1031.303 2603.851 468.841 2009.099 2761.200 -344.639 1668.596 3492.424 -1084.569 1281.200 4284.543 -1660.308 1287.767 5261.138 -1964.679 1952.581 6107.537 -2159.533 2327.647 5208.629 -2317.173 2125.469 4085.632 -2486.580 1793.583 2939.456 0 
-6772053.552 1.254 570.390 -25.877 -658.628 2557.532 -194.516 476.665 2452.461 -541.204 1260.134 1954.858 -903.964 384.145 1311.873 -1336.917 -518.776 744.150 -2069.459 -1078.288 84.161 -2893.582 -924.333 -656.197 -2070.269 -404.963 -853.904 -936.748 -282.519 -689.627 247.398 -266.779 -465.757 1 
-1987997.224 1.253 646.925 102.242 -627.595 119.091 -684.441 -1163.673 -530.617 -1292.758 -1189.504 -1312.222 -744.453 -195.169 -1464.006 -106.715 746.841 -1639.886 396.900 1564.001 -2243.108 392.301 2057.072 -3247.037 -505.228 1985.973 -2827.436 -1116.994 1843.059 -1861.948 -1651.278 1710.708 -789.759 1 
-1788697.895 1.772 293.350 -114.475 119.686 -244.867 -538.630 871.851 518.488 -435.447 1661.171 1108.362 576.204 1624.907 572.051 1541.495 1619.172 -55.009 2456.372 2059.160 -559.654 3115.830 2962.494 -570.381 2963.104 2584.178 335.284 2648.268 1673.617 966.637 2326.212 654.225 1523.132 1 
-14320.830 1.553 68.254 10.080 80.301 -56.874 -752.007 -765.712 121.611 -1177.699 -1620.344 -142.992 -354.161 -1505.071 -930.950 543.487 -1409.501 -1645.176 1363.888 -1771.968 -2338.585 1694.464 -2658.435 -2935.166 748.853 -2396.715 -3090.088 -55.331 -1575.135 -3018.367 -804.660 -636.427 -2918.867 1 
-92488.690 1.693 176.718 5.106 216.102 -258.204 566.978 -424.415 517.946 759.749 -1296.020 947.793 43.172 -1594.042 105.129 -597.941 -1871.703 -809.695 -991.577 -2534.103 -1641.279 -1049.497 -3600.182 -1974.647 -1339.829 -3453.758 -1036.061 -1714.019 -2709.557 -240.449 -2122.037 -1850.196 499.541 1 
-5644648.168 1.344 481.507 -5.226 54.168 616.719 286.350 815.109 -198.341 665.522 1031.653 -1087.701 682.802 -113.808 -1088.709 593.974 -1261.443 -1097.010 488.122 -2292.986 -1555.234 584.919 -2849.523 -2520.588 1374.676 -2290.862 -2295.065 1971.719 -1737.740 -1479.930 2525.286 -1217.499 -544.260 1 
-334352.946 1.379 747.046 -328.617 670.291 -28.262 -1222.973 1284.053 361.346 -1594.905 2062.600 848.332 -470.035 2278.603 868.073 653.303 2515.199 783.457 1577.544 3170.155 737.986 1944.253 4204.084 955.990 1455.272 3781.165 1710.122 1078.618 2808.705 2199.307 756.012 1730.422 2630.348 1 
-3961432.653 1.520 1702.225 -203.854 17.936 -1689.879 -626.636 613.209 -2581.661 -1135.034 1379.257 -2950.884 -1127.481 1610.934 -1828.988 -1015.969 1864.687 -711.760 -955.193 2533.316 201.749 -1178.509 3569.095 559.943 -1939.255 3128.394 97.638 -2423.972 2143.695 -252.031 -2847.537 1054.807 -547.802 1 
-253567.101 1.515 515.786 48.387 -6.920 -513.465 -899.011 226.442 -1126.938 -1743.822 -56.542 -1560.342 -1406.917 -1017.082 -1034.758 -1092.497 -1934.444 -414.587 -1239.337 -2896.242 167.340 -1972.853 -3721.036 348.116 -1802.616 -3534.772 -612.614 -1103.715 -3072.335 -1402.892 -288.073 -2578.016 -2139.739 1 
-7861325.505 1.685 838.903 -3.357 -831.246 -113.031 193.214 -1869.775 346.522 418.792 -2830.263 255.956 515.946 -2455.296 -822.164 701.081 -2026.497 -1874.247 1163.683 -1970.341 -2907.738 1731.773 -2572.618 -3659.767 920.018 -3025.221 -3309.222 -100.615 -2919.914 -2785.707 -1157.694 -2687.620 -2255.434 1 
-7999396.314 1.392 184.469 -85.653 -6.163 -163.262 -1153.020 360.630 -396.846 -1783.848 1067.934 -685.639 -767.550 1579.171 -820.389 270.163 2027.281 -1038.043 1027.033 2695.263 -1553.991 1113.921 3604.524 -2199.521 540.189 3730.710 -1398.530 249.333 3365.749 -345.412 45.448 2911.587 752.191 1 
-26596.649 1.655 219.900 -120.276 182.078 27.154 -12.115 1329.383 46.207 544.484 2148.925 33.056 1324.374 1323.279 -116.818 2067.118 479.537 -364.720 3002.181 13.151 -804.490 4012.123 266.010 -1213.258 3817.252 680.768 -331.964 3184.159 663.978 630.201 2481.227 535.148 1600.693 0 
-101306.648 1.007 1960.237 1898.234 220.070 436.810 2314.908 1128.176 -137.731 2616.004 2071.562 -169.170 2403.803 1921.439 946.543 2276.784 1708.134 2070.550 2462.710 1838.467 3181.271 2891.947 2547.721 3932.088 2246.025 2965.996 3303.989 1379.744 2816.156 2559.708 465.998 2543.057 1822.788 0 
-20560.092 0.512 527.327 -472.009 118.233 -203.230 -1520.172 -191.421 -569.068 -2446.396 33.357 -839.639 -1983.289 1068.307 -675.957 -1460.680 2091.085 -599.613 -1284.171 3188.083 -824.772 -1773.197 4094.435 -1261.111 -2323.312 3627.302 -578.588 -2351.671 2896.266 311.149 -2257.780 2139.221 1244.227 0 
-11770.814 1.738 434.745 20.143 -433.963 16.545 680.084 -858.072 -827.836 967.664 -881.917 -1775.651 221.820 -12.396 -1769.985 -455.317 916.460 -1708.864 -851.047 1936.286 -2006.535 -848.557 2680.060 -2841.883 -1086.319 1757.429 -3122.774 -1463.125 714.453 -2811.218 -1886.166 -326.677 -2375.730 0 
-147193.562 0.530 512.435 -3.765 468.730 207.043 442.984 1293.687 -462.458 810.930 1604.098 -1328.418 495.543 529.546 -1569.773 77.729 -516.920 -1805.067 -351.492 -1344.348 -2450.349 -482.021 -1662.722 -3514.592 448.444 -1405.282 -3280.845 1230.981 -1240.384 -2451.813 1970.184 -1122.973 -1507.165 0 
-305295.641 0.551 2863.721 269.407 -247.601 2840.249 1250.603 -655.032 3287.042 1742.448 -1170.406 3975.593 650.375 -1353.246 4269.407 -455.167 -1597.342 4477.297 -1331.887 -2208.869 4854.991 -1593.957 -3062.684 5528.290 -1021.038 -2372.473 5954.964 -634.937 -1287.306 5941.274 -317.877 -128.794 5841.829 0 
-5941828.973 1.390 98.468 -56.116 100.971 192.736 173.625 -795.320 -494.469 112.193 -1256.228 -1369.349 -384.739 -248.018 -1590.602 -787.322 808.855 -1805.007 -1033.677 1720.339 -2432.511 -1155.197 2063.262 -3490.173 -1664.368 1238.900 -3271.427 -2126.590 571.385 -2454.344 -2588.965 -34.076 -1520.431 1 
-2012419.106 0.537 832.180 715.355 -338.840 -256.861 638.657 -1488.832 -254.718 506.924 -2348.922 219.113 336.882 -1583.178 1054.040 74.857 -788.210 1844.226 -425.377 -368.484 2770.969 -955.535 -671.863 3707.935 -91.472 -1139.823 3562.725 930.556 -1148.623 3031.471 1976.411 -1040.910 2442.276 1 
-618090.425 1.300 572.390 -420.462 374.253 103.809 -1513.380 696.979 -68.669 -2487.604 559.166 47.608 -2045.426 -289.440 677.470 -1569.467 -1067.622 1379.553 -1512.020 -1768.398 2268.862 -2143.014 -2281.712 3036.563 -2462.933 -2402.353 2103.946 -2212.732 -2370.786 980.001 -1832.022 -2328.515 -162.732 1 
-48340.326 1.241 355.139 106.910 355.201 -174.950 -574.421 331.534 754.350 -1391.554 25.666 1223.778 -1451.222 -547.703 233.793 -1429.044 -1182.157 -726.415 -1650.376 -2076.203 -1387.438 -2312.814 -2973.191 -1474.616 -2800.977 -2125.201 -1303.480 -2789.629 -973.963 -1340.528 -2674.100 221.034 -1446.361 0 
-459917.826 1.249 871.948 426.676 -760.400 -5.811 194.826 -1704.059 -625.587 97.347 -2686.666 -706.857 302.086 -2554.708 412.540 410.540 -2379.458 1545.037 284.752 -2604.847 2648.955 33.139 -3427.459 3363.805 735.941 -3666.336 2703.741 1532.117 -3298.079 1957.189 2349.056 -2799.900 1224.390 1 
-1436876.219 1.616 917.320 -2386.240 -783.984 549.115 -1554.020 -1562.761 720.252 -597.867 -1804.584 814.682 -552.266 -663.181 728.080 -549.578 487.867 738.339 -160.681 1524.754 980.993 755.865 2074.046 1311.499 906.483 1460.953 544.616 446.119 866.370 -327.959 -140.032 307.529 -1220.533 1 
-959957.159 1.855 110.934 -16.662 48.888 -122.824 -633.698 -824.895 306.291 -1298.093 -1552.260 200.728 -1190.884 -1163.779 -871.639 -985.874 -816.740 -1949.859 -921.066 -910.230 -3077.829 -1260.334 -1540.753 -3937.101 -1992.211 -1263.263 -3325.519 -2353.765 -530.005 -2514.062 -2632.342 305.681 -1691.511 1 
-18588.248 1.879 1811.985 -393.700 1768.677 -8.332 500.037 2381.372 384.362 1101.061 2666.574 1118.565 443.130 1882.993 1633.840 -167.243 1022.127 2093.600 -384.027 163.074 2800.912 -52.569 -298.738 3764.176 -219.980 678.721 3820.976 -731.444 1604.261 3364.217 -1329.625 2494.265 2814.091 0 
-4641891.838 1.324 793.714 -745.153 4.891 -273.323 -1856.476 -93.928 -562.400 -2778.108 267.434 -602.854 -2189.174 1151.657 -174.267 -1553.098 2050.880 160.142 -1286.031 3145.041 289.542 -1721.471 4174.772 257.038 -2235.043 3536.197 818.414 -2237.934 2546.588 1407.918 -2117.886 1510.081 2011.083 1 
-80235.025 1.341 209.976 121.462 -26.783 1364.502 -163.812 26.617 249.094 -95.121 -307.278 -681.186 533.587 -1070.179 -102.317 1074.205 -1872.764 521.073 1472.489 -2905.467 766.331 1710.089 -3897.238 307.041 2099.805 -3123.160 -178.348 2418.694 -2016.802 -144.715 2736.744 -865.074 13.179 1 
-37941.050 1.200 498.199 233.553 -435.151 -65.564 -541.749 -1268.271 -247.741 -809.506 -2222.109 -236.559 235.355 -2257.688 231.822 1243.121 -2245.952 787.964 2035.913 -2611.003 1511.480 2352.386 -3505.124 2104.275 2175.872 -3697.307 1145.846 2072.346 -3283.668 75.783 2011.101 -2744.836 -1000.542 0 
-71213.535 0.759 209.517 3.232 18.082 -267.975 -847.283 -400.988 387.292 -1622.186 -1003.329 522.697 -1255.901 -1309.235 -518.763 -803.172 -1659.896 -1517.311 -569.705 -2387.584 -2354.699 -883.728 -3368.066 -2791.800 -1633.481 -2734.410 -2640.050 -1964.574 -1643.126 -2477.798 -2196.096 -468.359 -2340.373 0 
-884598.088 1.067 246.799 -262.219 85.754 129.182 27.837 212.081 -979.095 495.822 699.745 -1703.525 827.843 1274.650 -769.915 1219.689 1766.971 193.984 1951.167 2333.536 849.118 2852.002 2995.150 806.997 2106.632 3289.204 219.942 980.608 3239.954 -17.746 -211.764 3132.753 -156.746 1 
-96550.008 0.691 2018.430 -66.392 1955.105 523.004 -488.287 2120.692 -536.692 -368.844 2184.302 -1518.177 677.730 1879.973 -1165.404 1688.510 1478.435 -788.424 2676.604 926.123 -850.704 3408.633 496.055 -1578.843 3148.629 1434.737 -1773.653 2705.805 2421.619 -1377.647 2252.924 3405.896 -849.761 0 
-33604.587 1.932 1091.546 1013.166 -351.064 -204.261 1277.636 -151.383 899.620 1116.617 311.865 1760.491 241.662 680.095 1119.210 -677.617 951.701 481.886 -1749.750 1261.298 282.044 -2648.368 1714.419 770.079 -1811.568 2232.852 903.007 -740.426 2456.353 543.077 352.720 2625.520 64.556 0 
-85997.813 0.959 2113.375 1650.271 -1354.758 -7.935 2198.561 -439.240 427.467 2755.382 372.679 316.283 2584.372 45.138 -768.085 2311.195 -253.550 -1845.667 2117.927 -95.055 -2951.462 2286.681 628.983 -3787.108 3106.676 407.962 -3271.903 3637.150 -324.717 -2558.722 4099.266 -1170.127 -1834.638 0 
-143988.739 1.371 2443.139 6.631 -2943.081 3.956 594.218 -2606.736 -928.773 638.711 -2160.100 -1812.041 -441.437 -1954.849 -1490.272 -1487.135 -1682.064 -1093.878 -2431.931 -1063.828 -991.898 -3017.023 -248.880 -1486.407 -2759.452 -989.106 -2096.652 -2422.246 -2085.186 -2205.061 -2097.121 -3245.710 -2198.576 0 
-1915518.209 1.974 153.380 -101.001 114.194 16.850 279.712 1201.929 33.023 173.527 2161.918 -187.815 -822.645 1719.895 -540.855 -1848.322 1262.199 -792.899 -2970.170 1250.624 -955.928 -3848.890 1920.721 -1128.651 -3082.153 2094.916 -1735.650 -2111.029 1698.284 -2211.519 -1126.772 1171.763 -2666.029 1 
-5145894.577 1.011 1662.989 -18.885 -1602.913 442.545 638.601 -2496.362 129.765 1525.726 -2903.784 -39.471 1806.730 -1870.488 367.616 2054.555 -865.728 871.663 2670.451 -127.919 1472.968 3703.112 58.180 1860.254 3667.413 -156.611 891.095 3032.858 -209.859 -68.777 2281.914 -202.634 -1011.431 1 
-16301.608 1.875 1407.545 19.051 -7.744 -1407.394 -205.911 1122.580 -1418.747 -800.209 1887.087 -1628.422 -1454.954 988.071 -1903.119 -2120.115 64.440 -2074.849 -3088.474 -520.364 -2149.292 -4195.281 -395.259 -2250.973 -3667.372 120.326 -2915.925 -2664.845 252.910 -3467.479 -1583.553 281.104 -3999.060 0 
-10564.408 1.759 201.085 8.450 415.190 -12.421 -434.634 -609.645 -298.361 -367.447 -1595.823 -365.914 608.776 -1321.873 167.305 1530.627 -1022.957 788.485 2369.546 -1163.179 1538.023 2942.796 -1947.672 2092.070 2880.348 -2107.850 1113.745 2688.138 -1665.199 67.817 2494.024 -1090.353 -973.547 0 
-7261735.592 1.773 26.245 -6.265 24.544 -6.867 194.392 147.692 -1135.114 735.498 -33.118 -1945.137 1258.174 -677.404 -1155.146 1697.796 -1388.143 -363.561 2237.604 -2306.548 24.249 2918.921 -3135.255 -292.080 3233.397 -2230.566 -555.368 3175.843 -1093.562 -379.983 3052.986 70.475 -92.773 1 
-27835.903 1.425 1222.040 15.455 -1846.102 330.048 651.113 -906.811 535.090 1291.231 -397.086 1093.708 1234.836 -1400.630 1643.344 1231.595 -2451.219 2113.746 1644.400 -3329.450 2699.884 2443.434 -3612.605 3429.527 1917.769 -2812.943 3695.788 947.894 -2203.716 3573.172 -112.372 -1663.231 3382.706 0 
-277319.509 1.934 859.817 -36.470 1025.866 203.468 -242.055 211.003 992.204 -218.069 -118.345 1926.323 157.534 958.079 2038.638 435.608 2071.356 2129.820 534.510 3080.338 2637.195 524.249 3573.884 3640.848 1127.982 2787.196 3583.342 1725.566 2069.226 2909.352 2328.181 1396.635 2111.204 0 
-3616791.934 1.965 1198.843 14.050 -119.081 1192.831 -999.112 -663.615 1266.009 -1988.172 -667.992 1207.996 -1729.874 396.091 871.258 -1431.477 1422.279 443.564 -1544.535 2360.849 -182.183 -2297.537 2967.248 -744.571 -2573.159 2738.581 181.939 -2250.604 2407.690 1237.079 -1796.605 2083.661 2305.468 1 
-293041.189 0.673 317.632 -19.074 307.135 -78.701 426.497 337.278 -1141.211 524.445 765.315 -2029.364 -125.093 1521.944 -1465.453 -691.533 2305.552 -840.850 -1043.226 3341.237 -542.648 -1133.247 4390.597 -919.147 -1502.479 3706.253 -1537.225 -1905.335 2635.458 -1671.220 -2329.551 1507.482 -1687.852 1 
-506621.890 0.679 347.323 -274.422 -4.402 212.854 -326.632 -766.381 1076.007 104.829 -1414.287 1688.936 1001.009 -986.474 1117.780 1885.734 -465.724 597.103 2949.080 -90.325 480.362 3982.245 -208.432 892.226 3541.229 -1066.190 654.665 2716.311 -1599.786 53.305 1836.978 -2051.212 -636.299 1 
-210243.988 1.443 478.512 32.697 165.391 -447.829 89.574 911.705 -1324.271 195.298 1110.867 -2289.041 184.199 -34.612 -2277.344 69.526 -1179.418 -2241.392 -191.043 -2211.219 -2632.221 -395.903 -2777.695 -3574.638 438.335 -2239.098 -3599.918 1261.821 -1696.177 -3004.976 2078.455 -1183.996 -2281.550 1 
-6148515.093 0.992 643.123 300.280 544.426 164.434 -397.623 1459.967 219.990 -1290.545 1862.781 368.501 -1478.891 758.910 610.111 -1609.959 -335.817 940.898 -2067.042 -1202.025 1511.874 -2970.798 -1498.967 2100.145 -3178.392 -1088.713 1219.648 -2807.684 -817.832 163.217 -2321.228 -605.643 -918.866 1 
-1153893.906 1.672 28.590 27.550 6.096 4.607 -397.832 -850.708 647.497 -273.973 -1643.244 1229.020 804.566 -1297.829 1056.324 1866.163 -867.024 944.769 2942.855 -665.881 1237.226 3757.632 -1015.951 1918.843 3326.209 -1743.211 1397.648 2694.797 -2037.143 480.166 2051.483 -2229.119 -520.763 1 
-871053.544 0.747 256.961 27.027 -231.529 108.134 1121.165 -548.358 283.782 1986.386 -900.439 -46.454 1374.381 -816.179 -1011.197 767.936 -625.806 -1970.889 603.810 -406.361 -3070.963 1121.173 -405.306 -4062.601 1225.308 -1251.666 -3553.180 829.357 -1935.188 -2714.807 314.211 -2578.552 -1835.448 1 
-1769472.374 0.650 2845.564 11.793 -72.150 2844.624 -244.897 -1155.822 3141.497 -896.884 -1892.986 3256.069 -1540.127 -1071.106 2783.699 -2132.704 -262.022 2218.669 -2940.217 151.125 1538.604 -3917.899 -109.238 1061.781 -3885.345 -284.399 2038.990 -3375.487 -64.635 3048.246 -2783.435 258.263 4047.134 0 
-96564.472 1.426 185.243 -26.611 135.318 129.007 -796.726 -639.175 497.045 -1595.331 -883.139 1030.277 -1538.830 250.883 1182.535 -1511.717 1400.520 1233.752 -1932.951 2446.444 1351.491 -2828.950 3006.276 1718.624 -2468.511 2348.429 2369.776 -1572.747 1708.061 2707.985 -566.914 1103.269 2982.014 1 
-242843.433 1.682 37.292 -7.335 4.449 57.888 774.967 -355.674 -708.065 1334.788 -1069.412 -1106.567 707.825 -1650.073 -343.591 -5.856 -2217.242 359.263 -603.039 -3101.403 742.521 -695.285 -4213.001 659.740 228.937 -3896.274 839.115 907.139 -3048.367 1223.752 1513.945 -2107.050 1669.031 1 
-315213.372 1.776 1646.058 1560.645 -10.006 885.566 708.961 33.538 1660.878 -73.467 486.635 2066.012 174.200 1172.986 1182.856 387.419 1785.176 231.653 148.207 2469.384 -640.065 -615.640 3195.364 -1014.901 -313.761 3370.322 -84.881 492.941 3206.840 720.945 1408.529 2989.835 1474.054 0 
