stim_amp stim_dur min_dist x0 y0 z0 x1 y1 z1 spike 
-19844.905 1.111 1960.784 1675.188 -11.074 -1130.724 -327.764 -1475.967 -2789.790 0 
-46678.712 1.036 2295.191 6.094 145.705 2834.975 2414.591 130.628 1071.700 0 
-5520819.859 1.097 124.246 151.023 -76.084 -12.612 -2072.200 364.135 -1955.216 1 
-319980.808 0.510 557.843 553.141 -7.616 -71.870 1992.749 -2484.329 766.966 0 
-2970727.611 0.661 435.944 -14.836 -613.292 -8.832 744.018 1498.002 -1977.792 1 
-35623.064 0.574 871.283 -142.594 1102.850 -11.008 1295.891 -561.531 2006.620 0 
-3609562.976 1.545 260.276 283.111 -33.693 44.231 -1270.758 -2553.654 -337.235 1 
-110171.565 1.151 1306.608 -1677.990 112.905 -20.666 305.918 1246.137 -1941.635 0 
-437336.531 1.285 268.314 24.227 -267.165 -5.320 -141.466 -2342.230 -2144.684 1 
-3420267.882 1.218 76.992 41.929 16.107 -73.383 -2219.060 1838.783 616.550 1 
-9802816.757 0.949 496.007 -5.294 4.293 495.960 -2274.013 461.767 2381.127 1 
-20891.976 1.835 302.372 -6.474 -14.346 301.962 1835.834 549.007 2582.041 0 
-682515.559 1.929 45.879 -115.657 -7.728 -61.316 2217.752 -806.756 1620.047 1 
-2573962.652 1.156 703.125 20.302 269.864 -648.957 469.416 1991.822 -3045.493 1 
-15438.748 0.563 718.602 -3.240 718.587 -3.184 -2668.605 1861.967 703.029 0 
-18538.057 1.362 726.692 19.669 326.258 808.314 2196.871 740.874 -1191.213 0 
-505118.519 1.121 517.304 -79.020 254.954 1649.947 -390.502 618.259 -1296.443 1 
-652395.952 1.337 2337.814 132.536 2334.049 4.751 1592.648 2776.486 2570.399 0 
-1597179.286 1.816 259.967 237.764 -13.435 -115.087 -1173.323 -2248.831 -1501.471 1 
-9123436.690 0.825 569.063 28.421 545.738 158.727 2462.772 -71.415 1772.198 1 
-25686.395 0.828 471.408 -138.765 398.771 -437.778 1171.446 -2273.539 -666.535 0 
-503334.740 0.913 263.309 -42.293 -122.070 -229.438 307.690 -3047.329 250.766 1 
-58921.893 1.638 53.690 -46.714 -22.011 -14.695 -2699.900 -1311.595 441.159 1 
-1409124.143 0.823 25.356 9.727 -20.694 -10.958 -1361.585 -957.614 -2491.262 1 
-125411.950 1.341 1797.859 29.067 1797.102 43.332 2025.387 3651.757 -1175.349 0 
-56540.616 1.060 39.510 16.447 40.264 -71.944 -1414.535 -219.041 2534.831 1 
-1169635.140 1.622 1992.896 364.888 -1956.188 -108.713 -1602.669 -2215.565 -2338.437 0 
-8408174.745 1.747 125.525 -120.701 48.937 19.910 1843.930 2249.071 478.015 1 
-42898.543 1.488 823.666 -828.385 -12.541 -165.622 -557.972 2302.675 1699.017 0 
-215505.899 1.234 68.606 5.938 6.027 -68.756 2584.731 -1389.410 490.539 1 
-8391327.925 1.640 37.616 27.231 5.788 64.507 518.814 -377.252 -2854.714 1 
-13639.191 1.817 2312.309 436.282 -2261.821 -201.478 3072.427 -3475.689 496.730 0 
-1566653.194 1.531 168.527 81.737 -136.090 -56.567 -1256.770 -2746.147 -609.943 1 
-32868.252 0.886 643.208 -56.384 64.620 -775.877 483.701 2342.232 1076.424 0 
-325285.868 1.398 527.648 -5.179 -872.103 -4.331 -813.980 1501.485 1614.973 1 
-497451.710 1.559 53.009 9.593 9.397 -51.279 -1585.040 -2378.570 -866.743 1 
-13941.293 1.640 210.059 209.428 -12.259 10.697 1680.272 1213.669 -2279.270 0 
-2344799.388 0.664 2320.161 117.608 -29.860 2316.986 -31.534 2820.863 3189.548 0 
-415713.756 1.345 155.818 -49.072 144.563 -41.801 -734.175 -1379.537 -2515.256 1 
-141663.358 0.549 440.373 1796.942 73.613 -156.315 -1035.934 211.473 774.294 0 
-8085951.148 1.205 714.148 714.114 -4.892 -4.977 1281.724 -2755.403 -1016.280 1 
-2820604.130 1.964 720.434 -239.502 2438.002 -35.862 730.056 -341.127 -532.476 1 
-207185.553 1.677 340.826 -3.077 249.855 298.728 2615.254 -785.764 -692.261 1 
-1396556.850 1.378 2422.304 -164.571 -25.586 -2416.572 2637.394 -803.370 -3090.569 0 
-6801526.209 1.915 65.204 4.982 5.307 -64.797 525.110 1961.849 -2258.340 1 
-147404.217 0.939 1158.289 -22.674 -1057.639 471.719 1617.881 -3519.200 871.124 0 
-1037915.861 1.825 1205.128 3.235 -1143.660 -379.953 -2172.303 -2151.163 -2158.211 1 
-30178.682 1.526 1119.747 31.884 1112.303 1155.098 -2088.251 -453.625 -246.018 0 
-2043865.797 1.102 440.119 99.405 -507.963 -84.750 -1796.631 447.355 2013.496 1 
-266151.370 1.740 67.064 -41.265 50.469 15.738 -1394.892 816.829 -2531.930 1 
-208021.626 0.858 2319.836 2241.538 -594.606 -59.905 3065.790 2269.472 107.110 0 
-44596.302 1.316 46.309 27.686 73.975 18.176 -1759.926 -2162.697 861.957 1 
-6784812.826 1.403 1219.728 13.002 895.274 828.282 -96.981 3550.828 -530.452 1 
-776125.947 1.871 435.710 -414.607 133.664 -8.857 303.114 2437.532 1748.213 1 
-1929293.412 1.368 552.587 -410.074 6.021 -671.392 1899.682 1548.954 421.588 1 
-22327.230 1.148 839.794 -86.768 -18.723 -1295.581 1317.878 -1453.382 913.253 0 
-106479.394 1.593 2492.249 -5.543 39.742 2491.926 1537.337 580.132 4989.470 0 
-5288153.793 1.879 440.768 6.400 14.353 480.371 617.130 2642.046 -797.308 1 
-3568627.736 1.751 65.669 39.381 -7.785 51.970 1074.019 -503.149 2807.758 1 
-361599.729 0.657 68.805 -68.014 -9.223 -4.810 -556.288 -1477.489 2547.838 1 
-213797.430 0.572 2056.080 -1928.513 -8.577 -712.904 -4852.165 -261.123 -166.364 0 
-64225.779 1.220 635.625 1581.320 379.909 118.651 -861.137 -893.000 -1032.146 0 
-5048781.830 1.382 319.974 -12.658 -309.810 79.048 59.985 -979.987 -2828.840 1 
-245237.625 1.518 1237.011 -2107.042 174.254 7.676 449.536 1714.481 50.481 0 
-104851.677 1.810 2195.423 857.076 1942.456 -558.722 2040.026 2942.632 -3110.290 0 
-252404.880 0.949 198.259 9.607 -197.923 -6.380 2415.451 -233.275 -1772.985 1 
-1220844.001 1.206 47.131 -9.019 5.157 -45.972 -500.172 -2930.887 174.570 1 
-227672.584 0.629 359.579 15.430 358.763 -18.657 -1538.021 1626.584 2192.597 1 
-162334.667 0.732 145.829 -36.551 141.396 -6.876 -2325.757 -768.032 -1692.906 1 
-426199.208 1.924 685.563 -331.728 80.187 600.388 1187.991 -2376.383 1352.683 0 
-214865.301 1.322 2538.322 -118.900 98.974 2554.408 2696.577 1048.464 2268.437 0 
-40391.317 1.951 63.948 65.329 -8.370 5.023 -296.742 2943.801 -247.597 1 
-91274.156 1.413 570.893 -13.000 -405.350 -446.080 2693.069 852.347 -371.153 0 
-5422546.108 0.668 2360.307 9.080 -34.453 -2683.794 2016.066 1669.896 -1277.584 0 
-323140.723 1.440 97.855 126.636 85.297 37.957 -674.444 -2378.249 -1445.092 1 
-692044.081 0.782 803.137 -1065.140 12.785 37.847 951.416 2068.200 824.609 0 
-12732.568 0.691 885.393 -584.029 -689.006 556.245 -1466.659 496.436 -2037.192 0 
-1163667.566 0.930 216.686 36.893 213.126 -12.998 -85.116 3106.222 -737.799 1 
-93963.648 1.984 759.853 138.597 -105.041 1233.791 -1375.542 -1227.711 -1080.776 0 
-12553.175 1.420 221.641 38.747 45.305 419.734 1316.563 -606.566 -2197.989 0 
-10722.713 1.058 152.109 150.511 -6.312 21.070 2960.763 -928.587 423.708 0 
-11393.169 0.642 2561.540 -19.741 489.794 -2514.200 -2161.515 -652.693 -4251.368 0 
-400615.207 1.800 96.673 -49.567 -82.268 10.980 1012.284 -1348.642 -2474.778 1 
-13233.323 1.063 1432.656 45.073 583.424 1307.703 475.876 1681.015 4049.952 0 
-1902030.194 0.511 57.558 -47.137 -32.788 -4.004 602.148 -1793.654 -2325.211 1 
-28116.529 1.560 489.669 -192.549 -329.547 393.729 2155.242 -1321.256 -1160.173 0 
-91458.954 1.639 141.417 -140.664 12.872 -6.843 -1963.170 958.534 -2173.504 1 
-121048.337 0.890 1219.797 -11.372 -1155.956 389.284 -742.546 -3686.451 -1015.068 0 
-8567052.889 0.775 2797.800 -1487.580 -7.916 -2369.542 -1189.490 -2690.651 -3644.023 0 
-35136.434 0.655 84.265 -9.582 85.181 8.562 1957.085 -105.557 -2228.861 1 
-3493031.603 1.677 10.011 -11.542 -10.408 3.212 756.959 2850.746 368.489 1 
-31443.384 0.992 68.103 57.115 34.992 -12.304 2082.524 1944.478 -1090.175 1 
-596285.567 1.134 318.540 96.078 309.319 8.183 2712.386 -1084.259 359.038 1 
-46787.665 1.809 445.842 3.935 384.112 319.172 2147.429 -1665.966 655.090 0 
-115523.256 0.743 40.361 -17.241 48.698 -10.780 -1362.694 -2217.890 1390.134 1 
-661082.447 1.557 42.169 9.066 19.221 -36.423 420.361 -2728.266 -1128.382 1 
-304939.756 1.876 81.843 16.449 188.619 -47.011 1011.802 -2473.935 864.200 1 
-102246.288 1.274 2072.651 244.458 2058.182 -3.008 1106.293 3766.788 2287.872 0 
-1294239.364 1.089 1558.410 119.189 -1538.317 219.126 -944.322 -3658.821 2030.930 1 
-8974617.785 1.282 2643.826 44.389 2693.206 -11.790 -2480.559 2170.118 1491.952 0 
-32343.619 1.612 218.001 -216.228 -27.277 5.074 -2682.892 655.590 -1530.989 1 
-350300.343 1.084 1159.539 115.075 1147.681 118.819 1233.334 1340.201 2879.735 0 
-220452.845 0.731 930.782 929.355 27.040 -43.862 3174.409 737.870 -1878.168 0 
-5836140.024 1.173 1480.056 -238.575 -18.017 -1603.811 1052.552 2475.404 -590.860 1 
-40740.720 1.140 884.764 905.359 130.928 -34.112 -268.397 2874.768 -96.280 0 
-2998867.171 1.504 1867.384 -110.517 -1962.539 -4.779 -1689.011 -945.808 2315.746 0 
-1087491.580 1.321 1182.623 43.736 1181.806 4.386 1963.739 3200.216 1076.688 1 
-292010.158 1.879 2630.016 22.911 935.503 2457.904 -1965.502 -478.761 4177.293 0 
-3942339.576 1.482 616.668 -157.632 -595.858 19.608 -1484.965 -1132.493 -2599.635 1 
-399045.163 0.635 58.714 -36.274 -45.178 -9.511 1667.826 -2422.988 584.030 1 
-1331344.890 1.287 106.815 28.602 -94.089 -41.696 2524.338 -509.905 1542.167 1 
-7107059.434 0.594 201.736 -47.864 196.241 -6.644 1560.677 483.953 2491.364 1 
-21366.574 1.692 41.354 46.225 14.237 -4.579 -731.708 -2867.450 25.842 1 
-16896.039 1.934 868.061 -361.618 -79.006 -785.188 -2735.150 1567.670 -1536.873 0 
-69284.212 1.657 456.478 474.000 3.719 36.083 -420.130 2811.983 509.798 0 
-2959088.645 0.660 1641.301 43.803 14.542 -1640.652 776.490 2062.086 -3685.392 1 
-228323.668 0.865 1809.176 13.694 439.377 1872.377 -884.317 2801.810 284.072 0 
-75283.263 1.812 885.258 -9.195 -276.221 841.011 819.774 -3029.823 1641.455 0 
-517458.539 1.815 141.789 -97.536 105.020 -3.130 -1264.142 -1550.969 2189.347 1 
-53750.030 1.541 376.257 334.256 172.456 10.058 1684.818 -398.075 2610.193 0 
-329730.497 1.600 33.840 -7.724 -61.722 -21.044 774.489 1825.564 2155.311 1 
-1075131.623 0.556 2730.575 95.231 -103.547 -2726.949 149.377 -2944.364 -3641.856 0 
-207873.819 1.437 2759.805 5.251 -2291.984 1537.306 953.697 -5108.402 1257.197 0 
-161319.402 1.089 70.866 -44.562 56.460 4.637 -1875.107 -1994.112 -1159.186 1 
-2697123.237 1.027 414.502 -1164.971 744.792 596.142 1261.686 -6.573 -971.344 1 
-112427.141 1.646 1873.797 130.756 1867.752 74.310 -435.592 2950.747 -2649.033 0 
-290116.307 0.627 308.823 148.591 -162.030 -216.884 2564.998 -1719.887 -1019.556 1 
-13351.868 1.854 225.254 244.074 11.186 7.063 -1052.483 1544.452 2215.741 0 
-6400657.330 1.604 1190.026 -34.069 -3.733 -1190.177 2804.395 -927.267 -1169.356 1 
-191580.764 1.784 633.039 -614.402 -86.725 125.411 -2741.884 -1899.789 1172.715 1 
-4770597.438 1.835 114.089 -65.578 -5.819 -93.177 1127.196 2584.380 -975.439 1 
-424420.330 0.949 1793.557 -3.196 1535.004 927.685 -650.304 4417.448 499.909 0 
-628024.971 1.441 1244.323 -11.875 118.375 -1238.622 -971.633 -2596.481 -2025.166 0 
-2592872.810 0.538 655.167 654.284 -10.722 -32.264 3639.023 -34.504 -0.716 1 
-399700.873 1.954 450.685 -4.281 28.693 -449.750 177.149 -1563.816 -2967.929 1 
-359413.035 0.829 122.802 -64.037 22.824 -120.726 1705.165 2180.997 938.725 1 
-975590.822 1.585 837.617 -1391.677 -145.436 -20.898 808.790 1849.824 -316.042 1 
-23108.369 1.333 295.788 -26.306 -22.452 408.146 -1513.074 1513.106 -1675.554 0 
-54079.142 0.877 640.236 19.025 820.295 8.454 -1591.956 -1027.578 1711.489 0 
-1185844.964 0.743 868.745 -187.283 163.006 855.596 1536.087 2480.971 102.429 0 
-118030.865 0.787 1328.902 807.107 1037.056 -197.669 2718.342 1473.782 -2448.597 0 
-877489.491 0.716 138.997 -3.163 142.342 7.785 450.379 -670.781 2843.866 1 
-1823040.054 1.643 59.117 55.819 -29.425 -25.186 -946.904 -823.143 2671.994 1 
-148355.061 1.177 15.827 -18.710 -15.015 -9.511 616.856 2438.403 1567.519 1 
-619907.224 1.482 3444.358 -3.392 -2485.728 -2507.908 1123.601 -3930.673 -151.587 0 
-191272.704 1.778 427.090 421.264 57.840 39.958 2834.385 -171.965 1781.872 1 
-311403.491 0.846 503.962 -503.852 10.096 3.078 -811.400 -2933.902 388.450 0 
-35565.834 1.667 392.407 29.778 390.944 -16.100 147.031 3169.369 1068.721 0 
-13767.387 0.967 53.364 4.205 50.780 -15.858 -1782.326 -156.428 -2398.209 1 
-14997.153 1.866 1737.965 -1693.032 392.586 6.529 -3297.632 1633.096 -2183.590 0 
-982296.614 1.586 226.330 248.458 -25.675 119.016 -1106.076 2563.897 -488.914 1 
-5843514.458 0.628 82.541 -34.546 -12.144 -73.974 -2711.378 -1307.794 183.097 1 
-452634.507 1.600 18.592 -9.071 -15.906 3.227 1059.418 -1017.477 2604.267 1 
-18591.131 1.692 134.404 -71.495 -140.578 55.861 -1277.374 2590.002 52.072 0 
-34445.328 0.647 1785.626 -369.104 -1746.776 -31.541 372.356 -3425.152 -2386.008 0 
-3798950.230 1.214 165.262 -1356.942 163.187 -151.495 1563.621 38.608 452.673 1 
-35106.471 1.368 519.675 -577.765 -3.948 -21.077 630.442 283.345 2693.315 0 
-16001.979 1.523 1339.195 131.660 310.538 1296.023 -1042.344 -1912.742 2905.048 0 
-79774.199 1.060 58.850 19.665 -49.567 -24.894 2941.020 27.565 583.351 1 
-1941844.788 0.613 42.816 7.498 -42.021 3.349 715.880 351.258 2876.283 1 
-67456.988 1.810 2323.693 -29.890 -946.089 2122.162 -2500.250 -556.392 3751.789 0 
-4656329.498 1.618 1396.626 193.958 1383.086 -4.030 357.883 4151.653 1099.778 1 
-16094.795 1.027 2820.718 29.639 379.456 -2800.304 203.724 -2592.640 -3016.086 0 
-3395474.641 0.684 111.354 -7.277 -108.487 24.027 -2488.465 -1626.660 -646.109 1 
-175623.649 1.939 2511.917 2515.403 -34.250 -51.378 2407.049 295.991 2913.318 0 
-191140.333 0.662 1303.511 2623.777 -4.157 -2777.977 94.742 -390.307 -1240.091 0 
-161779.732 1.316 2299.252 170.657 -2257.954 398.849 1818.286 -3738.704 -1601.882 0 
-2400560.224 1.981 2680.213 -1190.939 -18.572 -2401.012 -4041.173 785.348 -2026.709 0 
-483912.471 0.988 103.509 7.239 -30.283 -716.182 160.134 -295.012 2253.122 1 
-1878521.849 1.240 80.661 -49.314 -62.822 11.301 -2883.464 -365.632 -875.336 1 
-7753360.647 0.957 2136.316 2197.054 -3.249 -33.841 1538.032 -1145.869 2643.907 0 
-3311488.357 1.838 2704.545 2742.212 202.498 168.324 2399.623 -483.369 -2716.541 0 
-629606.350 1.633 565.974 -15.445 565.751 -3.704 431.247 2802.934 -1928.724 1 
-297791.203 1.954 1140.425 16.314 1278.556 14.438 -1542.320 -76.480 2169.608 0 
-3721654.423 0.945 310.626 -63.131 64.445 297.237 -1617.803 -2462.657 624.307 1 
-73428.514 0.902 59.699 -46.178 3.956 37.629 -2283.425 -1590.786 1204.569 1 
-5923631.810 0.529 323.994 322.357 -32.378 3.120 1852.013 1171.152 -2260.039 1 
-1085945.543 1.024 1111.711 -862.531 -142.036 686.853 -2385.464 -2700.199 470.748 1 
-2814994.880 1.823 761.375 5.011 -178.160 740.220 -824.720 2390.856 2013.770 1 
-98363.924 0.578 1479.044 -279.967 -2300.371 -1350.882 -1651.343 -86.310 107.709 0 
-3329373.504 0.901 381.404 187.414 253.747 214.376 -462.200 240.961 3127.804 1 
-46771.714 1.800 1784.023 -1781.199 96.916 -26.006 -4075.970 -486.383 1791.689 0 
-644865.407 1.867 1434.819 -3.730 -1808.430 245.245 2249.373 -75.052 -665.332 0 
-1487286.511 1.597 353.401 -1813.674 18.378 -159.412 1152.961 -74.088 -476.827 1 
-164593.161 1.394 367.429 20.061 39.271 -364.774 1017.713 455.126 -3147.215 1 
-44364.662 1.812 439.696 509.225 -10.548 -3.416 -941.173 2427.828 924.426 0 
-417552.416 1.196 1599.083 -152.066 -4.122 1976.422 -2321.775 673.510 41.634 0 
-14170.633 1.421 1393.551 84.699 -40.936 -1680.153 -2208.135 -1107.212 -93.901 0 
-6510904.097 1.413 2394.043 1132.236 127.609 -2130.570 1063.372 -2846.792 -1888.860 0 
-19683.375 1.361 1538.692 2526.463 14.981 465.578 461.499 794.482 -1544.031 0 
-45896.762 1.238 1613.403 69.064 1764.092 45.688 -1324.898 665.565 -2354.381 0 
-298736.273 1.326 237.816 -3.218 -237.582 10.044 682.187 -2842.703 -1275.954 1 
-1492245.166 0.622 1815.839 136.171 1811.880 -157.407 2784.394 1447.792 1170.969 0 
-2354492.715 1.825 313.780 384.709 -35.838 -224.196 -379.459 426.327 2624.080 1 
-22015.673 1.281 2912.509 -68.457 2911.680 11.980 -2824.357 3977.272 -411.995 0 
-276813.163 0.557 1900.885 -1479.017 1491.377 -101.218 -586.727 763.406 2652.707 0 
-15902.149 1.627 2499.866 2824.293 123.328 1844.746 753.929 2176.783 1206.670 0 
-28339.620 1.972 154.960 -104.719 -57.826 98.501 1795.136 -992.198 2202.717 1 
-3709842.029 1.049 96.225 -83.948 -12.250 45.407 -580.601 -2286.221 1914.262 1 
-66311.339 1.247 2465.246 10.370 -2422.485 -1294.249 -2445.071 -1780.415 276.987 0 
-12956.319 1.330 661.528 3.765 829.810 -6.402 -735.140 -986.607 -2256.930 0 
-22153.954 1.596 269.840 7.417 -12.697 269.439 -559.719 -2317.369 2079.707 0 
-309925.145 1.736 1352.224 1338.673 84.522 171.232 4046.352 -136.633 1408.080 0 
-1747643.602 1.301 80.414 76.347 -7.650 24.063 1236.197 -221.154 2766.213 1 
-43632.111 0.618 305.559 -27.484 41.441 -315.778 -2717.558 550.061 873.775 0 
-242087.268 1.313 767.408 -12.418 -766.705 30.410 1557.855 -2840.966 1493.936 0 
-1095955.921 0.757 604.314 6.603 -641.242 5.272 2086.931 364.010 -1884.682 1 
-199675.055 1.578 1784.339 -37.117 25.000 2368.405 1988.769 1040.961 425.769 0 
-22712.332 1.434 1240.834 3.670 1245.773 18.417 -130.120 1020.227 -2955.041 0 
-4196890.504 1.756 665.660 240.063 -7.646 -620.818 -717.489 -2699.229 -1486.090 1 
-12192.274 1.323 1983.672 1983.639 10.733 4.270 2176.145 -1937.319 -2249.229 0 
-4518472.403 1.534 335.199 -9.171 82.119 324.855 -1386.858 -1412.297 2510.930 1 
-1194081.388 0.814 549.464 -515.423 -160.366 102.630 -951.953 -3113.254 91.670 1 
-18438.280 1.943 125.931 66.859 -159.535 28.577 -668.212 2131.529 1795.190 1 
-1745089.688 1.682 2219.455 184.391 -2211.752 11.481 -2397.390 -3582.964 615.145 0 
-63807.492 1.303 313.484 13.167 -135.192 282.528 -2804.755 394.531 1112.546 0 
-5347824.934 1.138 1916.376 -129.264 201.094 -1901.407 1492.588 -965.351 -4119.340 1 
-627162.836 0.624 28.963 5.773 -24.971 13.490 -2906.203 -644.544 229.707 1 
-22422.885 1.754 523.229 78.659 -226.026 465.528 -2580.318 -1551.162 175.559 0 
-79211.720 1.294 1672.270 1950.145 -42.350 92.120 279.368 -1388.221 2167.537 0 
-1005420.089 1.265 707.813 -44.452 -803.088 -139.602 -1893.001 468.748 1829.033 1 
-421338.672 1.999 36.177 32.024 -10.109 13.455 2999.203 206.475 -229.786 1 
-7553692.169 1.852 132.777 29.023 678.513 -196.743 -448.951 -2240.991 201.075 1 
-263173.698 0.850 367.129 -164.969 -330.502 -95.272 -782.651 80.374 2796.073 0 
-8946796.594 0.783 1301.304 86.256 2522.258 -53.228 503.269 -20.047 1454.422 1 
-152957.998 0.555 977.653 -976.733 23.189 63.445 -802.185 2878.689 -788.539 0 
-92972.385 0.616 78.708 61.487 -8.024 -48.477 2870.772 453.650 848.740 1 
-85469.363 1.221 2903.407 2906.418 8.194 35.257 2802.675 -526.948 -2899.549 0 
-192652.386 0.670 314.751 -298.832 34.421 -92.642 -255.921 1581.238 -2645.237 1 
-8290688.454 1.992 1180.135 -14.125 -1186.459 25.294 -957.678 -918.687 -2793.967 1 
-221857.828 0.790 41.901 44.902 -34.208 5.965 -2756.808 -488.061 -918.516 1 
-190428.290 1.167 1700.116 -1583.632 -365.925 -498.603 -2447.698 -88.923 -3342.347 0 
-909523.987 0.571 1788.814 574.432 1694.033 -11.752 -539.118 4372.700 691.790 0 
-2715398.329 1.077 355.074 100.072 -673.344 -24.020 -1387.886 1717.805 -1013.270 1 
-13792.333 1.543 395.341 224.032 -325.720 -3.238 203.893 -2553.519 -1989.877 0 
-1925846.374 1.108 650.347 754.649 432.819 100.641 -511.406 -851.697 -2277.878 1 
-2272349.236 0.527 380.932 -270.852 27.640 -266.429 -1761.145 -2552.488 -87.009 1 
-1341827.066 0.835 2332.093 -302.814 -18.114 2312.278 -457.121 2551.643 3823.161 0 
-3489341.083 1.679 1879.571 -40.113 12.923 -1879.099 2451.181 -310.495 -3491.265 1 
-3651156.514 0.727 47.491 26.774 16.665 -35.508 -168.793 -96.297 -3011.952 1 
-781345.550 1.718 1957.758 -21.398 2009.314 -16.078 -2915.490 1303.921 -208.121 0 
-48198.520 1.368 20.122 -86.726 33.441 479.208 334.071 -142.532 -2470.740 1 
-4124590.303 0.781 1728.859 -245.546 1711.324 5.405 1867.471 3533.668 -1054.996 1 
-574204.698 1.761 310.308 -3.100 -310.176 8.509 -2046.500 -715.374 -2129.377 1 
-1494777.975 1.445 404.304 317.292 352.918 -7.996 230.226 -1621.903 2228.681 1 
-22579.460 1.052 129.478 6.678 71.652 -137.840 -2543.577 -750.050 1177.922 0 
-3020848.476 0.666 435.138 48.538 12.377 -432.246 1317.374 2671.222 -912.689 1 
-6660147.550 1.814 8.284 3.476 -6.215 4.233 2877.240 798.765 65.191 1 
-5869838.189 1.147 948.986 -82.802 -945.268 13.674 2585.320 -2222.878 412.499 1 
-2881558.351 1.089 373.128 378.576 177.335 -50.174 -249.159 -1012.518 2614.488 1 
-2609735.620 1.533 92.516 5.964 92.232 4.096 -857.356 2949.662 2.818 1 
-683964.062 1.275 95.406 77.111 51.930 21.438 1335.886 2758.110 69.374 1 
-8564620.193 0.511 2994.615 -29.332 597.676 -2934.219 1833.806 -1319.044 -4262.799 0 
-18067.173 1.065 1389.758 73.893 47.073 -1732.175 -2172.190 -1000.286 -68.332 0 
-4097900.866 0.853 655.972 1023.845 337.568 -19.774 -1040.978 -1062.892 -1658.505 1 
-95176.446 1.631 362.418 -336.686 83.456 -158.145 1789.416 1493.158 -1708.195 0 
-31237.689 1.826 1325.333 -1325.838 174.792 8.388 -1037.403 -552.238 -2872.316 0 
-153698.248 1.089 24.544 7.627 6.297 -22.463 2480.738 -1589.946 -518.403 1 
-83772.516 1.473 1442.363 83.423 1281.164 657.321 1557.776 2926.783 2664.420 0 
-6269669.873 1.037 278.153 17.250 -254.623 243.311 -492.582 2656.051 665.536 1 
-1946665.710 1.605 1080.061 3.643 16.428 -1149.580 2138.374 -1812.591 -145.669 1 
-10227.149 0.703 1841.138 1748.072 7.424 577.906 1611.756 32.318 3559.688 0 
-16726.107 1.001 232.708 155.546 -310.787 -1153.733 345.149 398.599 1739.543 0 
-19736.550 1.345 78.987 25.104 -74.009 11.463 1476.756 -1364.068 -2255.402 1 
-12031.394 1.078 165.530 152.694 15.427 62.024 950.604 -2445.101 -1427.729 0 
-3805752.538 0.996 2316.411 -25.039 4.230 -2421.816 -2124.999 1926.822 -1525.134 0 
-1780460.291 1.698 222.023 27.568 134.579 174.421 -2365.609 -683.893 1759.676 1 
-27505.542 1.944 1951.229 2031.563 -499.613 -781.637 151.718 1048.578 -2507.763 0 
-2695490.758 1.509 58.050 175.469 -81.124 217.856 -2059.806 657.454 -1617.431 1 
-74756.415 1.395 655.266 -567.795 -94.757 -313.054 -2846.648 -1985.088 66.029 0 
-6606550.390 1.763 1597.331 -25.133 538.559 -1990.231 1092.884 -1916.901 -713.134 1 
-784617.295 0.603 167.083 468.145 -53.501 87.521 -2386.849 710.760 506.012 1 
-8324228.799 0.614 1908.339 1829.500 57.382 -539.810 1714.393 -351.483 -3494.434 1 
-4137063.441 1.814 965.811 -924.404 293.672 11.096 237.845 3025.701 319.991 1 
-57968.851 1.604 106.987 -97.293 -5.014 44.218 -2067.076 650.411 2189.118 1 
-88581.420 1.093 418.622 -398.177 109.363 -1289.488 1184.034 387.874 1226.315 0 
-15035.205 0.522 584.771 -723.662 635.760 40.694 -51.132 -2142.765 -818.215 0 
-331548.188 0.994 14.458 -11.729 -4.668 7.047 414.700 2947.796 -99.450 1 
-4676330.985 0.946 1733.445 29.845 57.054 -1732.249 2787.032 976.425 -2412.617 1 
-101374.740 0.861 105.790 -9.556 105.309 -3.186 780.618 558.825 -2845.751 1 
-32046.585 1.673 451.102 387.759 -15.591 -229.984 1931.683 -2291.580 -1390.327 0 
-21472.116 1.382 64.912 -27.207 -33.899 -48.211 -844.407 897.611 -2763.850 1 
-108892.845 1.127 241.561 3.004 -9.251 -2458.970 -166.141 243.964 510.457 1 
-224249.787 1.730 605.672 27.667 -791.609 347.344 -2017.130 1372.820 136.923 0 
-17393.381 0.818 1274.463 1848.075 -31.357 3.712 -337.415 -1203.103 1665.299 0 
-129402.965 0.835 1881.192 6.445 12.263 -1881.141 200.610 -1192.902 -4605.127 0 
-29819.396 1.908 1547.945 -1496.095 -322.809 310.917 -376.113 -3025.916 901.746 0 
-86819.075 1.742 1984.098 -83.939 1981.911 -40.360 2851.264 2523.746 -75.335 0 
-1693975.684 1.173 368.317 -57.228 733.627 441.135 1259.143 -1204.204 -1408.785 1 
-1005085.742 1.559 166.987 -382.505 55.084 90.075 2033.566 -1560.089 -591.132 1 
-1688216.630 1.695 3025.769 -2971.750 566.668 53.513 -3662.567 2837.173 -1756.957 0 
-38622.842 1.067 332.077 -331.879 -9.879 -5.808 -606.940 -1189.929 2722.203 0 
-27952.026 1.161 26.653 8.438 24.702 -14.803 -2548.793 -1271.718 -845.519 1 
-18915.280 1.745 1048.834 6.138 -1599.022 -59.095 1330.361 711.799 -1406.968 0 
-177328.835 0.915 1324.060 1677.758 7.631 -2302.700 837.646 1065.982 358.940 0 
-14690.606 1.193 1323.190 -5.618 -1381.068 100.376 -2607.709 -408.775 1193.078 0 
